=== JSSP Schedule Results for rcmax_40_20_2 ===
Timestamp: 2025-05-08 20:49:04


=== Final Results ===
Best Algorithm: Tabu
Minimum Makespan found: 6324
Upper Bound (UB): 4691
Gap to UB: 1633

=== Algorithm Comparison ===
Random: 7482
LPT: 6754
SPT: 7165
STPT: 7165
MPSR: 7272
DRL-Liu: 6754
GP: 7165
GEP: 7165
Tabu: 6324

=== Detailed Schedule ===
Job: Job13, Step: 1, Machine: Machine7, Start: 0, End: 131
Job: Job14, Step: 2, Machine: Machine10, Start: 355, End: 433
Job: Job7, Step: 2, Machine: Machine2, Start: 542, End: 689
Job: Job2, Step: 2, Machine: Machine17, Start: 625, End: 649
Job: Job13, Step: 3, Machine: Machine14, Start: 356, End: 477
Job: Job40, Step: 3, Machine: Machine15, Start: 626, End: 765
Job: Job37, Step: 3, Machine: Machine17, Start: 649, End: 704
Job: Job4, Step: 3, Machine: Machine17, Start: 704, End: 764
Job: Job34, Step: 3, Machine: Machine12, Start: 325, End: 452
Job: Job27, Step: 3, Machine: Machine6, Start: 630, End: 749
Job: Job39, Step: 3, Machine: Machine15, Start: 765, End: 954
Job: Job8, Step: 3, Machine: Machine15, Start: 954, End: 1085
Job: Job12, Step: 3, Machine: Machine3, Start: 620, End: 682
Job: Job10, Step: 3, Machine: Machine19, Start: 390, End: 454
Job: Job11, Step: 3, Machine: Machine4, Start: 528, End: 727
Job: Job6, Step: 3, Machine: Machine13, Start: 739, End: 835
Job: Job35, Step: 3, Machine: Machine9, Start: 521, End: 667
Job: Job38, Step: 3, Machine: Machine13, Start: 835, End: 1028
Job: Job15, Step: 3, Machine: Machine17, Start: 764, End: 925
Job: Job21, Step: 3, Machine: Machine11, Start: 989, End: 1062
Job: Job17, Step: 3, Machine: Machine8, Start: 550, End: 612
Job: Job18, Step: 3, Machine: Machine7, Start: 675, End: 741
Job: Job19, Step: 3, Machine: Machine17, Start: 925, End: 1032
Job: Job20, Step: 3, Machine: Machine2, Start: 742, End: 817
Job: Job3, Step: 3, Machine: Machine15, Start: 1085, End: 1229
Job: Job22, Step: 3, Machine: Machine10, Start: 528, End: 629
Job: Job23, Step: 3, Machine: Machine12, Start: 630, End: 698
Job: Job24, Step: 3, Machine: Machine17, Start: 1032, End: 1174
Job: Job25, Step: 3, Machine: Machine0, Start: 880, End: 1051
Job: Job26, Step: 3, Machine: Machine0, Start: 1051, End: 1173
Job: Job9, Step: 3, Machine: Machine14, Start: 477, End: 546
Job: Job28, Step: 3, Machine: Machine11, Start: 1062, End: 1228
Job: Job29, Step: 3, Machine: Machine0, Start: 1173, End: 1229
Job: Job30, Step: 3, Machine: Machine10, Start: 629, End: 737
Job: Job31, Step: 3, Machine: Machine16, Start: 419, End: 529
Job: Job32, Step: 3, Machine: Machine5, Start: 690, End: 847
Job: Job33, Step: 3, Machine: Machine5, Start: 847, End: 1040
Job: Job5, Step: 3, Machine: Machine18, Start: 542, End: 587
Job: Job1, Step: 3, Machine: Machine1, Start: 675, End: 726
Job: Job36, Step: 3, Machine: Machine1, Start: 726, End: 793
Job: Job16, Step: 3, Machine: Machine0, Start: 1229, End: 1249
Job: Job14, Step: 3, Machine: Machine6, Start: 749, End: 921
Job: Job7, Step: 3, Machine: Machine11, Start: 1228, End: 1367
Job: Job2, Step: 3, Machine: Machine10, Start: 737, End: 790
Job: Job13, Step: 4, Machine: Machine3, Start: 682, End: 863
Job: Job40, Step: 4, Machine: Machine14, Start: 765, End: 879
Job: Job37, Step: 4, Machine: Machine4, Start: 727, End: 770
Job: Job4, Step: 4, Machine: Machine6, Start: 921, End: 1093
Job: Job34, Step: 4, Machine: Machine3, Start: 863, End: 1044
Job: Job27, Step: 4, Machine: Machine15, Start: 1229, End: 1366
Job: Job39, Step: 4, Machine: Machine8, Start: 954, End: 1113
Job: Job8, Step: 4, Machine: Machine18, Start: 1085, End: 1266
Job: Job12, Step: 4, Machine: Machine8, Start: 1113, End: 1277
Job: Job10, Step: 4, Machine: Machine17, Start: 1174, End: 1193
Job: Job11, Step: 4, Machine: Machine19, Start: 727, End: 926
Job: Job6, Step: 4, Machine: Machine17, Start: 1193, End: 1342
Job: Job35, Step: 4, Machine: Machine16, Start: 667, End: 785
Job: Job38, Step: 4, Machine: Machine12, Start: 1028, End: 1174
Job: Job15, Step: 4, Machine: Machine13, Start: 1028, End: 1131
Job: Job21, Step: 4, Machine: Machine9, Start: 1062, End: 1129
Job: Job17, Step: 4, Machine: Machine19, Start: 926, End: 1046
Job: Job18, Step: 4, Machine: Machine3, Start: 1044, End: 1081
Job: Job19, Step: 4, Machine: Machine12, Start: 1174, End: 1359
Job: Job20, Step: 4, Machine: Machine7, Start: 817, End: 836
Job: Job3, Step: 4, Machine: Machine4, Start: 1229, End: 1257
Job: Job22, Step: 4, Machine: Machine9, Start: 1129, End: 1183
Job: Job23, Step: 4, Machine: Machine0, Start: 1249, End: 1413
Job: Job24, Step: 4, Machine: Machine9, Start: 1183, End: 1245
Job: Job25, Step: 4, Machine: Machine17, Start: 1342, End: 1355
Job: Job26, Step: 4, Machine: Machine12, Start: 1359, End: 1450
Job: Job9, Step: 4, Machine: Machine8, Start: 1277, End: 1374
Job: Job28, Step: 4, Machine: Machine17, Start: 1355, End: 1467
Job: Job29, Step: 4, Machine: Machine19, Start: 1229, End: 1355
Job: Job30, Step: 4, Machine: Machine12, Start: 1450, End: 1520
Job: Job31, Step: 4, Machine: Machine13, Start: 1131, End: 1311
Job: Job32, Step: 4, Machine: Machine7, Start: 847, End: 876
Job: Job33, Step: 4, Machine: Machine0, Start: 1413, End: 1574
Job: Job5, Step: 4, Machine: Machine15, Start: 1366, End: 1507
Job: Job1, Step: 4, Machine: Machine12, Start: 1520, End: 1522
Job: Job36, Step: 4, Machine: Machine10, Start: 793, End: 855
Job: Job16, Step: 4, Machine: Machine1, Start: 1249, End: 1327
Job: Job14, Step: 4, Machine: Machine8, Start: 1374, End: 1457
Job: Job7, Step: 4, Machine: Machine17, Start: 1467, End: 1577
Job: Job2, Step: 4, Machine: Machine18, Start: 1266, End: 1371
Job: Job13, Step: 5, Machine: Machine8, Start: 1457, End: 1477
Job: Job40, Step: 5, Machine: Machine16, Start: 879, End: 1054
Job: Job37, Step: 5, Machine: Machine8, Start: 1477, End: 1500
Job: Job4, Step: 5, Machine: Machine16, Start: 1093, End: 1277
Job: Job34, Step: 5, Machine: Machine10, Start: 1044, End: 1165
Job: Job27, Step: 5, Machine: Machine11, Start: 1367, End: 1386
Job: Job39, Step: 5, Machine: Machine7, Start: 1113, End: 1262
Job: Job8, Step: 5, Machine: Machine17, Start: 1577, End: 1697
Job: Job12, Step: 5, Machine: Machine12, Start: 1522, End: 1534
Job: Job10, Step: 5, Machine: Machine7, Start: 1262, End: 1442
Job: Job11, Step: 5, Machine: Machine0, Start: 1574, End: 1748
Job: Job6, Step: 5, Machine: Machine6, Start: 1342, End: 1389
Job: Job35, Step: 5, Machine: Machine2, Start: 817, End: 1009
Job: Job38, Step: 5, Machine: Machine4, Start: 1257, End: 1313
Job: Job15, Step: 5, Machine: Machine18, Start: 1371, End: 1429
Job: Job21, Step: 5, Machine: Machine14, Start: 1129, End: 1321
Job: Job17, Step: 5, Machine: Machine13, Start: 1311, End: 1485
Job: Job18, Step: 5, Machine: Machine13, Start: 1485, End: 1567
Job: Job19, Step: 5, Machine: Machine8, Start: 1500, End: 1641
Job: Job20, Step: 5, Machine: Machine0, Start: 1748, End: 1794
Job: Job3, Step: 5, Machine: Machine13, Start: 1567, End: 1600
Job: Job22, Step: 5, Machine: Machine14, Start: 1321, End: 1375
Job: Job23, Step: 5, Machine: Machine3, Start: 1413, End: 1473
Job: Job24, Step: 5, Machine: Machine13, Start: 1600, End: 1779
Job: Job25, Step: 5, Machine: Machine12, Start: 1534, End: 1703
Job: Job26, Step: 5, Machine: Machine14, Start: 1450, End: 1492
Job: Job9, Step: 5, Machine: Machine17, Start: 1697, End: 1788
Job: Job28, Step: 5, Machine: Machine7, Start: 1467, End: 1536
Job: Job29, Step: 5, Machine: Machine5, Start: 1355, End: 1381
Job: Job30, Step: 5, Machine: Machine19, Start: 1520, End: 1586
Job: Job31, Step: 5, Machine: Machine18, Start: 1429, End: 1490
Job: Job32, Step: 5, Machine: Machine0, Start: 1794, End: 1943
Job: Job33, Step: 5, Machine: Machine6, Start: 1574, End: 1649
Job: Job5, Step: 5, Machine: Machine16, Start: 1507, End: 1699
Job: Job1, Step: 5, Machine: Machine8, Start: 1641, End: 1826
Job: Job36, Step: 5, Machine: Machine17, Start: 1788, End: 1981
Job: Job16, Step: 5, Machine: Machine13, Start: 1779, End: 1807
Job: Job14, Step: 5, Machine: Machine18, Start: 1490, End: 1513
Job: Job7, Step: 5, Machine: Machine6, Start: 1649, End: 1797
Job: Job2, Step: 5, Machine: Machine11, Start: 1386, End: 1399
Job: Job13, Step: 6, Machine: Machine9, Start: 1477, End: 1579
Job: Job40, Step: 6, Machine: Machine1, Start: 1327, End: 1459
Job: Job37, Step: 6, Machine: Machine14, Start: 1500, End: 1569
Job: Job4, Step: 6, Machine: Machine5, Start: 1381, End: 1574
Job: Job34, Step: 6, Machine: Machine2, Start: 1165, End: 1218
Job: Job27, Step: 6, Machine: Machine16, Start: 1699, End: 1889
Job: Job39, Step: 6, Machine: Machine17, Start: 1981, End: 2060
Job: Job8, Step: 6, Machine: Machine9, Start: 1697, End: 1804
Job: Job12, Step: 6, Machine: Machine11, Start: 1534, End: 1715
Job: Job10, Step: 6, Machine: Machine1, Start: 1459, End: 1547
Job: Job11, Step: 6, Machine: Machine17, Start: 2060, End: 2144
Job: Job6, Step: 6, Machine: Machine10, Start: 1389, End: 1414
Job: Job35, Step: 6, Machine: Machine14, Start: 1569, End: 1701
Job: Job38, Step: 6, Machine: Machine8, Start: 1826, End: 2007
Job: Job15, Step: 6, Machine: Machine10, Start: 1429, End: 1615
Job: Job21, Step: 6, Machine: Machine2, Start: 1321, End: 1512
Job: Job17, Step: 6, Machine: Machine15, Start: 1507, End: 1658
Job: Job18, Step: 6, Machine: Machine16, Start: 1889, End: 1992
Job: Job19, Step: 6, Machine: Machine11, Start: 1715, End: 1724
Job: Job20, Step: 6, Machine: Machine10, Start: 1794, End: 1994
Job: Job3, Step: 6, Machine: Machine18, Start: 1600, End: 1634
Job: Job22, Step: 6, Machine: Machine6, Start: 1797, End: 1936
Job: Job23, Step: 6, Machine: Machine2, Start: 1512, End: 1655
Job: Job24, Step: 6, Machine: Machine3, Start: 1779, End: 1785
Job: Job25, Step: 6, Machine: Machine5, Start: 1703, End: 1877
Job: Job26, Step: 6, Machine: Machine10, Start: 1994, End: 1996
Job: Job9, Step: 6, Machine: Machine15, Start: 1788, End: 1882
Job: Job28, Step: 6, Machine: Machine13, Start: 1807, End: 1815
Job: Job29, Step: 6, Machine: Machine6, Start: 1936, End: 1972
Job: Job30, Step: 6, Machine: Machine16, Start: 1992, End: 2165
Job: Job31, Step: 6, Machine: Machine11, Start: 1724, End: 1725
Job: Job32, Step: 6, Machine: Machine9, Start: 1943, End: 1983
Job: Job33, Step: 6, Machine: Machine11, Start: 1725, End: 1862
Job: Job5, Step: 6, Machine: Machine1, Start: 1699, End: 1886
Job: Job1, Step: 6, Machine: Machine5, Start: 1877, End: 1942
Job: Job36, Step: 6, Machine: Machine8, Start: 2007, End: 2011
Job: Job16, Step: 6, Machine: Machine7, Start: 1807, End: 1832
Job: Job14, Step: 6, Machine: Machine2, Start: 1655, End: 1680
Job: Job7, Step: 6, Machine: Machine9, Start: 1983, End: 2029
Job: Job2, Step: 6, Machine: Machine8, Start: 2011, End: 2168
Job: Job13, Step: 7, Machine: Machine1, Start: 1886, End: 2001
Job: Job40, Step: 7, Machine: Machine6, Start: 1972, End: 2014
Job: Job37, Step: 7, Machine: Machine2, Start: 1680, End: 1844
Job: Job4, Step: 7, Machine: Machine8, Start: 2168, End: 2190
Job: Job34, Step: 7, Machine: Machine11, Start: 1862, End: 1961
Job: Job27, Step: 7, Machine: Machine1, Start: 2001, End: 2004
Job: Job39, Step: 7, Machine: Machine2, Start: 2060, End: 2186
Job: Job8, Step: 7, Machine: Machine10, Start: 1996, End: 2180
Job: Job12, Step: 7, Machine: Machine0, Start: 1943, End: 2132
Job: Job10, Step: 7, Machine: Machine15, Start: 1882, End: 2002
Job: Job11, Step: 7, Machine: Machine16, Start: 2165, End: 2189
Job: Job6, Step: 7, Machine: Machine4, Start: 1414, End: 1517
Job: Job35, Step: 7, Machine: Machine17, Start: 2144, End: 2285
Job: Job38, Step: 7, Machine: Machine15, Start: 2007, End: 2086
Job: Job15, Step: 7, Machine: Machine4, Start: 1615, End: 1758
Job: Job21, Step: 7, Machine: Machine10, Start: 2180, End: 2264
Job: Job17, Step: 7, Machine: Machine11, Start: 1961, End: 2049
Job: Job18, Step: 7, Machine: Machine11, Start: 2049, End: 2111
Job: Job19, Step: 7, Machine: Machine14, Start: 1724, End: 1745
Job: Job20, Step: 7, Machine: Machine5, Start: 1994, End: 2040
Job: Job3, Step: 7, Machine: Machine9, Start: 2029, End: 2086
Job: Job22, Step: 7, Machine: Machine17, Start: 2285, End: 2331
Job: Job23, Step: 7, Machine: Machine13, Start: 1815, End: 1990
Job: Job24, Step: 7, Machine: Machine14, Start: 1785, End: 1863
Job: Job25, Step: 7, Machine: Machine6, Start: 2014, End: 2162
Job: Job26, Step: 7, Machine: Machine16, Start: 2189, End: 2314
Job: Job9, Step: 7, Machine: Machine16, Start: 2314, End: 2402
Job: Job28, Step: 7, Machine: Machine16, Start: 2402, End: 2405
Job: Job29, Step: 7, Machine: Machine17, Start: 2331, End: 2348
Job: Job30, Step: 7, Machine: Machine5, Start: 2165, End: 2188
Job: Job31, Step: 7, Machine: Machine2, Start: 2186, End: 2216
Job: Job32, Step: 7, Machine: Machine17, Start: 2348, End: 2423
Job: Job33, Step: 7, Machine: Machine10, Start: 2264, End: 2270
Job: Job5, Step: 7, Machine: Machine19, Start: 1886, End: 1916
Job: Job1, Step: 7, Machine: Machine9, Start: 2086, End: 2143
Job: Job36, Step: 7, Machine: Machine3, Start: 2011, End: 2192
Job: Job16, Step: 7, Machine: Machine14, Start: 1863, End: 2003
Job: Job14, Step: 7, Machine: Machine4, Start: 1758, End: 1930
Job: Job7, Step: 7, Machine: Machine7, Start: 2029, End: 2070
Job: Job2, Step: 7, Machine: Machine4, Start: 2168, End: 2252
Job: Job13, Step: 8, Machine: Machine2, Start: 2216, End: 2220
Job: Job40, Step: 8, Machine: Machine11, Start: 2111, End: 2238
Job: Job37, Step: 8, Machine: Machine5, Start: 2188, End: 2202
Job: Job4, Step: 8, Machine: Machine7, Start: 2190, End: 2234
Job: Job34, Step: 8, Machine: Machine1, Start: 2004, End: 2200
Job: Job27, Step: 8, Machine: Machine0, Start: 2132, End: 2190
Job: Job39, Step: 8, Machine: Machine1, Start: 2200, End: 2326
Job: Job8, Step: 8, Machine: Machine7, Start: 2234, End: 2343
Job: Job12, Step: 8, Machine: Machine18, Start: 2132, End: 2160
Job: Job10, Step: 8, Machine: Machine11, Start: 2238, End: 2352
Job: Job11, Step: 8, Machine: Machine5, Start: 2202, End: 2277
Job: Job6, Step: 8, Machine: Machine7, Start: 2343, End: 2530
Job: Job35, Step: 8, Machine: Machine0, Start: 2285, End: 2460
Job: Job38, Step: 8, Machine: Machine9, Start: 2143, End: 2218
Job: Job15, Step: 8, Machine: Machine7, Start: 2530, End: 2696
Job: Job21, Step: 8, Machine: Machine19, Start: 2264, End: 2403
Job: Job17, Step: 8, Machine: Machine18, Start: 2160, End: 2167
Job: Job18, Step: 8, Machine: Machine1, Start: 2326, End: 2451
Job: Job19, Step: 8, Machine: Machine5, Start: 2277, End: 2313
Job: Job20, Step: 8, Machine: Machine12, Start: 2040, End: 2117
Job: Job3, Step: 8, Machine: Machine8, Start: 2190, End: 2294
Job: Job22, Step: 8, Machine: Machine3, Start: 2331, End: 2404
Job: Job23, Step: 8, Machine: Machine1, Start: 2451, End: 2623
Job: Job24, Step: 8, Machine: Machine4, Start: 2252, End: 2322
Job: Job25, Step: 8, Machine: Machine4, Start: 2322, End: 2514
Job: Job26, Step: 8, Machine: Machine5, Start: 2314, End: 2468
Job: Job9, Step: 8, Machine: Machine11, Start: 2402, End: 2413
Job: Job28, Step: 8, Machine: Machine1, Start: 2623, End: 2744
Job: Job29, Step: 8, Machine: Machine7, Start: 2696, End: 2792
Job: Job30, Step: 8, Machine: Machine8, Start: 2294, End: 2371
Job: Job31, Step: 8, Machine: Machine15, Start: 2216, End: 2334
Job: Job32, Step: 8, Machine: Machine2, Start: 2423, End: 2584
Job: Job33, Step: 8, Machine: Machine14, Start: 2270, End: 2418
Job: Job5, Step: 8, Machine: Machine9, Start: 2218, End: 2301
Job: Job1, Step: 8, Machine: Machine14, Start: 2418, End: 2588
Job: Job36, Step: 8, Machine: Machine11, Start: 2413, End: 2523
Job: Job16, Step: 8, Machine: Machine3, Start: 2404, End: 2483
Job: Job14, Step: 8, Machine: Machine19, Start: 2403, End: 2473
Job: Job7, Step: 8, Machine: Machine10, Start: 2270, End: 2330
Job: Job2, Step: 8, Machine: Machine14, Start: 2588, End: 2635
Job: Job13, Step: 9, Machine: Machine4, Start: 2514, End: 2641
Job: Job40, Step: 9, Machine: Machine17, Start: 2423, End: 2613
Job: Job37, Step: 9, Machine: Machine12, Start: 2202, End: 2333
Job: Job4, Step: 9, Machine: Machine9, Start: 2301, End: 2416
Job: Job34, Step: 9, Machine: Machine7, Start: 2792, End: 2893
Job: Job27, Step: 9, Machine: Machine13, Start: 2190, End: 2288
Job: Job39, Step: 9, Machine: Machine13, Start: 2326, End: 2378
Job: Job8, Step: 9, Machine: Machine11, Start: 2523, End: 2713
Job: Job12, Step: 9, Machine: Machine5, Start: 2468, End: 2587
Job: Job10, Step: 9, Machine: Machine6, Start: 2352, End: 2535
Job: Job11, Step: 9, Machine: Machine14, Start: 2635, End: 2666
Job: Job6, Step: 9, Machine: Machine18, Start: 2530, End: 2695
Job: Job35, Step: 9, Machine: Machine4, Start: 2641, End: 2806
Job: Job38, Step: 9, Machine: Machine5, Start: 2587, End: 2624
Job: Job15, Step: 9, Machine: Machine12, Start: 2696, End: 2728
Job: Job21, Step: 9, Machine: Machine0, Start: 2460, End: 2630
Job: Job17, Step: 9, Machine: Machine16, Start: 2405, End: 2525
Job: Job18, Step: 9, Machine: Machine2, Start: 2584, End: 2767
Job: Job19, Step: 9, Machine: Machine4, Start: 2806, End: 2970
Job: Job20, Step: 9, Machine: Machine3, Start: 2483, End: 2675
Job: Job3, Step: 9, Machine: Machine14, Start: 2666, End: 2715
Job: Job22, Step: 9, Machine: Machine16, Start: 2525, End: 2723
Job: Job23, Step: 9, Machine: Machine10, Start: 2623, End: 2657
Job: Job24, Step: 9, Machine: Machine8, Start: 2371, End: 2477
Job: Job25, Step: 9, Machine: Machine3, Start: 2675, End: 2722
Job: Job26, Step: 9, Machine: Machine8, Start: 2477, End: 2517
Job: Job9, Step: 9, Machine: Machine12, Start: 2728, End: 2928
Job: Job28, Step: 9, Machine: Machine6, Start: 2744, End: 2937
Job: Job29, Step: 9, Machine: Machine18, Start: 2792, End: 2886
Job: Job30, Step: 9, Machine: Machine17, Start: 2613, End: 2718
Job: Job31, Step: 9, Machine: Machine10, Start: 2657, End: 2805
Job: Job32, Step: 9, Machine: Machine11, Start: 2713, End: 2751
Job: Job33, Step: 9, Machine: Machine4, Start: 2970, End: 2989
Job: Job5, Step: 9, Machine: Machine13, Start: 2378, End: 2556
Job: Job1, Step: 9, Machine: Machine16, Start: 2723, End: 2770
Job: Job36, Step: 9, Machine: Machine7, Start: 2893, End: 3017
Job: Job16, Step: 9, Machine: Machine9, Start: 2483, End: 2485
Job: Job14, Step: 9, Machine: Machine16, Start: 2770, End: 2785
Job: Job7, Step: 9, Machine: Machine8, Start: 2517, End: 2561
Job: Job2, Step: 9, Machine: Machine0, Start: 2635, End: 2733
Job: Job13, Step: 10, Machine: Machine10, Start: 2805, End: 2834
Job: Job40, Step: 10, Machine: Machine3, Start: 2722, End: 2807
Job: Job37, Step: 10, Machine: Machine0, Start: 2733, End: 2920
Job: Job4, Step: 10, Machine: Machine18, Start: 2886, End: 2981
Job: Job34, Step: 10, Machine: Machine0, Start: 2920, End: 3049
Job: Job27, Step: 10, Machine: Machine7, Start: 3017, End: 3040
Job: Job39, Step: 10, Machine: Machine12, Start: 2928, End: 3062
Job: Job8, Step: 10, Machine: Machine6, Start: 2937, End: 3033
Job: Job12, Step: 10, Machine: Machine1, Start: 2744, End: 2852
Job: Job10, Step: 10, Machine: Machine16, Start: 2785, End: 2859
Job: Job11, Step: 10, Machine: Machine1, Start: 2852, End: 2976
Job: Job6, Step: 10, Machine: Machine15, Start: 2695, End: 2879
Job: Job35, Step: 10, Machine: Machine13, Start: 2806, End: 2902
Job: Job38, Step: 10, Machine: Machine19, Start: 2624, End: 2662
Job: Job15, Step: 10, Machine: Machine11, Start: 2751, End: 2825
Job: Job21, Step: 10, Machine: Machine4, Start: 2989, End: 3127
Job: Job17, Step: 10, Machine: Machine9, Start: 2525, End: 2602
Job: Job18, Step: 10, Machine: Machine17, Start: 2767, End: 2956
Job: Job19, Step: 10, Machine: Machine6, Start: 3033, End: 3161
Job: Job20, Step: 10, Machine: Machine13, Start: 2902, End: 2925
Job: Job3, Step: 10, Machine: Machine7, Start: 3040, End: 3132
Job: Job22, Step: 10, Machine: Machine0, Start: 3049, End: 3197
Job: Job23, Step: 10, Machine: Machine7, Start: 3132, End: 3242
Job: Job24, Step: 10, Machine: Machine19, Start: 2662, End: 2667
Job: Job25, Step: 10, Machine: Machine1, Start: 2976, End: 3105
Job: Job26, Step: 10, Machine: Machine9, Start: 2602, End: 2736
Job: Job9, Step: 10, Machine: Machine1, Start: 3105, End: 3172
Job: Job28, Step: 10, Machine: Machine14, Start: 2937, End: 3129
Job: Job29, Step: 10, Machine: Machine1, Start: 3172, End: 3227
Job: Job30, Step: 10, Machine: Machine1, Start: 3227, End: 3314
Job: Job31, Step: 10, Machine: Machine19, Start: 2805, End: 2879
Job: Job32, Step: 10, Machine: Machine1, Start: 3314, End: 3392
Job: Job33, Step: 10, Machine: Machine13, Start: 2989, End: 3102
