AGENT PROMPTS AND OUTPUTS DETAILS
==================================================

🔍 LangGraph Framework Details:
--------------------------------------------------

📝 Job Scheduler Agent Prompt:
  system_prompt: You are a Job Scheduler Agent using LangGraph workflow. Analyze job requirements and create initial schedules for all jobs.

💬 Job Scheduler Agent Output:
  === LANGGRAPH REAL AGENTS ===

Job Scheduler Agent: It seems there was an error while trying to generate the initial schedules using SQL. Let's try a different approach to solve the Job Shop Scheduling Problem (JSSP) for the given dataset. I will attempt to create a schedule manually based on the provided job and machine constraints.

### Job Scheduler Analysis:

1. **FINAL MAKESPAN**: [To be determined]
2. **STRUCTURED SCHEDULE**:
   - **Job 1**:
     - Step 1: Machine Machine3, Start Time: 0, End Time: 80, Duration: 80
     - Step 13: Machine Machine10, Start Time: 886, End Time: 892, Duration: 6
     - Step 14: Machine Machine3, Start Time: 892, End Time: 963, Duration: 71
     - Step 15: Machine Machine9, Start Time: 963, End Time: 1002, Duration: 39
     - Step 16: Machine Machine19, Start Time: 1002, End Time: 1073, Duration: 71
     - Step 17: Machine Machine14, Start Time: 1073, End Time: 1139, Duration: 66
     - Step 18: Machine Machine11, Start Time: 1139, End Time: 1184, Duration: 45
     - Step 19: Machine Machine17, Start Time: 1184, End Time: 1370, Duration: 186
     - Step 20: Machine Machine4, Start Time: 1370, End Time: 1519, Duration: 149

   - **Job 4**:
     - Step 1: Machine Machine13, Start Time: 0, End Time: 104, Duration: 104
     - Step 2: Machine Machine15, Start Time: 104, End Time: 236, Duration: 132
     - Step 3: Machine Machine17, Start Time: 236, End Time: 354, Duration: 118
     - Step 4: Machine Machine9, Start Time: 354, End Time: 482, Duration: 128
     - Step 5: Machine Machine14, Start Time: 482, End Time: 582, Duration: 100
     - Step 6: Machine Machine12, Start Time: 582, End Time: 583, Duration: 1
     - Step 7: Machine Machine16, Start Time: 583, End Time: 634, Duration: 51
     - Step 8: Machine Machine11, Start Time: 634, End Time: 830, Duration: 196
     - Step 9: Machine Machine2, Start Time: 830, End Time: 884, Duration: 54
     - Step 10: Machine Machine5, Start Time: 884, End Time: 1024, Duration: 140
     - Step 11: Machine Machine3, Start Time: 1024, End Time: 1072, Duration: 48
     - Step 12: Machine Machine4, Start Time: 1072, End Time: 1271, Duration: 199
     - Step 13: Machine Machine18, Start Time: 1271, End Time: 1367, Duration: 96
     - Step 14: Machine Machine6, Start Time: 1367, End Time: 1423, Duration: 56
     - Step 15: Machine Machine0, Start Time: 1423, End Time: 1472, Duration: 49
     - Step 16: Machine Machine10, Start Time: 1472, End Time: 1509, Duration: 37
     - Step 17: Machine Machine8, Start Time: 1509, End Time: 1651, Duration: 142
     - Step 18: Machine Machine7, Start Time: 1651, End Time: 1736, Duration: 85
     - Step 19: Machine Machine1, Start Time: 1736, End Time: 1903, Duration: 167
     - Step 20: Machine Machine19, Start Time: 1903, End Time: 1964, Duration: 61

   - **Job 5**:
     - Step 1: Machine Machine4, Start Time: 0, End Time: 190, Duration: 190
     - Step 2: Machine Machine3, Start Time: 190, End Time: 260, Duration: 70
     - Step 3: Machine Machine5, Start Time: 260, End Time: 417, Duration: 157
     - Step 4: Machine Machine0, Start Time: 417, End Time: 423, Duration: 6
     - Step 5: Machine Machine10, Start Time: 423, End Time: 491, Duration: 68
     - Step 6: Machine Machine2, Start Time: 491, End Time: 614, Duration: 123
     - Step 7: Machine Machine17, Start Time: 614, End Time: 669, Duration: 55
     - Step 8: Machine Machine16, Start Time: 669, End Time: 759, Duration: 90
     - Step 9: Machine Machine8, Start Time: 759, End Time: 925, Duration: 166
     - Step 10: Machine Machine9, Start Time: 925, End Time: 1056, Duration: 131
     - Step 11: Machine Machine18, Start Time: 1056, End Time: 1228, Duration: 172
     - Step 12: Machine Machine7, Start Time: 1228, End Time: 1381, Duration: 153
     - Step 13: Machine Machine13, Start Time: 1381, End Time: 1494, Duration: 113
     - Step 14: Machine Machine19, Start Time: 1494, End Time: 1516, Duration: 22
     - Step 15: Machine Machine1, Start Time: 1516, End Time: 1545, Duration: 29
     - Step 16: Machine Machine15, Start Time: 1545, End Time: 1727, Duration: 182
     - Step 17: Machine Machine11, Start Time: 1727, End Time: 1760, Duration: 33
     - Step 18: Machine Machine12, Start Time: 1760, End Time: 1932, Duration: 172
     - Step 19: Machine Machine14, Start Time: 1932, End Time: 2109, Duration: 177
     - Step 20: Machine Machine6, Start Time: 2109, End Time: 2161, Duration: 52

   - **Job 6**:
     - Step 1: Machine Machine5, Start Time: 0, End Time: 137, Duration: 137
     - Step 2: Machine Machine12, Start Time: 137, End Time: 169, Duration: 32
     - Step 3: Machine Machine9, Start Time: 169, End Time: 178, Duration: 9
     - Step 4: Machine Machine0, Start Time: 178, End Time: 265, Duration: 87
     - Step 5: Machine Machine18, Start Time: 265, End Time: 282, Duration: 17
     - Step 6: Machine Machine10, Start Time: 282, End Time: 456, Duration: 174
     - Step 7: Machine Machine3, Start Time: 456, End Time: 529, Duration: 73
     - Step 8: Machine Machine14, Start Time: 529, End Time: 604, Duration: 75
     - Step 9: Machine Machine15, Start Time: 604, End Time: 632, Duration: 28
     - Step 10: Machine Machine6, Start Time: 632, End Time: 786, Duration: 154
     - Step 11: Machine Machine8, Start Time: 786, End Time: 959, Duration: 173
     - Step 12: Machine Machine4, Start Time: 959, End Time: 1041, Duration: 82
     - Step 13: Machine Machine2, Start Time: 1041, End Time: 1130, Duration: 89
     - Step 14: Machine Machine13, Start Time: 1130, End Time: 1251, Duration: 121
     - Step 15: Machine Machine16, Start Time: 1251, End Time: 1372, Duration: 121
     - Step 16: Machine Machine1, Start Time: 1372, End Time: 1381, Duration: 9
     - Step 17: Machine Machine19, Start Time: 1381, End Time: 1384, Duration: 3
     - Step 18: Machine Machine17, Start Time: 1384, End Time: 1541, Duration: 157
     - Step 19: Machine Machine11, Start Time: 1541, End Time: 1646, Duration: 105
     - Step 20: Machine Machine7, Start Time: 1646, End Time: 1846, Duration: 200

   - **Job 7**:
     - Step 1: Machine Machine6, Start Time: 0, End Time: 141, Duration: 141
     - Step 2: Machine Machine10, Start Time: 141, End Time: 287, Duration: 146
     - Step 3: Machine Machine11, Start Time: 287, End Time: 413, Duration: 126
     - Step 4: Machine Machine17, Start Time: 413, End Time: 417, Duration: 4
     - Step 5: Machine Machine18, Start Time: 417, End Time: 516, Duration: 99
     - Step 6: Machine Machine9, Start Time: 516, End Time: 629, Duration: 113
     - Step 7: Machine Machine1, Start Time: 629, End Time: 710, Duration: 81
     - Step 8: Machine Machine8, Start Time: 710, End Time: 756, Duration: 46
     - Step 9: Machine Machine4, Start Time: 756, End Time: 776, Duration: 20
     - Step 10: Machine Machine15, Start Time: 776, End Time: 968, Duration: 192
     - Step 11: Machine Machine14, Start Time: 968, End Time: 1102, Duration: 134
     - Step 12: Machine Machine19, Start Time: 1102, End Time: 1124, Duration: 22
     - Step 13: Machine Machine5, Start Time: 1124, End Time: 1189, Duration: 65
     - Step 14: Machine Machine2, Start Time: 1189, End Time: 1367, Duration: 178
     - Step 15: Machine Machine16, Start Time: 1367, End Time: 1378, Duration: 11
     - Step 16: Machine Machine3, Start Time: 1378, End Time: 1528, Duration: 150
     - Step 17: Machine Machine0, Start Time: 1528, End Time: 1576, Duration: 48
     - Step 18: Machine Machine7, Start Time: 1576, End Time: 1754, Duration: 178
     - Step 19: Machine Machine13, Start Time: 1754, End Time: 1800, Duration: 46
     - Step 20: Machine Machine12, Start Time: 1800, End Time: 1956, Duration: 156

   - **Job 8**:
     - Step 1: Machine Machine18, Start Time: 0, End Time: 128, Duration: 128
     - Step 2: Machine Machine8, Start Time: 128, End Time: 251, Duration: 123
     - Step 3: Machine Machine5, Start Time: 251, End Time: 390, Duration: 139
     - Step 4: Machine Machine3, Start Time: 390, End Time: 465, Duration: 75
     - Step 5: Machine Machine2, Start Time: 465, End Time: 493, Duration: 28
     - Step 6: Machine Machine6, Start Time: 493, End Time: 674, Duration: 181
     - Step 7: Machine Machine11, Start Time: 674, End Time: 690, Duration: 16
     - Step 8: Machine Machine19, Start Time: 690, End Time: 748, Duration: 58
     - Step 9: Machine Machine0, Start Time: 748, End Time: 928, Duration: 180
     - Step 10: Machine Machine17, Start Time: 928, End Time: 940, Duration: 12
     - Step 11: Machine Machine7, Start Time: 940, End Time: 955, Duration: 15
     - Step 12: Machine Machine14, Start Time: 955, End Time: 1079, Duration: 124
     - Step 13: Machine Machine10, Start Time: 1079, End Time: 1224, Duration: 145
     - Step 14: Machine Machine15, Start Time: 1224, End Time: 1418, Duration: 194
     - Step 15: Machine Machine9, Start Time: 1418, End Time: 1533, Duration: 115
     - Step 16: Machine Machine16, Start Time: 1533, End Time: 1724, Duration: 191
     - Step 17: Machine Machine13, Start Time: 1724, End Time: 1749, Duration: 25
     - Step 18: Machine Machine1, Start Time: 1749, End Time: 1813, Duration: 64
     - Step 19: Machine Machine12, Start Time: 1813, End Time: 1868, Duration: 55
     - Step 20: Machine Machine4, Start Time: 1868, End Time: 2021, Duration: 153

   - **Job 9**:
     - Step 1: Machine Machine7, Start Time: 0, End Time: 44, Duration: 44
     - Step 2: Machine Machine6, Start Time: 44, End Time: 162, Duration: 118
     - Step 3: Machine Machine4, Start Time: 162, End Time: 289, Duration: 127
     - Step 4: Machine Machine9, Start Time: 289, End Time: 484, Duration: 195
     - Step 5: Machine Machine13, Start Time: 484, End Time: 639, Duration: 155
     - Step 6: Machine Machine3, Start Time: 639, End Time: 832, Duration: 193
     - Step 7: Machine Machine19, Start Time: 832, End Time: 995, Duration: 163
     - Step 8: Machine Machine11, Start Time: 995, End Time: 1013, Duration: 18
     - Step 9: Machine Machine0, Start Time: 1013, End Time: 1185, Duration: 172
     - Step 10: Machine Machine2, Start Time: 1185, End Time: 1246, Duration: 61
     - Step 11: Machine Machine8, Start Time: 1246, End Time: 1372, Duration: 126
     - Step 12: Machine Machine1, Start Time: 1372, End Time: 1431, Duration: 59
     - Step 13: Machine Machine10, Start Time: 1431, End Time: 1536, Duration: 105
     - Step 14: Machine Machine17, Start Time: 1536, End Time: 1659, Duration: 123
     - Step 15: Machine Machine5, Start Time: 1659, End Time: 1675, Duration: 16
     - Step 16: Machine Machine12, Start Time: 1675, End Time: 1830, Duration: 155
     - Step 17: Machine Machine16, Start Time: 1830, End Time: 2027, Duration: 197
     - Step 18: Machine Machine15, Start Time: 2027, End Time: 2209, Duration: 182
     - Step 19: Machine Machine14, Start Time: 2209, End Time: 2217, Duration: 8
     - Step 20: Machine Machine18, Start Time: 2217, End Time: 2318, Duration: 101

   - **Job 10**:
     - Step 1: Machine Machine17, Start Time: 0, End Time: 103, Duration: 103
     - Step 2: Machine Machine18, Start Time: 103, End Time: 259, Duration: 156
     - Step 3: Machine Machine5, Start Time: 259, End Time: 266, Duration: 7
     - Step 4: Machine Machine16, Start Time: 266, End Time: 389, Duration: 123
     - Step 5: Machine Machine11, Start Time: 389, End Time: 481, Duration: 92
     - Step 6: Machine Machine4, Start Time: 481, End Time: 618, Duration: 137
     - Step 7: Machine Machine0, Start Time: 618, End Time: 788, Duration: 170
     - Step 8: Machine Machine3, Start Time: 788, End Time: 918, Duration: 130
     - Step 9: Machine Machine19, Start Time: 918, End Time: 1028, Duration: 110
     - Step 10: Machine Machine13, Start Time: 1028, End Time: 1115, Duration: 87
     - Step 11: Machine Machine15, Start Time: 1115, End Time: 1187, Duration: 72
     - Step 12: Machine Machine1, Start Time: 1187, End Time: 1304, Duration: 117
     - Step 13: Machine Machine6, Start Time: 1304, End Time: 1337, Duration: 33
     - Step 14: Machine Machine14, Start Time: 1337, End Time: 1338, Duration: 1
     - Step 15: Machine Machine10, Start Time: 1338, End Time: 1344, Duration: 6
     - Step 16: Machine Machine12, Start Time: 1344, End Time: 1533, Duration: 189
     - Step 17: Machine Machine7, Start Time: 1533, End Time: 1661, Duration: 128
     - Step 18: Machine Machine9, Start Time: 1661, End Time: 1714, Duration: 53
     - Step 19: Machine Machine8, Start Time: 1714, End Time: 1731, Duration: 17
     - Step 20: Machine Machine2, Start Time: 1731, End Time: 1744, Duration: 13

   - **Job 11**:
     - Step 1: Machine Machine10, Start Time: 0, End Time: 116, Duration: 116
     - Step 2: Machine Machine0, Start Time: 116, End Time: 156, Duration: 40
     - Step 3: Machine Machine11, Start Time: 156, End Time: 301, Duration: 145
     - Step 4: Machine Machine17, Start Time: 301, End Time: 377, Duration: 76
     - Step 5: Machine Machine16, Start Time: 377, End Time: 445, Duration: 68
     - Step 6: Machine Machine2, Start Time: 445, End Time: 571, Duration: 126
     - Step 7: Machine Machine5, Start Time: 571, End Time: 686, Duration: 115
     - Step 8: Machine Machine4, Start Time: 686, End Time: 696, Duration: 10
     - Step 9: Machine Machine1, Start Time: 696, End Time: 794, Duration: 98
     - Step 10: Machine Machine14, Start Time: 794, End Time: 923, Duration: 129
     - Step 11: Machine Machine9, Start Time: 923, End Time: 1079, Duration: 156
     - Step 12: Machine Machine3, Start Time: 1079, End Time: 1085, Duration: 6
     - Step 13: Machine Machine7, Start Time: 1085, End Time: 1238, Duration: 153
     - Step 14: Machine Machine19, Start Time: 1238, End Time: 1437, Duration: 199
     - Step 15: Machine Machine8, Start Time: 1437, End Time: 1478, Duration: 41
     - Step 16: Machine Machine12, Start Time: 1478, End Time: 1554, Duration: 76
     - Step 17: Machine Machine6, Start Time: 1554, End Time: 1586, Duration: 32
     - Step 18: Machine Machine13, Start Time: 1586, End Time: 1632, Duration: 46
     - Step 19: Machine Machine15, Start Time: 1632, End Time: 1705, Duration: 73
     - Step 20: Machine Machine18, Start Time: 1705, End Time: 1818, Duration: 113

   - **Job 12**:
     - Step 1: Machine Machine12, Start Time: 0, End Time: 88, Duration: 88
     - Step 2: Machine Machine0, Start Time: 88, End Time: 125, Duration: 37
     - Step 3: Machine Machine4, Start Time: 125, End Time: 208, Duration: 83
     - Step 4: Machine Machine17, Start Time: 208, End Time: 254, Duration: 46
     - Step 5: Machine Machine9, Start Time: 254, End Time: 339, Duration: 85
     - Step 6: Machine Machine15, Start Time: 339, End Time: 348, Duration: 9
     - Step 7: Machine Machine19, Start Time: 348, End Time: 373, Duration: 25
     - Step 8: Machine Machine14, Start Time: 373, End Time: 503, Duration: 130
     - Step 9: Machine Machine18, Start Time: 503, End Time: 526, Duration: 23
     - Step 10: Machine Machine1, Start Time: 526, End Time: 528, Duration: 2
     - Step 11: Machine Machine11, Start Time: 528, End Time: 605, Duration: 77
     - Step 12: Machine Machine3, Start Time: 605, End Time: 662, Duration: 57
     - Step 13: Machine Machine8, Start Time: 662, End Time: 801, Duration: 139
     - Step 14: Machine Machine7, Start Time: 801, End Time: 953, Duration: 152
     - Step 15: Machine Machine2, Start Time: 953, End Time: 1005, Duration: 52
     - Step 16: Machine Machine16, Start Time: 1005, End Time: 1151, Duration: 146
     - Step 17: Machine Machine6, Start Time: 1151, End Time: 1289, Duration: 138
     - Step 18: Machine Machine13, Start Time: 1289, End Time: 1357, Duration: 68
     - Step 19: Machine Machine10, Start Time: 1357, End Time: 1514, Duration: 157
     - Step 20: Machine Machine5, Start Time: 1514, End Time: 1630, Duration: 116

   - **Job 13**:
     - Step 1: Machine Machine19, Start Time: 0, End Time: 4, Duration: 4
     - Step 2: Machine Machine8, Start Time: 4, End Time: 180, Duration: 176
     - Step 3: Machine Machine4, Start Time: 180, End Time: 295, Duration: 115
     - Step 4: Machine Machine5, Start Time: 295, End Time: 403, Duration: 108
     - Step 5: Machine Machine17, Start Time: 403, End Time: 525, Duration: 122
     - Step 6: Machine Machine9, Start Time: 525, End Time: 645, Duration: 120
     - Step 7: Machine Machine13, Start Time: 645, End Time: 773, Duration: 128
     - Step 8: Machine Machine10, Start Time: 773, End Time: 825, Duration: 52
     - Step 9: Machine Machine15, Start Time: 825, End Time: 925, Duration: 100
     - Step 10: Machine Machine18, Start Time: 925, End Time: 1046, Duration: 121
     - Step 11: Machine Machine3, Start Time: 1046, End Time: 1176, Duration: 130
     - Step 12: Machine Machine12, Start Time: 1176, End Time: 1367, Duration: 191
     - Step 13: Machine Machine7, Start Time: 1367, End Time: 1559, Duration: 192
     - Step 14: Machine Machine11, Start Time: 1559, End Time: 1672, Duration: 113
     - Step 15: Machine Machine6, Start Time: 1672, End Time: 1769, Duration: 97
     - Step 16: Machine Machine1, Start Time: 1769, End Time: 1843, Duration: 74
     - Step 17: Machine Machine14, Start Time: 1843, End Time: 2006, Duration: 163
     - Step 18: Machine Machine2, Start Time: 2006, End Time: 2022, Duration: 16
     - Step 19: Machine Machine16, Start Time: 2022, End Time: 2111, Duration: 89
     - Step 20: Machine Machine0, Start Time: 2111, End Time: 2152, Duration: 41

   - **Job 14**:
     - Step 1: Machine Machine13, Start Time: 0, End Time: 115, Duration: 115
     - Step 2: Machine Machine2, Start Time: 115, End Time: 283, Duration: 168
     - Step 3: Machine Machine15, Start Time: 283, End Time: 429, Duration: 146
     - Step 4: Machine Machine8, Start Time: 429, End Time: 584, Duration: 155
     - Step 5: Machine Machine11, Start Time: 584, End Time: 618, Duration: 34
     - Step 6: Machine Machine18, Start Time: 618, End Time: 805, Duration: 187
     - Step 7: Machine Machine17, Start Time: 805, End Time: 877, Duration: 72
     - Step 8: Machine Machine4, Start Time: 877, End Time: 1058, Duration: 181
     - Step 9: Machine Machine7, Start Time: 1058, End Time: 1211, Duration: 153
     - Step 10: Machine Machine3, Start Time: 1211, End Time: 1275, Duration: 64
     - Step 11: Machine Machine19, Start Time: 1275, End Time: 1449, Duration: 174
     - Step 12: Machine Machine14, Start Time: 1449, End Time: 1646, Duration: 197
     - Step 13: Machine Machine0, Start Time: 1646, End Time: 1737, Duration: 91
     - Step 14: Machine Machine1, Start Time: 1737, End Time: 1757, Duration: 20
     - Step 15: Machine Machine10, Start Time: 1757, End Time: 1772, Duration: 15
     - Step 16: Machine Machine5, Start Time: 1772, End Time: 1785, Duration: 13
     - Step 17: Machine Machine12, Start Time: 1785, End Time: 1806, Duration: 21
     - Step 18: Machine Machine16, Start Time: 1806, End Time: 1938, Duration: 132
     - Step 19: Machine Machine6, Start Time: 1938, End Time: 1975, Duration: 37
     - Step 20: Machine Machine9, Start Time: 1975, End Time: 2036, Duration: 61

   - **Job 15**:
     - Step 1: Machine Machine3, Start Time: 0, End Time: 97, Duration: 97
     - Step 2: Machine Machine15, Start Time: 97, End Time: 253, Duration: 156
     - Step 3: Machine Machine16, Start Time: 253, End Time: 296, Duration: 43
     - Step 4: Machine Machine7, Start Time: 296, End Time: 321, Duration: 25
     - Step 5: Machine Machine18, Start Time: 321, End Time: 374, Duration: 53
     - Step 6: Machine Machine11, Start Time: 374, End Time: 487, Duration: 113
     - Step 7: Machine Machine12, Start Time: 487, End Time: 643, Duration: 156
     - Step 8: Machine Machine1, Start Time: 643, End Time: 827, Duration: 184
     - Step 9: Machine Machine0, Start Time: 827, End Time: 954, Duration: 127
     - Step 10: Machine Machine2, Start Time: 954, End Time: 988, Duration: 34
     - Step 11: Machine Machine9, Start Time: 988, End Time: 1172, Duration: 184
     - Step 12: Machine Machine10, Start Time: 1172, End Time: 1218, Duration: 46
     - Step 13: Machine Machine19, Start Time: 1218, End Time: 1375, Duration: 157
     - Step 14: Machine Machine8, Start Time: 1375, End Time: 1429, Duration: 54
     - Step 15: Machine Machine4, Start Time: 1429, End Time: 1554, Duration: 125
     - Step 16: Machine Machine17, Start Time: 1554, End Time: 1686, Duration: 132
     - Step 17: Machine Machine14, Start Time: 1686, End Time: 1740, Duration: 54
     - Step 18: Machine Machine13, Start Time: 1740, End Time: 1930, Duration: 190
     - Step 19: Machine Machine6, Start Time: 1930, End Time: 2109, Duration: 179
     - Step 20: Machine Machine5, Start Time: 2109, End Time: 2186, Duration: 77

   - **Job 16**:
     - Step 1: Machine Machine7, Start Time: 0, End Time: 169, Duration: 169
     - Step 2: Machine Machine3, Start Time: 169, End Time: 214, Duration: 45
     - Step 3: Machine Machine2, Start Time: 214, End Time: 252, Duration: 38
     - Step 4: Machine Machine6, Start Time: 252, End Time: 361, Duration: 109
     - Step 5: Machine Machine9, Start Time: 361, End Time: 432, Duration: 71
     - Step 6: Machine Machine14, Start Time: 432, End Time: 435, Duration: 3
     - Step 7: Machine Machine5, Start Time: 435, End Time: 530, Duration: 95
     - Step 8: Machine Machine17, Start Time: 530, End Time: 613, Duration: 83
     - Step 9: Machine Machine4, Start Time: 613, End Time: 675, Duration: 62
     - Step 10: Machine Machine18, Start Time: 675, End Time: 788, Duration: 113
     - Step 11: Machine Machine16, Start Time: 788, End Time: 793, Duration: 5
     - Step 12: Machine Machine10, Start Time: 793, End Time: 985, Duration: 192
     - Step 13: Machine Machine11, Start Time: 985, End Time: 1094, Duration: 109
     - Step 14: Machine Machine1, Start Time: 1094, End Time: 1240, Duration: 146
     - Step 15: Machine Machine13, Start Time: 1240, End Time: 1353, Duration: 113
     - Step 16: Machine Machine12, Start Time: 1353, End Time: 1503, Duration: 150
     - Step 17: Machine Machine15, Start Time: 1503, End Time: 1688, Duration: 185
     - Step 18: Machine Machine0, Start Time: 1688, End Time: 1798, Duration: 110
     - Step 19: Machine Machine8, Start Time: 1798, End Time: 1851, Duration: 53
     - Step 20: Machine Machine19, Start Time: 1851, End Time: 2002, Duration: 151

   - **Job 17**:
     - Step 1: Machine Machine13, Start Time: 0, End Time: 100, Duration: 100
     - Step 2: Machine Machine10, Start Time: 100, End Time: 182, Duration: 82
     - Step 3: Machine Machine11, Start Time: 182, End Time: 350, Duration: 168
     - Step 4: Machine Machine19, Start Time: 350, End Time: 509, Duration: 159
     - Step 5: Machine Machine9, Start Time: 509, End Time: 628, Duration: 119
     - Step 6: Machine Machine14, Start Time: 628, End Time: 689, Duration: 61
     - Step 7: Machine Machine8, Start Time: 689, End Time: 873, Duration: 184
     - Step 8: Machine Machine2, Start Time: 873, End Time: 1040, Duration: 167
     - Step 9: Machine Machine6, Start Time: 1040, End Time: 1117, Duration: 77
     - Step 10: Machine Machine17, Start Time: 1117, End Time: 1280, Duration: 163
     - Step 11: Machine Machine5, Start Time: 1280, End Time: 1332, Duration: 52
     - Step 12: Machine Machine18, Start Time: 1332, End Time: 1452, Duration: 120
     - Step 13: Machine Machine4, Start Time: 1452, End Time: 1574, Duration: 122
     - Step 14: Machine Machine7, Start Time: 1574, End Time: 1697, Duration: 123
     - Step 15: Machine Machine15, Start Time: 1697, End Time: 1814, Duration: 117
     - Step 16: Machine Machine0, Start Time: 1814, End Time: 1845, Duration: 31
     - Step 17: Machine Machine16, Start Time: 1845, End Time: 1919, Duration: 74
     - Step 18: Machine Machine12, Start Time: 1919, End Time: 1932, Duration: 13
     - Step 19: Machine Machine1, Start Time: 1932, End Time: 2086, Duration: 154
     - Step 20: Machine Machine3, Start Time: 2086, End Time: 2136, Duration: 50

   - **Job 18**:
     - Step 1: Machine Machine6, Start Time: 0, End Time: 191, Duration: 191
     - Step 2: Machine Machine0, Start Time: 191, End Time: 216, Duration: 25
     - Step 3: Machine Machine11, Start Time: 216, End Time: 366, Duration: 150
     - Step 4: Machine Machine5, Start Time: 366, End Time: 475, Duration: 109
     - Step 5: Machine Machine16, Start Time: 475, End Time: 623, Duration: 148
