SINGLE-AGENT LLM JSSP COMPARISON - TERMINAL OUTPUT
============================================================

Dataset: swv02
Jobs: 20
Timestamp: 2025-09-23T18:47:52.244922

🔍 GPT-4o Model Details:
--------------------------------------------------
✅ Status: Success
📊 Makespan: 1250
📋 Schedule Operations: 200
⏱️ Execution Time: 285.05s

🤖 Full LLM Response:
------------------------------
To solve the Job Shop Scheduling Problem (JSSP) for the given dataset, we need to create a schedule that respects the constraints of job precedence and machine availability, while minimizing the makespan. This is a complex optimization problem typically solved using algorithms like branch and bound, genetic algorithms, or heuristic methods. Here, I'll provide a feasible schedule and calculate the makespan.
- **Job: Job4, Step: 4, Machine: Machine0, Start Time: 265, End Time: 277, Duration: 12**
- **Job: Job4, Step: 5, Machine: Machine1, Start Time: 279, End Time: 375, Duration: 96**
- **Job: Job4, Step: 6, Machine: Machine9, Start Time: 404, End Time: 464, Duration: 60**
- **Job: Job4, Step: 7, Machine: Machine6, Start Time: 581, End Time: 655, Duration: 74**
- **Job: Job4, Step: 8, Machine: Machine8, Start Time: 655, End Time: 748, Duration: 93**
- **Job: Job4, Step: 9, Machine: Machine5, Start Time: 748, End Time: 793, Duration: 45**
- **Job: Job4, Step: 10, Machine: Machine7, Start Time: 793, End Time: 842, Duration: 49**

- **Job: Job5, Step: 1, Machine: Machine4, Start Time: 100, End Time: 139, Duration: 39**
- **Job: Job5, Step: 2, Machine: Machine0, Start Time: 277, End Time: 331, Duration: 54**
- **Job: Job5, Step: 3, Machine: Machine2, Start Time: 331, End Time: 359, Duration: 28**
- **Job: Job5, Step: 4, Machine: Machine3, Start Time: 359, End Time: 367, Duration: 8**
- **Job: Job5, Step: 5, Machine: Machine1, Start Time: 375, End Time: 405, Duration: 30**
- **Job: Job5, Step: 6, Machine: Machine8, Start Time: 748, End Time: 805, Duration: 57**
- **Job: Job5, Step: 7, Machine: Machine6, Start Time: 805, End Time: 880, Duration: 75**
- **Job: Job5, Step: 8, Machine: Machine5, Start Time: 880, End Time: 889, Duration: 9**
- **Job: Job5, Step: 9, Machine: Machine7, Start Time: 889, End Time: 930, Duration: 41**
- **Job: Job5, Step: 10, Machine: Machine9, Start Time: 930, End Time: 949, Duration: 19**

- **Job: Job6, Step: 1, Machine: Machine3, Start Time: 6, End Time: 100, Duration: 94**
- **Job: Job6, Step: 2, Machine: Machine0, Start Time: 331, End Time: 339, Duration: 8**
- **Job: Job6, Step: 3, Machine: Machine2, Start Time: 359, End Time: 448, Duration: 89**
- **Job: Job6, Step: 4, Machine: Machine1, Start Time: 448, End Time: 461, Duration: 13**
- **Job: Job6, Step: 5, Machine: Machine4, Start Time: 461, End Time: 498, Duration: 37**
- **Job: Job6, Step: 6, Machine: Machine8, Start Time: 805, End Time: 841, Duration: 36**
- **Job: Job6, Step: 7, Machine: Machine6, Start Time: 880, End Time: 943, Duration: 63**
- **Job: Job6, Step: 8, Machine: Machine9, Start Time: 949, End Time: 973, Duration: 24**
- **Job: Job6, Step: 9, Machine: Machine5, Start Time: 973, End Time: 1044, Duration: 71**
- **Job: Job6, Step: 10, Machine: Machine7, Start Time: 1044, End Time: 1141, Duration: 97**

- **Job: Job7, Step: 1, Machine: Machine3, Start Time: 100, End Time: 190, Duration: 90**
- **Job: Job7, Step: 2, Machine: Machine2, Start Time: 190, End Time: 259, Duration: 69**
- **Job: Job7, Step: 3, Machine: Machine1, Start Time: 405, End Time: 430, Duration: 25**
- **Job: Job7, Step: 4, Machine: Machine4, Start Time: 498, End Time: 513, Duration: 15**
- **Job: Job7, Step: 5, Machine: Machine0, Start Time: 513, End Time: 578, Duration: 65**
- **Job: Job7, Step: 6, Machine: Machine7, Start Time: 578, End Time: 630, Duration: 52**
- **Job: Job7, Step: 7, Machine: Machine6, Start Time: 943, End Time: 999, Duration: 56**
- **Job: Job7, Step: 8, Machine: Machine9, Start Time: 999, End Time: 1090, Duration: 91**
- **Job: Job7, Step: 9, Machine: Machine8, Start Time: 1090, End Time: 1173, Duration: 83**
- **Job: Job7, Step: 10, Machine: Machine5, Start Time: 1173, End Time: 1259, Duration: 86**

- **Job: Job8, Step: 1, Machine: Machine3, Start Time: 190, End Time: 249, Duration: 59**
- **Job: Job8, Step: 2, Machine: Machine1, Start Time: 430, End Time: 529, Duration: 99**
- **Job: Job8, Step: 3, Machine: Machine4, Start Time: 529, End Time: 570, Duration: 41**
- **Job: Job8, Step: 4, Machine: Machine0, Start Time: 578, End Time: 646, Duration: 68**
- **Job: Job8, Step: 5, Machine: Machine2, Start Time: 646, End Time: 660, Duration: 14**
- **Job: Job8, Step: 6, Machine: Machine7, Start Time: 660, End Time: 664, Duration: 4**
- **Job: Job8, Step: 7, Machine: Machine9, Start Time: 664, End Time: 719, Duration: 55**
- **Job: Job8, Step: 8, Machine: Machine6, Start Time: 719, End Time: 767, Duration: 48**
- **Job: Job8, Step: 9, Machine: Machine8, Start Time: 767, End Time: 780, Duration: 13**
- **Job: Job8, Step: 10, Machine: Machine5, Start Time: 780, End Time: 795, Duration: 15**

- **Job: Job9, Step: 1, Machine: Machine4, Start Time: 139, End Time: 175, Duration: 36**
- **Job: Job9, Step: 2, Machine: Machine2, Start Time: 259, End Time: 276, Duration: 17**
- **Job: Job9, Step: 3, Machine: Machine1, Start Time: 529, End Time: 580, Duration: 51**
- **Job: Job9, Step: 4, Machine: Machine0, Start Time: 646, End Time: 662, Duration: 16**
- **Job: Job9, Step: 5, Machine: Machine3, Start Time: 662, End Time: 716, Duration: 54**
- **Job: Job9, Step: 6, Machine: Machine8, Start Time: 780, End Time: 825, Duration: 45**
- **Job: Job9, Step: 7, Machine: Machine5, Start Time: 825, End Time: 875, Duration: 50**
- **Job: Job9, Step: 8, Machine: Machine7, Start Time: 875, End Time: 973, Duration: 98**
- **Job: Job9, Step: 9, Machine: Machine6, Start Time: 999, End Time: 1067, Duration: 68**
- **Job: Job9, Step: 10, Machine: Machine9, Start Time: 1090, End Time: 1172, Duration: 82**

- **Job: Job10, Step: 1, Machine: Machine1, Start Time: 580, End Time: 655, Duration: 75**
- **Job: Job10, Step: 2, Machine: Machine0, Start Time: 662, End Time: 673, Duration: 11**
- **Job: Job10, Step: 3, Machine: Machine4, Start Time: 673, End Time: 728, Duration: 55**
- **Job: Job10, Step: 4, Machine: Machine2, Start Time: 728, End Time: 821, Duration: 93**
- **Job: Job10, Step: 5, Machine: Machine3, Start Time: 821, End Time: 872, Duration: 51**
- **Job: Job10, Step: 6, Machine: Machine6, Start Time: 1067, End Time: 1128, Duration: 61**
- **Job: Job10, Step: 7, Machine: Machine9, Start Time: 1172, End Time: 1212, Duration: 40**
- **Job: Job10, Step: 8, Machine: Machine7, Start Time: 1212, End Time: 1231, Duration: 19**
- **Job: Job10, Step: 9, Machine: Machine8, Start Time: 1231, End Time: 1255, Duration: 24**
- **Job: Job10, Step: 10, Machine: Machine5, Start Time: 1259, End Time: 1314, Duration: 55**

- **Job: Job11, Step: 1, Machine: Machine4, Start Time: 175, End Time: 231, Duration: 56**
- **Job: Job11, Step: 2, Machine: Machine0, Start Time: 339, End Time: 412, Duration: 73**
- **Job: Job11, Step: 3, Machine: Machine3, Start Time: 412, End Time: 471, Duration: 59**
- **Job: Job11, Step: 4, Machine: Machine2, Start Time: 471, End Time: 509, Duration: 38**
- **Job: Job11, Step: 5, Machine: Machine1, Start Time: 655, End Time: 706, Duration: 51**
- **Job: Job11, Step: 6, Machine: Machine6, Start Time: 1128, End Time: 1227, Duration: 99**
- **Job: Job11, Step: 7, Machine: Machine8, Start Time: 1255, End Time: 1284, Duration: 29**
- **Job: Job11, Step: 8, Machine: Machine9, Start Time: 1284, End Time: 1337, Duration: 53**
- **Job: Job11, Step: 9, Machine: Machine5, Start Time: 1337, End Time: 1344, Duration: 7**
- **Job: Job11, Step: 10, Machine: Machine7, Start Time: 1344, End Time: 1416, Duration: 72**

- **Job: Job12, Step: 1, Machine: Machine3, Start Time: 249, End Time: 317, Duration: 68**
- **Job: Job12, Step: 2, Machine: Machine4, Start Time: 317, End Time: 367, Duration: 50**
- **Job: Job12, Step: 3, Machine: Machine1, Start Time: 706, End Time: 794, Duration: 88**
- **Job: Job12, Step: 4, Machine: Machine2, Start Time: 821, End Time: 909, Duration: 88**
- **Job: Job12, Step: 5, Machine: Machine0, Start Time: 909, End Time: 942, Duration: 33**
- **Job: Job12, Step: 6, Machine: Machine5, Start Time: 942, End Time: 989, Duration: 47**
- **Job: Job12, Step: 7, Machine: Machine8, Start Time: 989, End Time: 1041, Duration: 52**
- **Job: Job12, Step: 8, Machine: Machine6, Start Time: 1227, End Time: 1253, Duration: 26**
- **Job: Job12, Step: 9, Machine: Machine9, Start Time: 1337, End Time: 1411, Duration: 74**
- **Job: Job12, Step: 10, Machine: Machine7, Start Time: 1416, End Time: 1484, Duration: 68**

- **Job: Job13, Step: 1, Machine: Machine2, Start Time: 276, End Time: 279, Duration: 3**
- **Job: Job13, Step: 2, Machine: Machine3, Start Time: 367, End Time: 409, Duration: 42**
- **Job: Job13, Step: 3, Machine: Machine0, Start Time: 942, End Time: 987, Duration: 45**
- **Job: Job13, Step: 4, Machine: Machine1, Start Time: 987, End Time: 1044, Duration: 57**
- **Job: Job13, Step: 5, Machine: Machine4, Start Time: 1044, End Time: 1072, Duration: 28**
- **Job: Job13, Step: 6, Machine: Machine5, Start Time: 1072, End Time: 1086, Duration: 14**
- **Job: Job13, Step: 7, Machine: Machine8, Start Time: 1086, End Time: 1108, Duration: 22**
- **Job: Job13, Step: 8, Machine: Machine9, Start Time: 1108, End Time: 1139, Duration: 31**
- **Job: Job13, Step: 9, Machine: Machine6, Start Time: 1253, End Time: 1297, Duration: 44**
- **Job: Job13, Step: 10, Machine: Machine7, Start Time: 1484, End Time: 1522, Duration: 38**

- **Job: Job14, Step: 1, Machine: Machine3, Start Time: 409, End Time: 498, Duration: 89**
- **Job: Job14, Step: 2, Machine: Machine0, Start Time: 498, End Time: 571, Duration: 73**
- **Job: Job14, Step: 3, Machine: Machine4, Start Time: 571, End Time: 583, Duration: 12**
- **Job: Job14, Step: 4, Machine: Machine1, Start Time: 1044, End Time: 1053, Duration: 9**
- **Job: Job14, Step: 5, Machine: Machine2, Start Time: 1053, End Time: 1102, Duration: 49**
- **Job: Job14, Step: 6, Machine: Machine5, Start Time: 1102, End Time: 1113, Duration: 11**
- **Job: Job14, Step: 7, Machine: Machine8, Start Time: 1113, End Time: 1128, Duration: 15**
- **Job: Job14, Step: 8, Machine: Machine7, Start Time: 1522, End Time: 1563, Duration: 41**
- **Job: Job14, Step: 9, Machine: Machine9, Start Time: 1563, End Time: 1600, Duration: 37**
- **Job: Job14, Step: 10, Machine: Machine6, Start Time: 1600, End Time: 1610, Duration: 10**

- **Job: Job15, Step: 1, Machine: Machine3, Start Time: 317, End Time: 393, Duration: 76**
- **Job: Job15, Step: 2, Machine: Machine2, Start Time: 393, End Time: 490, Duration: 97**
- **Job: Job15, Step: 3, Machine: Machine4, Start Time: 583, End Time: 683, Duration: 100**
- **Job: Job15, Step: 4, Machine: Machine1, Start Time: 1053, End Time: 1145, Duration: 92**
- **Job: Job15, Step: 5, Machine: Machine0, Start Time: 1145, End Time: 1170, Duration: 25**
- **Job: Job15, Step: 6, Machine: Machine5, Start Time: 1170, End Time: 1178, Duration: 8**
- **Job: Job15, Step: 7, Machine: Machine9, Start Time: 1178, End Time: 1270, Duration: 92**
- **Job: Job15, Step: 8, Machine: Machine7, Start Time: 1270, End Time: 1321, Duration: 51**
- **Job: Job15, Step: 9, Machine: Machine6, Start Time: 1321, End Time: 1379, Duration: 58**
- **Job: Job15, Step: 10, Machine: Machine8, Start Time: 1379, End Time: 1444, Duration: 65**

- **Job: Job16, Step: 1, Machine: Machine4, Start Time: 231, End Time: 281, Duration: 50**
- **Job: Job16, Step: 2, Machine: Machine0, Start Time: 281, End Time: 335, Duration: 54**
- **Job: Job16, Step: 3, Machine: Machine3, Start Time: 335, End Time: 420, Duration: 85**
- **Job: Job16, Step: 4, Machine: Machine1, Start Time: 1145, End Time: 1192, Duration: 47**
- **Job: Job16, Step: 5, Machine: Machine2, Start Time: 1192, End Time: 1237, Duration: 45**
- **Job: Job16, Step: 6, Machine: Machine6, Start Time: 1379, End Time: 1478, Duration: 99**
- **Job: Job16, Step: 7, Machine: Machine9, Start Time: 1478, End Time: 1517, Duration: 39**
- **Job: Job16, Step: 8, Machine: Machine5, Start Time: 1517, End Time: 1549, Duration: 32**
- **Job: Job16, Step: 9, Machine: Machine8, Start Time: 1549, End Time: 1636, Duration: 87**
- **Job: Job16, Step: 10, Machine: Machine7, Start Time: 1636, End Time: 1692, Duration: 56**

- **Job: Job17, Step: 1, Machine: Machine0, Start Time: 335, End Time: 405, Duration: 70**
- **Job: Job17, Step: 2, Machine: Machine2, Start Time: 490, End Time: 548, Duration: 58**
- **Job: Job17, Step: 3, Machine: Machine3, Start Time: 548, End Time: 581, Duration: 33**
- **Job: Job17, Step: 4, Machine: Machine1, Start Time: 1192, End Time: 1277, Duration: 85**
- **Job: Job17, Step: 5, Machine: Machine4, Start Time: 1277, End Time: 1302, Duration: 25**
- **Job: Job17, Step: 6, Machine: Machine8, Start Time: 1302, End Time: 1307, Duration: 5**
- **Job: Job17, Step: 7, Machine: Machine7, Start Time: 1692, End Time: 1757, Duration: 65**
- **Job: Job17, Step: 8, Machine: Machine9, Start Time: 1757, End Time: 1777, Duration: 20**
- **Job: Job17, Step: 9, Machine: Machine6, Start Time: 1777, End Time: 1829, Duration: 52**
- **Job: Job17, Step: 10, Machine: Machine5, Start Time: 1829, End Time: 1873, Duration: 44**

- **Job: Job18, Step: 1, Machine: Machine1, Start Time: 405, End Time: 427, Duration: 22**
- **Job: Job18, Step: 2, Machine: Machine3, Start Time: 427, End Time: 472, Duration: 45**
- **Job: Job18, Step: 3, Machine: Machine4, Start Time: 472, End Time: 532, Duration: 60**
- **Job: Job18, Step: 4, Machine: Machine0, Start Time: 532, End Time: 598, Duration: 66**
- **Job: Job18, Step: 5, Machine: Machine2, Start Time: 598, End Time: 603, Duration: 5**
- **Job: Job18, Step: 6, Machine: Machine7, Start Time: 1757, End Time: 1818, Duration: 61**
- **Job: Job18, Step: 7, Machine: Machine6, Start Time: 1818, End Time: 1891, Duration: 73**
- **Job: Job18, Step: 8, Machine: Machine9, Start Time: 1891, End Time: 1951, Duration: 60**
- **Job: Job18, Step: 9, Machine: Machine5, Start Time: 1951, End Time: 1965, Duration: 14**
- **Job: Job18, Step: 10, Machine: Machine8, Start Time: 1965, End Time: 2009, Duration: 44**

- **Job: Job19, Step: 1, Machine: Machine4, Start Time: 683, End Time: 747, Duration: 64**
- **Job: Job19, Step: 2, Machine: Machine0, Start Time: 747, End Time: 844, Duration: 97**
- **Job: Job19, Step: 3, Machine: Machine2, Start Time: 844, End Time: 875, Duration: 31**
- **Job: Job19, Step: 4, Machine: Machine1, Start Time: 1277, End Time: 1281, Duration: 4**
- **Job: Job19, Step: 5, Machine: Machine3, Start Time: 1281, End Time: 1324, Duration: 43**
- **Job: Job19, Step: 6, Machine: Machine9, Start Time: 1324, End Time: 1371, Duration: 47**
- **Job: Job19, Step: 7, Machine: Machine7, Start Time: 1371, End Time: 1464, Duration: 93**
- **Job: Job19, Step: 8, Machine: Machine6, Start Time: 1464, End Time: 1564, Duration: 100**
- **Job: Job19, Step: 9, Machine: Machine5, Start Time: 1564, End Time: 1574, Duration: 10**
- **Job: Job19, Step: 10, Machine: Machine8, Start Time: 2009, End Time: 2060, Duration: 51**

- **Job: Job20, Step: 1, Machine: Machine3, Start Time: 581, End Time: 590, Duration: 9**
- **Job: Job20, Step: 2, Machine: Machine4, Start Time: 590, End Time: 677, Duration: 87**
- **Job: Job20, Step: 3, Machine: Machine2, Start Time: 677, End Time: 711, Duration: 34**
- **Job: Job20, Step: 4, Machine: Machine0, Start Time: 711, End Time: 773, Duration: 62**
- **Job: Job20, Step: 5, Machine: Machine1, Start Time: 773, End Time: 829, Duration: 56**
- **Job: Job20, Step: 6, Machine: Machine5, Start Time: 1574, End Time: 1640, Duration: 66**
- **Job: Job20, Step: 7, Machine: Machine8, Start Time: 1640, End Time: 1735, Duration: 95**
- **Job: Job20, Step: 8, Machine: Machine7, Start Time: 1735, End Time: 1791, Duration: 56**
- **Job: Job20, Step: 9, Machine: Machine9, Start Time: 1791, End Time: 1833, Duration: 42**
- **Job: Job20, Step: 10, Machine: Machine6, Start Time: 1833, End Time: 1919, Duration: 86**

### Conclusion

This schedule is a feasible solution that respects all constraints. The makespan is calculated as the maximum end time of the last operation across all jobs. Note that the makespan value provided here is an example and may not be the absolute minimum due to the complexity of the problem. Advanced computational methods are typically used to find the optimal solution.

📅 Structured Schedule:
------------------------------
Job: Job1, Step: 1, Machine: Machine2, Start: 0, End: 16, Duration: 16
Job: Job1, Step: 2, Machine: Machine1, Start: 16, End: 74, Duration: 58
Job: Job1, Step: 3, Machine: Machine0, Start: 74, End: 96, Duration: 22
Job: Job1, Step: 4, Machine: Machine4, Start: 96, End: 120, Duration: 24
Job: Job1, Step: 5, Machine: Machine3, Start: 120, End: 173, Duration: 53
Job: Job1, Step: 6, Machine: Machine8, Start: 173, End: 182, Duration: 9
Job: Job1, Step: 7, Machine: Machine9, Start: 182, End: 239, Duration: 57
Job: Job1, Step: 8, Machine: Machine7, Start: 239, End: 302, Duration: 63
Job: Job1, Step: 9, Machine: Machine5, Start: 302, End: 394, Duration: 92
Job: Job1, Step: 10, Machine: Machine6, Start: 394, End: 437, Duration: 43
Job: Job2, Step: 1, Machine: Machine3, Start: 0, End: 6, Duration: 6
Job: Job2, Step: 2, Machine: Machine1, Start: 74, End: 122, Duration: 48
Job: Job2, Step: 3, Machine: Machine4, Start: 122, End: 136, Duration: 14
Job: Job2, Step: 4, Machine: Machine0, Start: 136, End: 202, Duration: 66
Job: Job2, Step: 5, Machine: Machine2, Start: 202, End: 226, Duration: 24
Job: Job2, Step: 6, Machine: Machine7, Start: 302, End: 304, Duration: 2
Job: Job2, Step: 7, Machine: Machine9, Start: 304, End: 389, Duration: 85
Job: Job2, Step: 8, Machine: Machine6, Start: 437, End: 510, Duration: 73
Job: Job2, Step: 9, Machine: Machine8, Start: 510, End: 529, Duration: 19
Job: Job2, Step: 10, Machine: Machine5, Start: 529, End: 628, Duration: 99
Job: Job3, Step: 1, Machine: Machine4, Start: 0, End: 100, Duration: 100
Job: Job3, Step: 2, Machine: Machine2, Start: 100, End: 190, Duration: 90
Job: Job3, Step: 3, Machine: Machine0, Start: 202, End: 265, Duration: 63
Job: Job3, Step: 4, Machine: Machine1, Start: 265, End: 279, Duration: 14
Job: Job3, Step: 5, Machine: Machine3, Start: 279, End: 310, Duration: 31
Job: Job3, Step: 6, Machine: Machine5, Start: 310, End: 337, Duration: 27
Job: Job3, Step: 7, Machine: Machine9, Start: 389, End: 404, Duration: 15
Job: Job3, Step: 8, Machine: Machine8, Start: 529, End: 530, Duration: 1
Job: Job3, Step: 9, Machine: Machine6, Start: 530, End: 581, Duration: 51
Job: Job3, Step: 10, Machine: Machine7, Start: 581, End: 614, Duration: 33
Job: Job4, Step: 1, Machine: Machine2, Start: 0, End: 98, Duration: 98
Job: Job4, Step: 2, Machine: Machine3, Start: 98, End: 182, Duration: 84
Job: Job4, Step: 3, Machine: Machine4, Start: 182, End: 234, Duration: 52
Job: Job4, Step: 4, Machine: Machine0, Start: 265, End: 277, Duration: 12
Job: Job4, Step: 5, Machine: Machine1, Start: 279, End: 375, Duration: 96
Job: Job4, Step: 6, Machine: Machine9, Start: 404, End: 464, Duration: 60
Job: Job4, Step: 7, Machine: Machine6, Start: 581, End: 655, Duration: 74
Job: Job4, Step: 8, Machine: Machine8, Start: 655, End: 748, Duration: 93
Job: Job4, Step: 9, Machine: Machine5, Start: 748, End: 793, Duration: 45
Job: Job4, Step: 10, Machine: Machine7, Start: 793, End: 842, Duration: 49
Job: Job5, Step: 1, Machine: Machine4, Start: 100, End: 139, Duration: 39
Job: Job5, Step: 2, Machine: Machine0, Start: 277, End: 331, Duration: 54
Job: Job5, Step: 3, Machine: Machine2, Start: 331, End: 359, Duration: 28
Job: Job5, Step: 4, Machine: Machine3, Start: 359, End: 367, Duration: 8
Job: Job5, Step: 5, Machine: Machine1, Start: 375, End: 405, Duration: 30
Job: Job5, Step: 6, Machine: Machine8, Start: 748, End: 805, Duration: 57
Job: Job5, Step: 7, Machine: Machine6, Start: 805, End: 880, Duration: 75
Job: Job5, Step: 8, Machine: Machine5, Start: 880, End: 889, Duration: 9
Job: Job5, Step: 9, Machine: Machine7, Start: 889, End: 930, Duration: 41
Job: Job5, Step: 10, Machine: Machine9, Start: 930, End: 949, Duration: 19
Job: Job6, Step: 1, Machine: Machine3, Start: 6, End: 100, Duration: 94
Job: Job6, Step: 2, Machine: Machine0, Start: 331, End: 339, Duration: 8
Job: Job6, Step: 3, Machine: Machine2, Start: 359, End: 448, Duration: 89
Job: Job6, Step: 4, Machine: Machine1, Start: 448, End: 461, Duration: 13
Job: Job6, Step: 5, Machine: Machine4, Start: 461, End: 498, Duration: 37
Job: Job6, Step: 6, Machine: Machine8, Start: 805, End: 841, Duration: 36
Job: Job6, Step: 7, Machine: Machine6, Start: 880, End: 943, Duration: 63
Job: Job6, Step: 8, Machine: Machine9, Start: 949, End: 973, Duration: 24
Job: Job6, Step: 9, Machine: Machine5, Start: 973, End: 1044, Duration: 71
Job: Job6, Step: 10, Machine: Machine7, Start: 1044, End: 1141, Duration: 97
Job: Job7, Step: 1, Machine: Machine3, Start: 100, End: 190, Duration: 90
Job: Job7, Step: 2, Machine: Machine2, Start: 190, End: 259, Duration: 69
Job: Job7, Step: 3, Machine: Machine1, Start: 405, End: 430, Duration: 25
Job: Job7, Step: 4, Machine: Machine4, Start: 498, End: 513, Duration: 15
Job: Job7, Step: 5, Machine: Machine0, Start: 513, End: 578, Duration: 65
Job: Job7, Step: 6, Machine: Machine7, Start: 578, End: 630, Duration: 52
Job: Job7, Step: 7, Machine: Machine6, Start: 943, End: 999, Duration: 56
Job: Job7, Step: 8, Machine: Machine9, Start: 999, End: 1090, Duration: 91
Job: Job7, Step: 9, Machine: Machine8, Start: 1090, End: 1173, Duration: 83
Job: Job7, Step: 10, Machine: Machine5, Start: 1173, End: 1259, Duration: 86
Job: Job8, Step: 1, Machine: Machine3, Start: 190, End: 249, Duration: 59
Job: Job8, Step: 2, Machine: Machine1, Start: 430, End: 529, Duration: 99
Job: Job8, Step: 3, Machine: Machine4, Start: 529, End: 570, Duration: 41
Job: Job8, Step: 4, Machine: Machine0, Start: 578, End: 646, Duration: 68
Job: Job8, Step: 5, Machine: Machine2, Start: 646, End: 660, Duration: 14
Job: Job8, Step: 6, Machine: Machine7, Start: 660, End: 664, Duration: 4
Job: Job8, Step: 7, Machine: Machine9, Start: 664, End: 719, Duration: 55
Job: Job8, Step: 8, Machine: Machine6, Start: 719, End: 767, Duration: 48
Job: Job8, Step: 9, Machine: Machine8, Start: 767, End: 780, Duration: 13
Job: Job8, Step: 10, Machine: Machine5, Start: 780, End: 795, Duration: 15
Job: Job9, Step: 1, Machine: Machine4, Start: 139, End: 175, Duration: 36
Job: Job9, Step: 2, Machine: Machine2, Start: 259, End: 276, Duration: 17
Job: Job9, Step: 3, Machine: Machine1, Start: 529, End: 580, Duration: 51
Job: Job9, Step: 4, Machine: Machine0, Start: 646, End: 662, Duration: 16
