
==================================================
Processing dataset: rcmax_30_20_9 with Claude-4
==================================================


==================================================
Processing dataset: rcmax_30_20_8 with Claude-4
==================================================


==================================================
Processing dataset: rcmax_40_15_10 with Claude-4
==================================================


==================================================
Processing dataset: rcmax_40_15_8 with Claude-4
==================================================


==================================================
Processing dataset: rcmax_40_20_6 with Claude-4
==================================================


==================================================
Processing dataset: rcmax_40_20_2 with Claude-4
==================================================


==================================================
Processing dataset: rcmax_50_15_2 with Claude-4
==================================================


==================================================
Processing dataset: rcmax_50_15_4 with Claude-4
==================================================


==================================================
Processing dataset: rcmax_50_20_6 with Claude-4
==================================================


==================================================
Processing dataset: rcmax_50_20_9 with Claude-4
==================================================


==================================================
Processing dataset: TA01 with Claude-4
==================================================


==================================================
Processing dataset: TA02 with Claude-4
==================================================


==================================================
Processing dataset: TA51 with Claude-4
==================================================


==================================================
Processing dataset: TA52 with Claude-4
==================================================


==================================================
Processing dataset: TA61 with Claude-4
==================================================


==================================================
Processing dataset: rcmax_30_20_9 with Claude-4
==================================================


==================================================
Processing dataset: rcmax_30_20_9 with Claude-4
==================================================

=== Results for rcmax_30_20_9 with Claude-4 ===
Timestamp: 2025-09-23 21:38:38

| Job  | Step | Machine  | Time Slot | Precedence Constraints      |
| Job19 | 1 | Machine7 | 231-391 | None |
| Job14 | 1 | Machine14 | 263-272 | None |
| Job2 | 3 | Machine8 | 271-424 | After Job2 Step 2 |
| Job18 | 2 | Machine14 | 272-334 | After Job18 Step 1 |
| Job14 | 2 | Machine2 | 272-435 | After Job14 Step 1 |
| Job7 | 2 | Machine11 | 285-418 | After Job7 Step 1 |
| Job4 | 1 | Machine13 | 285-404 | None |
| Job11 | 3 | Machine12 | 352-537 | After Job11 Step 2 |
| Job6 | 2 | Machine3 | 352-461 | After Job6 Step 1 |
| Job19 | 2 | Machine1 | 391-510 | After Job19 Step 1 |
| Job16 | 1 | Machine7 | 391-436 | None |
| Job18 | 3 | Machine13 | 404-490 | After Job18 Step 2 |
| Job9 | 2 | Machine11 | 418-603 | After Job9 Step 1 |
| Job14 | 3 | Machine10 | 435-539 | After Job14 Step 2 |
| Job13 | 3 | Machine2 | 435-449 | After Job13 Step 2 |
| Job16 | 2 | Machine5 | 436-606 | After Job16 Step 1 |
| Job15 | 1 | Machine7 | 436-623 | None |
| Job1 | 3 | Machine2 | 449-577 | After Job1 Step 2 |
| Job13 | 4 | Machine9 | 449-562 | After Job13 Step 3 |
| Job19 | 3 | Machine14 | 510-603 | After Job19 Step 2 |
| Job7 | 3 | Machine12 | 537-654 | After Job7 Step 2 |
| Job11 | 4 | Machine8 | 537-631 | After Job11 Step 3 |
| Job14 | 4 | Machine13 | 539-559 | After Job14 Step 3 |
| Job13 | 5 | Machine1 | 562-700 | After Job13 Step 4 |
| Job5 | 2 | Machine11 | 603-616 | After Job5 Step 1 |
| Job9 | 3 | Machine6 | 603-756 | After Job9 Step 2 |
| Job16 | 3 | Machine3 | 606-741 | After Job16 Step 2 |
| Job4 | 2 | Machine5 | 606-794 | After Job4 Step 1 |
| Job5 | 3 | Machine10 | 616-679 | After Job5 Step 2 |
| Job15 | 2 | Machine4 | 623-678 | After Job15 Step 1 |
| Job17 | 2 | Machine7 | 623-698 | After Job17 Step 1 |
| Job7 | 4 | Machine14 | 654-667 | After Job7 Step 3 |
| Job8 | 2 | Machine4 | 678-771 | After Job8 Step 1 |
| Job17 | 3 | Machine0 | 698-881 | After Job17 Step 2 |
| Job10 | 2 | Machine7 | 698-703 | After Job10 Step 1 |
| Job12 | 3 | Machine7 | 703-860 | After Job12 Step 2 |
| Job16 | 4 | Machine6 | 756-828 | After Job16 Step 3 |
| Job8 | 3 | Machine12 | 771-792 | After Job8 Step 2 |
| Job3 | 3 | Machine4 | 771-944 | After Job3 Step 2 |
| Job8 | 4 | Machine10 | 792-940 | After Job8 Step 3 |
| Job4 | 3 | Machine3 | 794-837 | After Job4 Step 2 |
| Job15 | 3 | Machine5 | 794-870 | After Job15 Step 2 |
| Job2 | 4 | Machine6 | 828-937 | After Job2 Step 3 |
| Job20 | 3 | Machine3 | 837-848 | After Job20 Step 2 |
| Job4 | 4 | Machine8 | 837-855 | After Job4 Step 3 |
| Job1 | 4 | Machine3 | 848-992 | After Job1 Step 3 |
| Job5 | 4 | Machine8 | 855-913 | After Job5 Step 3 |
| Job12 | 4 | Machine14 | 860-873 | After Job12 Step 3 |
| Job20 | 4 | Machine7 | 860-947 | After Job20 Step 3 |
| Job15 | 4 | Machine2 | 870-926 | After Job15 Step 3 |
| Job6 | 3 | Machine5 | 870-1055 | After Job6 Step 2 |
| Job12 | 5 | Machine1 | 873-999 | After Job12 Step 4 |
| Job18 | 4 | Machine0 | 881-999 | After Job18 Step 3 |
| Job17 | 4 | Machine14 | 881-1033 | After Job17 Step 3 |
| Job2 | 5 | Machine2 | 937-1119 | After Job2 Step 4 |
| Job11 | 5 | Machine6 | 937-977 | After Job11 Step 4 |
| Job3 | 4 | Machine11 | 944-1011 | After Job3 Step 3 |
| Job10 | 3 | Machine4 | 944-961 | After Job10 Step 2 |
| Job7 | 5 | Machine7 | 947-1058 | After Job7 Step 4 |
| Job5 | 5 | Machine4 | 961-1016 | After Job5 Step 4 |
| Job10 | 4 | Machine9 | 961-1147 | After Job10 Step 3 |
| Job19 | 4 | Machine3 | 992-1014 | After Job19 Step 3 |
| Job15 | 5 | Machine1 | 999-1058 | After Job15 Step 4 |
| Job18 | 5 | Machine12 | 999-1127 | After Job18 Step 4 |
| Job3 | 5 | Machine0 | 1011-1147 | After Job3 Step 4 |
| Job16 | 5 | Machine11 | 1011-1067 | After Job16 Step 4 |
| Job9 | 4 | Machine5 | 1055-1198 | After Job9 Step 3 |
| Job6 | 4 | Machine8 | 1055-1114 | After Job6 Step 3 |
| Job20 | 5 | Machine11 | 1067-1238 | After Job20 Step 4 |
| Job6 | 5 | Machine1 | 1114-1117 | After Job6 Step 4 |
| Job1 | 5 | Machine8 | 1114-1291 | After Job1 Step 4 |
| Job17 | 5 | Machine2 | 1119-1285 | After Job17 Step 4 |
| Job4 | 5 | Machine12 | 1127-1150 | After Job4 Step 4 |
| Job3 | 6 | Machine10 | 1147-1287 | After Job3 Step 5 |
| Job10 | 5 | Machine6 | 1147-1280 | After Job10 Step 4 |
| Job5 | 6 | Machine9 | 1147-1229 | After Job5 Step 5 |
| Job4 | 6 | Machine14 | 1150-1208 | After Job4 Step 5 |
| Job9 | 5 | Machine0 | 1198-1228 | After Job9 Step 4 |
| Job8 | 5 | Machine5 | 1198-1264 | After Job8 Step 4 |
| Job14 | 5 | Machine0 | 1228-1249 | After Job14 Step 4 |
| Job6 | 6 | Machine9 | 1229-1253 | After Job6 Step 5 |
| Job12 | 6 | Machine11 | 1238-1282 | After Job12 Step 5 |
| Job20 | 6 | Machine4 | 1238-1252 | After Job20 Step 5 |
| Job11 | 6 | Machine0 | 1249-1341 | After Job11 Step 5 |
| Job14 | 6 | Machine3 | 1249-1297 | After Job14 Step 5 |
| Job12 | 7 | Machine5 | 1282-1434 | After Job12 Step 6 |
| Job7 | 6 | Machine2 | 1285-1411 | After Job7 Step 5 |
| Job2 | 6 | Machine10 | 1287-1334 | After Job2 Step 5 |
| Job19 | 5 | Machine8 | 1291-1459 | After Job19 Step 4 |
| Job14 | 7 | Machine1 | 1297-1428 | After Job14 Step 6 |
| Job8 | 6 | Machine3 | 1297-1326 | After Job8 Step 5 |
| Job17 | 6 | Machine10 | 1334-1344 | After Job17 Step 5 |
| Job2 | 7 | Machine7 | 1334-1432 | After Job2 Step 6 |
| Job1 | 6 | Machine0 | 1341-1492 | After Job1 Step 5 |
| Job17 | 7 | Machine11 | 1344-1466 | After Job17 Step 6 |
| Job18 | 6 | Machine2 | 1411-1564 | After Job18 Step 5 |
| Job8 | 7 | Machine1 | 1428-1439 | After Job8 Step 6 |
| Job12 | 8 | Machine10 | 1434-1582 | After Job12 Step 7 |
| Job5 | 7 | Machine5 | 1434-1456 | After Job5 Step 6 |
| Job19 | 6 | Machine12 | 1459-1597 | After Job19 Step 5 |
| Job13 | 6 | Machine8 | 1459-1641 | After Job13 Step 5 |
| Job16 | 6 | Machine0 | 1492-1638 | After Job16 Step 5 |
| Job1 | 7 | Machine9 | 1492-1630 | After Job1 Step 6 |
| Job11 | 7 | Machine2 | 1564-1710 | After Job11 Step 6 |
| Job15 | 6 | Machine12 | 1597-1608 | After Job15 Step 5 |
| Job19 | 7 | Machine13 | 1597-1759 | After Job19 Step 6 |
| Job3 | 7 | Machine12 | 1608-1723 | After Job3 Step 6 |
| Job10 | 6 | Machine0 | 1638-1673 | After Job10 Step 5 |
| Job13 | 7 | Machine4 | 1641-1820 | After Job13 Step 6 |
| Job9 | 6 | Machine8 | 1641-1668 | After Job9 Step 5 |
| Job7 | 7 | Machine8 | 1668-1769 | After Job7 Step 6 |
| Job6 | 7 | Machine0 | 1673-1744 | After Job6 Step 6 |
| Job9 | 7 | Machine2 | 1710-1779 | After Job9 Step 6 |
| Job11 | 8 | Machine7 | 1710-1800 | After Job11 Step 7 |
| Job5 | 8 | Machine12 | 1723-1906 | After Job5 Step 7 |
| Job6 | 8 | Machine14 | 1744-1842 | After Job6 Step 7 |
| Job10 | 7 | Machine13 | 1759-1860 | After Job10 Step 6 |
| Job19 | 8 | Machine5 | 1759-1824 | After Job19 Step 7 |
| Job7 | 8 | Machine6 | 1769-1807 | After Job7 Step 7 |
| Job16 | 7 | Machine8 | 1769-1959 | After Job16 Step 6 |
| Job4 | 7 | Machine2 | 1779-1915 | After Job4 Step 6 |
| Job9 | 8 | Machine9 | 1779-1909 | After Job9 Step 7 |
| Job1 | 8 | Machine6 | 1807-1823 | After Job1 Step 7 |
| Job13 | 8 | Machine11 | 1820-1927 | After Job13 Step 7 |
| Job15 | 7 | Machine13 | 1860-1934 | After Job15 Step 6 |
| Job9 | 9 | Machine12 | 1909-1962 | After Job9 Step 8 |
| Job8 | 8 | Machine9 | 1909-1913 | After Job8 Step 7 |
| Job11 | 9 | Machine9 | 1913-2044 | After Job11 Step 8 |
| Job4 | 8 | Machine0 | 1915-1969 | After Job4 Step 7 |
| Job3 | 8 | Machine2 | 1915-2098 | After Job3 Step 7 |
| Job2 | 8 | Machine11 | 1927-1981 | After Job2 Step 7 |
| Job20 | 7 | Machine13 | 1934-1999 | After Job20 Step 6 |
| Job18 | 7 | Machine8 | 1959-2093 | After Job18 Step 6 |
| Job7 | 9 | Machine0 | 1969-2153 | After Job7 Step 8 |
| Job14 | 8 | Machine11 | 1981-1990 | After Job14 Step 7 |
| Job2 | 9 | Machine4 | 1981-2140 | After Job2 Step 8 |
| Job20 | 8 | Machine1 | 1999-2060 | After Job20 Step 7 |
| Job17 | 8 | Machine13 | 1999-2031 | After Job17 Step 7 |
| Job13 | 9 | Machine13 | 2031-2149 | After Job13 Step 8 |
| Job18 | 8 | Machine6 | 2093-2249 | After Job18 Step 7 |
| Job10 | 8 | Machine8 | 2093-2265 | After Job10 Step 7 |
| Job3 | 9 | Machine14 | 2098-2284 | After Job3 Step 8 |
| Job16 | 8 | Machine2 | 2098-2155 | After Job16 Step 7 |
| Job9 | 10 | Machine4 | 2140-2329 | After Job9 Step 9 |
| Job20 | 9 | Machine0 | 2153-2187 | After Job20 Step 8 |
| Job7 | 10 | Machine9 | 2153-2288 | After Job7 Step 9 |
| Job16 | 9 | Machine13 | 2155-2303 | After Job16 Step 8 |
| Job12 | 9 | Machine2 | 2155-2277 | After Job12 Step 8 |
| Job18 | 9 | Machine11 | 2249-2329 | After Job18 Step 8 |
| Job19 | 9 | Machine6 | 2249-2305 | After Job19 Step 8 |
| Job10 | 9 | Machine3 | 2265-2321 | After Job10 Step 8 |
| Job15 | 8 | Machine8 | 2265-2267 | After Job15 Step 7 |
| Job1 | 9 | Machine14 | 2284-2479 | After Job1 Step 8 |
| Job3 | 10 | Machine5 | 2284-2290 | After Job3 Step 9 |
| Job13 | 10 | Machine5 | 2290-2462 | After Job13 Step 9 |
| Job8 | 9 | Machine13 | 2303-2331 | After Job8 Step 8 |
| Job17 | 9 | Machine6 | 2305-2399 | After Job17 Step 8 |
| Job19 | 10 | Machine9 | 2305-2476 | After Job19 Step 9 |
| Job10 | 10 | Machine10 | 2321-2447 | After Job10 Step 9 |
| Job15 | 9 | Machine3 | 2321-2515 | After Job15 Step 8 |
| Job6 | 9 | Machine13 | 2331-2363 | After Job6 Step 8 |
| Job8 | 10 | Machine2 | 2331-2424 | After Job8 Step 9 |
| Job4 | 9 | Machine6 | 2399-2593 | After Job4 Step 8 |
| Job6 | 10 | Machine10 | 2447-2549 | After Job6 Step 9 |
| Job10 | 11 | Machine2 | 2447-2522 | After Job10 Step 10 |
| Job11 | 10 | Machine5 | 2462-2519 | After Job11 Step 9 |
| Job19 | 11 | Machine11 | 2476-2496 | After Job19 Step 10 |
| Job2 | 10 | Machine9 | 2476-2599 | After Job2 Step 9 |
| Job16 | 10 | Machine14 | 2479-2518 | After Job16 Step 9 |
| Job8 | 11 | Machine11 | 2496-2688 | After Job8 Step 10 |
| Job5 | 9 | Machine3 | 2515-2558 | After Job5 Step 8 |
| Job16 | 11 | Machine12 | 2518-2681 | After Job16 Step 10 |
| Job13 | 11 | Machine14 | 2518-2675 | After Job13 Step 10 |
| Job11 | 11 | Machine13 | 2519-2654 | After Job11 Step 10 |
| Job1 | 10 | Machine5 | 2519-2612 | After Job1 Step 9 |
| Job19 | 12 | Machine2 | 2522-2530 | After Job19 Step 11 |
| Job5 | 10 | Machine0 | 2558-2715 | After Job5 Step 9 |
| Job4 | 10 | Machine1 | 2593-2628 | After Job4 Step 9 |
| Job14 | 9 | Machine6 | 2593-2718 | After Job14 Step 8 |
| Job17 | 10 | Machine9 | 2599-2760 | After Job17 Step 9 |
| Job18 | 10 | Machine5 | 2612-2717 | After Job18 Step 9 |
| Job3 | 11 | Machine1 | 2628-2818 | After Job3 Step 10 |
| Job4 | 11 | Machine4 | 2628-2668 | After Job4 Step 10 |
| Job1 | 11 | Machine13 | 2654-2761 | After Job1 Step 10 |
| Job9 | 11 | Machine14 | 2675-2761 | After Job9 Step 10 |
| Job11 | 12 | Machine11 | 2688-2878 | After Job11 Step 11 |
| Job8 | 12 | Machine0 | 2715-2782 | After Job8 Step 11 |
| Job18 | 11 | Machine7 | 2717-2733 | After Job18 Step 10 |
| Job12 | 10 | Machine6 | 2718-2876 | After Job12 Step 9 |
| Job18 | 12 | Machine3 | 2733-2919 | After Job18 Step 11 |
| Job4 | 12 | Machine7 | 2733-2765 | After Job4 Step 11 |
| Job17 | 11 | Machine12 | 2760-2910 | After Job17 Step 10 |
| Job14 | 10 | Machine9 | 2760-2861 | After Job14 Step 9 |
| Job2 | 11 | Machine13 | 2761-2766 | After Job2 Step 10 |
| Job5 | 11 | Machine14 | 2761-2786 | After Job5 Step 10 |
| Job7 | 11 | Machine1 | 2818-2917 | After Job7 Step 10 |
| Job14 | 11 | Machine4 | 2861-2967 | After Job14 Step 10 |
| Job15 | 10 | Machine9 | 2861-2874 | After Job15 Step 9 |
| Job15 | 11 | Machine10 | 2874-2978 | After Job15 Step 10 |
| Job20 | 10 | Machine9 | 2874-2967 | After Job20 Step 9 |
| Job3 | 12 | Machine6 | 2876-3049 | After Job3 Step 11 |
| Job12 | 11 | Machine8 | 2876-3024 | After Job12 Step 10 |
| Job6 | 11 | Machine12 | 2910-2929 | After Job6 Step 10 |
| Job1 | 12 | Machine1 | 2917-2939 | After Job1 Step 11 |
| Job17 | 12 | Machine3 | 2919-2920 | After Job17 Step 11 |
| Job6 | 12 | Machine11 | 2929-2949 | After Job6 Step 11 |
| Job13 | 12 | Machine12 | 2929-3107 | After Job13 Step 11 |
| Job16 | 12 | Machine1 | 2939-2953 | After Job16 Step 11 |
| Job10 | 12 | Machine1 | 2953-3046 | After Job10 Step 11 |
| Job19 | 13 | Machine4 | 2967-3104 | After Job19 Step 12 |
| Job20 | 11 | Machine10 | 2978-3132 | After Job20 Step 10 |
| Job12 | 12 | Machine13 | 3024-3127 | After Job12 Step 11 |
| Job14 | 12 | Machine8 | 3024-3219 | After Job14 Step 11 |
| Job11 | 13 | Machine1 | 3046-3238 | After Job11 Step 12 |
| Job15 | 12 | Machine6 | 3049-3196 | After Job15 Step 11 |
| Job3 | 13 | Machine9 | 3049-3188 | After Job3 Step 12 |
| Job16 | 13 | Machine4 | 3104-3272 | After Job16 Step 12 |
| Job2 | 12 | Machine12 | 3107-3112 | After Job2 Step 11 |
| Job13 | 13 | Machine3 | 3107-3234 | After Job13 Step 12 |
| Job10 | 13 | Machine12 | 3112-3179 | After Job10 Step 12 |
| Job5 | 12 | Machine13 | 3127-3187 | After Job5 Step 11 |
| Job7 | 12 | Machine10 | 3132-3224 | After Job7 Step 11 |
| Job4 | 13 | Machine9 | 3188-3372 | After Job4 Step 12 |
| Job15 | 13 | Machine11 | 3196-3362 | After Job15 Step 12 |
| Job20 | 12 | Machine6 | 3196-3263 | After Job20 Step 11 |
| Job14 | 13 | Machine7 | 3219-3380 | After Job14 Step 12 |
| Job8 | 13 | Machine8 | 3219-3315 | After Job8 Step 12 |
| Job9 | 12 | Machine10 | 3224-3302 | After Job9 Step 11 |
| Job7 | 13 | Machine5 | 3224-3370 | After Job7 Step 12 |
| Job13 | 14 | Machine0 | 3234-3268 | After Job13 Step 13 |
| Job12 | 13 | Machine3 | 3234-3303 | After Job12 Step 12 |
| Job20 | 13 | Machine2 | 3263-3277 | After Job20 Step 12 |
| Job5 | 13 | Machine6 | 3263-3413 | After Job5 Step 12 |
| Job19 | 14 | Machine0 | 3268-3461 | After Job19 Step 13 |
| Job6 | 13 | Machine4 | 3272-3384 | After Job6 Step 12 |
| Job9 | 13 | Machine1 | 3302-3457 | After Job9 Step 12 |
| Job1 | 13 | Machine10 | 3302-3439 | After Job1 Step 12 |
| Job12 | 14 | Machine12 | 3303-3396 | After Job12 Step 13 |
| Job3 | 14 | Machine8 | 3315-3343 | After Job3 Step 13 |
| Job10 | 14 | Machine11 | 3362-3471 | After Job10 Step 13 |
| Job7 | 14 | Machine3 | 3370-3414 | After Job7 Step 13 |
| Job2 | 13 | Machine5 | 3370-3511 | After Job2 Step 12 |
| Job16 | 14 | Machine9 | 3372-3473 | After Job16 Step 13 |
| Job5 | 14 | Machine7 | 3413-3425 | After Job5 Step 13 |
| Job5 | 15 | Machine2 | 3425-3540 | After Job5 Step 14 |
| Job8 | 14 | Machine7 | 3425-3441 | After Job8 Step 13 |
| Job11 | 14 | Machine10 | 3439-3495 | After Job11 Step 13 |
| Job1 | 14 | Machine4 | 3439-3535 | After Job1 Step 13 |
| Job6 | 14 | Machine7 | 3441-3455 | After Job6 Step 13 |
| Job3 | 15 | Machine7 | 3455-3638 | After Job3 Step 14 |
| Job18 | 13 | Machine1 | 3457-3541 | After Job18 Step 12 |
| Job9 | 14 | Machine13 | 3457-3544 | After Job9 Step 13 |
| Job15 | 14 | Machine0 | 3461-3495 | After Job15 Step 13 |
| Job4 | 14 | Machine11 | 3471-3583 | After Job4 Step 13 |
| Job12 | 15 | Machine9 | 3473-3665 | After Job12 Step 14 |
| Job11 | 15 | Machine14 | 3495-3598 | After Job11 Step 14 |
| Job14 | 14 | Machine5 | 3511-3585 | After Job14 Step 13 |
| Job6 | 15 | Machine2 | 3540-3579 | After Job6 Step 14 |
| Job17 | 13 | Machine1 | 3541-3639 | After Job17 Step 12 |
| Job18 | 14 | Machine10 | 3541-3583 | After Job18 Step 13 |
| Job9 | 15 | Machine3 | 3544-3658 | After Job9 Step 14 |
| Job13 | 15 | Machine10 | 3583-3665 | After Job13 Step 14 |
| Job14 | 15 | Machine12 | 3585-3700 | After Job14 Step 14 |
| Job20 | 14 | Machine5 | 3585-3721 | After Job20 Step 13 |
| Job15 | 15 | Machine14 | 3598-3716 | After Job15 Step 14 |
| Job1 | 15 | Machine7 | 3638-3659 | After Job1 Step 14 |
| Job2 | 14 | Machine1 | 3639-3718 | After Job2 Step 13 |
| Job17 | 14 | Machine4 | 3639-3752 | After Job17 Step 13 |
| Job19 | 15 | Machine10 | 3665-3757 | After Job19 Step 14 |
| Job18 | 15 | Machine9 | 3665-3794 | After Job18 Step 14 |
| Job2 | 15 | Machine3 | 3718-3878 | After Job2 Step 14 |
| Job20 | 15 | Machine14 | 3721-3748 | After Job20 Step 14 |
| Job8 | 15 | Machine14 | 3748-3812 | After Job8 Step 14 |
| Job7 | 15 | Machine4 | 3752-3910 | After Job7 Step 14 |
| Job17 | 15 | Machine5 | 3752-3778 | After Job17 Step 14 |
| Job16 | 15 | Machine10 | 3757-3856 | After Job16 Step 14 |
| Job10 | 15 | Machine5 | 3778-3905 | After Job10 Step 14 |
| Job4 | 15 | Machine10 | 3856-4042 | After Job4 Step 14 |

Best static makespan for rcmax_30_20_9 with Claude-4: 4042
Upper Bound (UB): 3844
Gap to UB: 198

=== JSSP Gantt Chart/Table (Textual) ===
Time | Machine | Job | Step
0-199 | Machine1 | Job5 | 1
0-84 | Machine11 | Job1 | 1
0-185 | Machine12 | Job20 | 1
0-91 | Machine13 | Job3 | 1
0-95 | Machine14 | Job2 | 1
0-90 | Machine4 | Job11 | 1
0-103 | Machine6 | Job8 | 1
0-107 | Machine7 | Job13 | 1
0-104 | Machine8 | Job17 | 1
90-135 | Machine4 | Job12 | 1
91-285 | Machine13 | Job7 | 1
91-153 | Machine3 | Job3 | 2
95-263 | Machine14 | Job10 | 1
103-216 | Machine6 | Job6 | 1
107-231 | Machine7 | Job9 | 1
135-180 | Machine0 | Job12 | 2
135-177 | Machine4 | Job18 | 1
153-352 | Machine3 | Job11 | 2
180-271 | Machine0 | Job2 | 2
185-304 | Machine12 | Job1 | 2
185-204 | Machine8 | Job20 | 2
216-353 | Machine6 | Job13 | 2
231-391 | Machine7 | Job19 | 1
263-272 | Machine14 | Job14 | 1
271-424 | Machine8 | Job2 | 3
272-334 | Machine14 | Job18 | 2
272-435 | Machine2 | Job14 | 2
285-418 | Machine11 | Job7 | 2
285-404 | Machine13 | Job4 | 1
352-537 | Machine12 | Job11 | 3
352-461 | Machine3 | Job6 | 2
391-510 | Machine1 | Job19 | 2
391-436 | Machine7 | Job16 | 1
404-490 | Machine13 | Job18 | 3
418-603 | Machine11 | Job9 | 2
435-539 | Machine10 | Job14 | 3
435-449 | Machine2 | Job13 | 3
436-606 | Machine5 | Job16 | 2
436-623 | Machine7 | Job15 | 1
449-577 | Machine2 | Job1 | 3
449-562 | Machine9 | Job13 | 4
510-603 | Machine14 | Job19 | 3
537-654 | Machine12 | Job7 | 3
537-631 | Machine8 | Job11 | 4
539-559 | Machine13 | Job14 | 4
562-700 | Machine1 | Job13 | 5
603-616 | Machine11 | Job5 | 2
603-756 | Machine6 | Job9 | 3
606-741 | Machine3 | Job16 | 3
606-794 | Machine5 | Job4 | 2
616-679 | Machine10 | Job5 | 3
623-678 | Machine4 | Job15 | 2
623-698 | Machine7 | Job17 | 2
654-667 | Machine14 | Job7 | 4
678-771 | Machine4 | Job8 | 2
698-881 | Machine0 | Job17 | 3
698-703 | Machine7 | Job10 | 2
703-860 | Machine7 | Job12 | 3
756-828 | Machine6 | Job16 | 4
771-792 | Machine12 | Job8 | 3
771-944 | Machine4 | Job3 | 3
792-940 | Machine10 | Job8 | 4
794-837 | Machine3 | Job4 | 3
794-870 | Machine5 | Job15 | 3
828-937 | Machine6 | Job2 | 4
837-848 | Machine3 | Job20 | 3
837-855 | Machine8 | Job4 | 4
848-992 | Machine3 | Job1 | 4
855-913 | Machine8 | Job5 | 4
860-873 | Machine14 | Job12 | 4
860-947 | Machine7 | Job20 | 4
870-926 | Machine2 | Job15 | 4
870-1055 | Machine5 | Job6 | 3
873-999 | Machine1 | Job12 | 5
881-999 | Machine0 | Job18 | 4
881-1033 | Machine14 | Job17 | 4
937-1119 | Machine2 | Job2 | 5
937-977 | Machine6 | Job11 | 5
944-1011 | Machine11 | Job3 | 4
944-961 | Machine4 | Job10 | 3
947-1058 | Machine7 | Job7 | 5
961-1016 | Machine4 | Job5 | 5
961-1147 | Machine9 | Job10 | 4
992-1014 | Machine3 | Job19 | 4
999-1058 | Machine1 | Job15 | 5
999-1127 | Machine12 | Job18 | 5
1011-1147 | Machine0 | Job3 | 5
1011-1067 | Machine11 | Job16 | 5
1055-1198 | Machine5 | Job9 | 4
1055-1114 | Machine8 | Job6 | 4
1067-1238 | Machine11 | Job20 | 5
1114-1117 | Machine1 | Job6 | 5
1114-1291 | Machine8 | Job1 | 5
1119-1285 | Machine2 | Job17 | 5
1127-1150 | Machine12 | Job4 | 5
1147-1287 | Machine10 | Job3 | 6
1147-1280 | Machine6 | Job10 | 5
1147-1229 | Machine9 | Job5 | 6
1150-1208 | Machine14 | Job4 | 6
1198-1228 | Machine0 | Job9 | 5
1198-1264 | Machine5 | Job8 | 5
1228-1249 | Machine0 | Job14 | 5
1229-1253 | Machine9 | Job6 | 6
1238-1282 | Machine11 | Job12 | 6
1238-1252 | Machine4 | Job20 | 6
1249-1341 | Machine0 | Job11 | 6
1249-1297 | Machine3 | Job14 | 6
1282-1434 | Machine5 | Job12 | 7
1285-1411 | Machine2 | Job7 | 6
1287-1334 | Machine10 | Job2 | 6
