
==================================================
Processing dataset: yn04 with Claude-4
==================================================

=== Results for yn04 with Claude-4 ===
Timestamp: 2025-09-23 21:50:11

| Job  | Step | Machine  | Time Slot | Precedence Constraints      |
| Job13 | 3 | Machine2 | 435-449 | After Job13 Step 2 |
| Job1 | 3 | Machine2 | 449-577 | After Job1 Step 2 |
| Job20 | 3 | Machine3 | 485-496 | After Job20 Step 2 |
| Job16 | 3 | Machine3 | 496-631 | After Job16 Step 2 |
| Job15 | 2 | Machine4 | 499-554 | After Job15 Step 1 |
| Job9 | 1 | Machine7 | 499-623 | None |
| Job5 | 4 | Machine8 | 507-565 | After Job5 Step 3 |
| Job14 | 4 | Machine13 | 539-559 | After Job14 Step 3 |
| Job8 | 2 | Machine4 | 554-647 | After Job8 Step 1 |
| Job11 | 4 | Machine8 | 565-659 | After Job11 Step 3 |
| Job15 | 3 | Machine5 | 592-668 | After Job15 Step 2 |
| Job9 | 2 | Machine11 | 623-808 | After Job9 Step 1 |
| Job10 | 2 | Machine7 | 623-628 | After Job10 Step 1 |
| Job17 | 2 | Machine7 | 628-703 | After Job17 Step 1 |
| Job4 | 3 | Machine3 | 631-674 | After Job4 Step 2 |
| Job8 | 3 | Machine12 | 647-668 | After Job8 Step 2 |
| Job10 | 3 | Machine4 | 647-664 | After Job10 Step 2 |
| Job3 | 3 | Machine4 | 664-837 | After Job3 Step 2 |
| Job10 | 4 | Machine9 | 664-850 | After Job10 Step 3 |
| Job8 | 4 | Machine10 | 668-816 | After Job8 Step 3 |
| Job15 | 4 | Machine2 | 668-724 | After Job15 Step 3 |
| Job6 | 3 | Machine5 | 668-853 | After Job6 Step 2 |
| Job19 | 4 | Machine3 | 674-696 | After Job19 Step 3 |
| Job1 | 4 | Machine3 | 696-840 | After Job1 Step 3 |
| Job17 | 3 | Machine0 | 703-886 | After Job17 Step 2 |
| Job12 | 3 | Machine7 | 703-860 | After Job12 Step 2 |
| Job7 | 2 | Machine11 | 808-941 | After Job7 Step 1 |
| Job9 | 3 | Machine6 | 808-961 | After Job9 Step 2 |
| Job5 | 5 | Machine4 | 837-892 | After Job5 Step 4 |
| Job13 | 4 | Machine9 | 850-963 | After Job13 Step 3 |
| Job6 | 4 | Machine8 | 853-912 | After Job6 Step 3 |
| Job12 | 4 | Machine14 | 860-873 | After Job12 Step 3 |
| Job20 | 4 | Machine7 | 860-947 | After Job20 Step 3 |
| Job12 | 5 | Machine1 | 873-999 | After Job12 Step 4 |
| Job18 | 4 | Machine0 | 886-1004 | After Job18 Step 3 |
| Job17 | 4 | Machine14 | 886-1038 | After Job17 Step 3 |
| Job4 | 4 | Machine8 | 912-930 | After Job4 Step 3 |
| Job19 | 5 | Machine8 | 930-1098 | After Job19 Step 4 |
| Job3 | 4 | Machine11 | 941-1008 | After Job3 Step 3 |
| Job7 | 3 | Machine12 | 941-1058 | After Job7 Step 2 |
| Job9 | 4 | Machine5 | 961-1104 | After Job9 Step 3 |
| Job16 | 4 | Machine6 | 961-1033 | After Job16 Step 3 |
| Job5 | 6 | Machine9 | 963-1045 | After Job5 Step 5 |
| Job13 | 5 | Machine1 | 999-1137 | After Job13 Step 4 |
| Job3 | 5 | Machine0 | 1008-1144 | After Job3 Step 4 |
| Job20 | 5 | Machine11 | 1008-1179 | After Job20 Step 4 |
| Job2 | 4 | Machine6 | 1033-1142 | After Job2 Step 3 |
| Job17 | 5 | Machine2 | 1038-1204 | After Job17 Step 4 |
| Job18 | 5 | Machine12 | 1058-1186 | After Job18 Step 4 |
| Job7 | 4 | Machine14 | 1058-1071 | After Job7 Step 3 |
| Job7 | 5 | Machine7 | 1071-1182 | After Job7 Step 4 |
| Job1 | 5 | Machine8 | 1098-1275 | After Job1 Step 4 |
| Job8 | 5 | Machine5 | 1104-1170 | After Job8 Step 4 |
| Job15 | 5 | Machine1 | 1137-1196 | After Job15 Step 4 |
| Job10 | 5 | Machine6 | 1142-1275 | After Job10 Step 4 |
| Job9 | 5 | Machine0 | 1144-1174 | After Job9 Step 4 |
| Job3 | 6 | Machine10 | 1144-1284 | After Job3 Step 5 |
| Job8 | 6 | Machine3 | 1170-1199 | After Job8 Step 5 |
| Job14 | 5 | Machine0 | 1174-1195 | After Job14 Step 4 |
| Job16 | 5 | Machine11 | 1179-1235 | After Job16 Step 4 |
| Job20 | 6 | Machine4 | 1179-1193 | After Job20 Step 5 |
| Job4 | 5 | Machine12 | 1186-1209 | After Job4 Step 4 |
| Job6 | 5 | Machine1 | 1196-1199 | After Job6 Step 4 |
| Job8 | 7 | Machine1 | 1199-1210 | After Job8 Step 6 |
| Job14 | 6 | Machine3 | 1199-1247 | After Job14 Step 5 |
| Job6 | 6 | Machine9 | 1199-1223 | After Job6 Step 5 |
| Job2 | 5 | Machine2 | 1204-1386 | After Job2 Step 4 |
| Job19 | 6 | Machine12 | 1209-1347 | After Job19 Step 5 |
| Job4 | 6 | Machine14 | 1209-1267 | After Job4 Step 5 |
| Job12 | 6 | Machine11 | 1235-1279 | After Job12 Step 5 |
| Job14 | 7 | Machine1 | 1247-1378 | After Job14 Step 6 |
| Job10 | 6 | Machine0 | 1275-1310 | After Job10 Step 5 |
| Job11 | 5 | Machine6 | 1275-1315 | After Job11 Step 4 |
| Job13 | 6 | Machine8 | 1275-1457 | After Job13 Step 5 |
| Job12 | 7 | Machine5 | 1279-1431 | After Job12 Step 6 |
| Job17 | 6 | Machine10 | 1284-1294 | After Job17 Step 5 |
| Job17 | 7 | Machine11 | 1294-1416 | After Job17 Step 6 |
| Job16 | 6 | Machine0 | 1310-1456 | After Job16 Step 5 |
| Job10 | 7 | Machine13 | 1310-1411 | After Job10 Step 6 |
| Job15 | 6 | Machine12 | 1347-1358 | After Job15 Step 5 |
| Job3 | 7 | Machine12 | 1358-1473 | After Job3 Step 6 |
| Job2 | 6 | Machine10 | 1386-1433 | After Job2 Step 5 |
| Job18 | 6 | Machine2 | 1386-1539 | After Job18 Step 5 |
| Job20 | 7 | Machine13 | 1411-1476 | After Job20 Step 6 |
| Job5 | 7 | Machine5 | 1431-1453 | After Job5 Step 6 |
| Job12 | 8 | Machine10 | 1433-1581 | After Job12 Step 7 |
| Job2 | 7 | Machine7 | 1433-1531 | After Job2 Step 6 |
| Job11 | 6 | Machine0 | 1456-1548 | After Job11 Step 5 |
| Job13 | 7 | Machine4 | 1457-1636 | After Job13 Step 6 |
| Job9 | 6 | Machine8 | 1457-1484 | After Job9 Step 5 |
| Job5 | 8 | Machine12 | 1473-1656 | After Job5 Step 7 |
| Job20 | 8 | Machine1 | 1476-1537 | After Job20 Step 7 |
| Job19 | 7 | Machine13 | 1476-1638 | After Job19 Step 6 |
| Job7 | 6 | Machine2 | 1539-1665 | After Job7 Step 5 |
| Job18 | 7 | Machine8 | 1539-1673 | After Job18 Step 6 |
| Job1 | 6 | Machine0 | 1548-1699 | After Job1 Step 5 |
| Job13 | 8 | Machine11 | 1636-1743 | After Job13 Step 7 |
| Job15 | 7 | Machine13 | 1638-1712 | After Job15 Step 6 |
| Job19 | 8 | Machine5 | 1638-1703 | After Job19 Step 7 |
| Job5 | 9 | Machine3 | 1656-1699 | After Job5 Step 8 |
| Job11 | 7 | Machine2 | 1665-1811 | After Job11 Step 6 |
| Job18 | 8 | Machine6 | 1673-1829 | After Job18 Step 7 |
| Job16 | 7 | Machine8 | 1673-1863 | After Job16 Step 6 |
| Job6 | 7 | Machine0 | 1699-1770 | After Job6 Step 6 |
| Job1 | 7 | Machine9 | 1699-1837 | After Job1 Step 6 |
| Job17 | 8 | Machine13 | 1712-1744 | After Job17 Step 7 |
| Job2 | 8 | Machine11 | 1743-1797 | After Job2 Step 7 |
| Job13 | 9 | Machine13 | 1744-1862 | After Job13 Step 8 |
| Job6 | 8 | Machine14 | 1770-1868 | After Job6 Step 7 |
| Job14 | 8 | Machine11 | 1797-1806 | After Job14 Step 7 |
| Job2 | 9 | Machine4 | 1797-1956 | After Job2 Step 8 |
| Job9 | 7 | Machine2 | 1811-1880 | After Job9 Step 6 |
| Job11 | 8 | Machine7 | 1811-1901 | After Job11 Step 7 |
| Job18 | 9 | Machine11 | 1829-1909 | After Job18 Step 8 |
| Job1 | 8 | Machine6 | 1837-1853 | After Job1 Step 7 |
| Job8 | 8 | Machine9 | 1837-1841 | After Job8 Step 7 |
| Job7 | 7 | Machine8 | 1863-1964 | After Job7 Step 6 |
| Job4 | 7 | Machine2 | 1880-2016 | After Job4 Step 6 |
| Job9 | 8 | Machine9 | 1880-2010 | After Job9 Step 7 |
| Job18 | 10 | Machine5 | 1909-2014 | After Job18 Step 9 |
| Job7 | 8 | Machine6 | 1964-2002 | After Job7 Step 7 |
| Job10 | 8 | Machine8 | 1964-2136 | After Job10 Step 7 |
| Job19 | 9 | Machine6 | 2002-2058 | After Job19 Step 8 |
| Job9 | 9 | Machine12 | 2010-2063 | After Job9 Step 8 |
| Job11 | 9 | Machine9 | 2010-2141 | After Job11 Step 8 |
| Job18 | 11 | Machine7 | 2014-2030 | After Job18 Step 10 |
| Job4 | 8 | Machine0 | 2016-2070 | After Job4 Step 7 |
| Job3 | 8 | Machine2 | 2016-2199 | After Job3 Step 7 |
| Job17 | 9 | Machine6 | 2058-2152 | After Job17 Step 8 |
| Job9 | 10 | Machine4 | 2063-2252 | After Job9 Step 9 |
| Job20 | 9 | Machine0 | 2070-2104 | After Job20 Step 8 |
| Job7 | 9 | Machine0 | 2104-2288 | After Job7 Step 8 |
| Job10 | 9 | Machine3 | 2136-2192 | After Job10 Step 8 |
| Job15 | 8 | Machine8 | 2136-2138 | After Job15 Step 7 |
| Job20 | 10 | Machine9 | 2141-2234 | After Job20 Step 9 |
| Job4 | 9 | Machine6 | 2152-2346 | After Job4 Step 8 |
| Job10 | 10 | Machine10 | 2192-2318 | After Job10 Step 9 |
| Job15 | 9 | Machine3 | 2192-2386 | After Job15 Step 8 |
| Job3 | 9 | Machine14 | 2199-2385 | After Job3 Step 8 |
| Job16 | 8 | Machine2 | 2199-2256 | After Job16 Step 7 |
| Job19 | 10 | Machine9 | 2234-2405 | After Job19 Step 9 |
| Job16 | 9 | Machine13 | 2256-2404 | After Job16 Step 8 |
| Job12 | 9 | Machine2 | 2256-2378 | After Job12 Step 8 |
| Job5 | 10 | Machine0 | 2288-2445 | After Job5 Step 9 |
| Job4 | 10 | Machine1 | 2346-2381 | After Job4 Step 9 |
| Job14 | 9 | Machine6 | 2346-2471 | After Job14 Step 8 |
| Job4 | 11 | Machine4 | 2381-2421 | After Job4 Step 10 |
| Job1 | 9 | Machine14 | 2385-2580 | After Job1 Step 8 |
| Job3 | 10 | Machine5 | 2385-2391 | After Job3 Step 9 |
| Job18 | 12 | Machine3 | 2386-2572 | After Job18 Step 11 |
| Job3 | 11 | Machine1 | 2391-2581 | After Job3 Step 10 |
| Job13 | 10 | Machine5 | 2391-2563 | After Job13 Step 9 |
| Job8 | 9 | Machine13 | 2404-2432 | After Job8 Step 8 |
| Job19 | 11 | Machine11 | 2405-2425 | After Job19 Step 10 |
| Job17 | 10 | Machine9 | 2405-2566 | After Job17 Step 9 |
| Job4 | 12 | Machine7 | 2421-2453 | After Job4 Step 11 |
| Job6 | 9 | Machine13 | 2432-2464 | After Job6 Step 8 |
| Job8 | 10 | Machine2 | 2432-2525 | After Job8 Step 9 |
| Job6 | 10 | Machine10 | 2464-2566 | After Job6 Step 9 |
| Job12 | 10 | Machine6 | 2471-2629 | After Job12 Step 9 |
| Job8 | 11 | Machine11 | 2525-2717 | After Job8 Step 10 |
| Job10 | 11 | Machine2 | 2525-2600 | After Job10 Step 10 |
| Job11 | 10 | Machine5 | 2563-2620 | After Job11 Step 9 |
| Job20 | 11 | Machine10 | 2566-2720 | After Job20 Step 10 |
| Job15 | 10 | Machine9 | 2566-2579 | After Job15 Step 9 |
| Job2 | 10 | Machine9 | 2579-2702 | After Job2 Step 9 |
| Job16 | 10 | Machine14 | 2580-2619 | After Job16 Step 9 |
| Job19 | 12 | Machine2 | 2600-2608 | After Job19 Step 11 |
| Job16 | 11 | Machine12 | 2619-2782 | After Job16 Step 10 |
| Job5 | 11 | Machine14 | 2619-2644 | After Job5 Step 10 |
| Job11 | 11 | Machine13 | 2620-2755 | After Job11 Step 10 |
| Job1 | 10 | Machine5 | 2620-2713 | After Job1 Step 9 |
| Job3 | 12 | Machine6 | 2629-2802 | After Job3 Step 11 |
| Job12 | 11 | Machine8 | 2629-2777 | After Job12 Step 10 |
| Job13 | 11 | Machine14 | 2644-2801 | After Job13 Step 10 |
| Job7 | 10 | Machine9 | 2702-2837 | After Job7 Step 9 |
| Job8 | 12 | Machine0 | 2717-2784 | After Job8 Step 11 |
| Job15 | 11 | Machine10 | 2720-2824 | After Job15 Step 10 |
| Job11 | 12 | Machine11 | 2755-2945 | After Job11 Step 11 |
| Job1 | 11 | Machine13 | 2755-2862 | After Job1 Step 10 |
| Job17 | 11 | Machine12 | 2782-2932 | After Job17 Step 10 |
| Job9 | 11 | Machine14 | 2801-2887 | After Job9 Step 10 |
| Job20 | 12 | Machine6 | 2802-2869 | After Job20 Step 11 |
| Job7 | 11 | Machine1 | 2837-2936 | After Job7 Step 10 |
| Job14 | 10 | Machine9 | 2837-2938 | After Job14 Step 9 |
| Job2 | 11 | Machine13 | 2862-2867 | After Job2 Step 10 |
| Job12 | 12 | Machine13 | 2867-2970 | After Job12 Step 11 |
| Job20 | 13 | Machine2 | 2869-2883 | After Job20 Step 12 |
| Job15 | 12 | Machine6 | 2869-3016 | After Job15 Step 11 |
| Job9 | 12 | Machine10 | 2887-2965 | After Job9 Step 11 |
| Job6 | 11 | Machine12 | 2932-2951 | After Job6 Step 10 |
| Job17 | 12 | Machine3 | 2932-2933 | After Job17 Step 11 |
| Job10 | 12 | Machine1 | 2936-3029 | After Job10 Step 11 |
| Job14 | 11 | Machine4 | 2938-3044 | After Job14 Step 10 |
| Job3 | 13 | Machine9 | 2938-3077 | After Job3 Step 12 |
| Job6 | 12 | Machine11 | 2951-2971 | After Job6 Step 11 |
| Job13 | 12 | Machine12 | 2951-3129 | After Job13 Step 11 |
| Job7 | 12 | Machine10 | 2965-3057 | After Job7 Step 11 |
| Job5 | 12 | Machine13 | 2970-3030 | After Job5 Step 11 |
| Job12 | 13 | Machine3 | 2970-3039 | After Job12 Step 12 |
| Job15 | 13 | Machine11 | 3016-3182 | After Job15 Step 12 |
| Job16 | 12 | Machine1 | 3029-3043 | After Job16 Step 11 |
| Job5 | 13 | Machine6 | 3030-3180 | After Job5 Step 12 |
| Job1 | 12 | Machine1 | 3043-3065 | After Job1 Step 11 |
| Job16 | 13 | Machine4 | 3044-3212 | After Job16 Step 12 |
| Job14 | 12 | Machine8 | 3044-3239 | After Job14 Step 11 |
| Job18 | 13 | Machine1 | 3065-3149 | After Job18 Step 12 |
| Job1 | 13 | Machine10 | 3065-3202 | After Job1 Step 12 |
| Job4 | 13 | Machine9 | 3077-3261 | After Job4 Step 12 |
| Job2 | 12 | Machine12 | 3129-3134 | After Job2 Step 11 |
| Job13 | 13 | Machine3 | 3129-3256 | After Job13 Step 12 |
| Job10 | 13 | Machine12 | 3134-3201 | After Job10 Step 12 |
| Job2 | 13 | Machine5 | 3134-3275 | After Job2 Step 12 |
| Job17 | 13 | Machine1 | 3149-3247 | After Job17 Step 12 |
| Job10 | 14 | Machine11 | 3201-3310 | After Job10 Step 13 |
| Job12 | 14 | Machine12 | 3201-3294 | After Job12 Step 13 |
| Job18 | 14 | Machine10 | 3202-3244 | After Job18 Step 13 |
| Job19 | 13 | Machine4 | 3212-3349 | After Job19 Step 12 |
| Job14 | 13 | Machine7 | 3239-3400 | After Job14 Step 12 |
| Job8 | 13 | Machine8 | 3239-3335 | After Job8 Step 12 |
| Job11 | 13 | Machine1 | 3247-3439 | After Job11 Step 12 |
| Job13 | 14 | Machine0 | 3256-3290 | After Job13 Step 13 |
| Job16 | 14 | Machine9 | 3261-3362 | After Job16 Step 13 |
| Job7 | 13 | Machine5 | 3275-3421 | After Job7 Step 12 |
| Job4 | 14 | Machine11 | 3310-3422 | After Job4 Step 13 |
| Job3 | 14 | Machine8 | 3335-3363 | After Job3 Step 13 |
| Job19 | 14 | Machine0 | 3349-3542 | After Job19 Step 13 |
| Job6 | 13 | Machine4 | 3349-3461 | After Job6 Step 12 |
| Job12 | 15 | Machine9 | 3362-3554 | After Job12 Step 14 |
| Job5 | 14 | Machine7 | 3400-3412 | After Job5 Step 13 |
| Job5 | 15 | Machine2 | 3412-3527 | After Job5 Step 14 |
| Job8 | 14 | Machine7 | 3412-3428 | After Job8 Step 13 |
| Job7 | 14 | Machine3 | 3421-3465 | After Job7 Step 13 |
| Job20 | 14 | Machine5 | 3421-3557 | After Job20 Step 13 |
| Job9 | 13 | Machine1 | 3439-3594 | After Job9 Step 12 |
| Job11 | 14 | Machine10 | 3439-3495 | After Job11 Step 13 |
| Job17 | 14 | Machine4 | 3461-3574 | After Job17 Step 13 |
| Job6 | 14 | Machine7 | 3461-3475 | After Job6 Step 13 |
| Job3 | 15 | Machine7 | 3475-3658 | After Job3 Step 14 |
| Job13 | 15 | Machine10 | 3495-3577 | After Job13 Step 14 |
| Job6 | 15 | Machine2 | 3527-3566 | After Job6 Step 14 |
| Job15 | 14 | Machine0 | 3542-3576 | After Job15 Step 13 |
| Job18 | 15 | Machine9 | 3554-3683 | After Job18 Step 14 |
| Job20 | 15 | Machine14 | 3557-3584 | After Job20 Step 14 |
| Job14 | 14 | Machine5 | 3557-3631 | After Job14 Step 13 |
| Job1 | 14 | Machine4 | 3574-3670 | After Job1 Step 13 |
| Job16 | 15 | Machine10 | 3577-3676 | After Job16 Step 14 |
| Job15 | 15 | Machine14 | 3584-3702 | After Job15 Step 14 |
| Job2 | 14 | Machine1 | 3594-3673 | After Job2 Step 13 |
| Job9 | 14 | Machine13 | 3594-3681 | After Job9 Step 13 |
| Job14 | 15 | Machine12 | 3631-3746 | After Job14 Step 14 |
| Job10 | 15 | Machine5 | 3631-3758 | After Job10 Step 14 |
| Job7 | 15 | Machine4 | 3670-3828 | After Job7 Step 14 |
| Job1 | 15 | Machine7 | 3670-3691 | After Job1 Step 14 |
| Job2 | 15 | Machine3 | 3673-3833 | After Job2 Step 14 |
| Job19 | 15 | Machine10 | 3676-3768 | After Job19 Step 14 |
| Job11 | 15 | Machine14 | 3702-3805 | After Job11 Step 14 |
| Job17 | 15 | Machine5 | 3758-3784 | After Job17 Step 14 |
| Job4 | 15 | Machine10 | 3768-3954 | After Job4 Step 14 |
| Job8 | 15 | Machine14 | 3805-3869 | After Job8 Step 14 |
| Job9 | 15 | Machine3 | 3833-3947 | After Job9 Step 14 |

Best static makespan for yn04 with Claude-4: 3954
Upper Bound (UB): 719
Gap to UB: 3235

=== JSSP Gantt Chart/Table (Textual) ===
Time | Machine | Job | Step
0-199 | Machine1 | Job5 | 1
0-84 | Machine11 | Job1 | 1
0-185 | Machine12 | Job20 | 1
0-91 | Machine13 | Job3 | 1
0-168 | Machine14 | Job10 | 1
0-45 | Machine4 | Job12 | 1
0-103 | Machine6 | Job8 | 1
0-107 | Machine7 | Job13 | 1
0-104 | Machine8 | Job17 | 1
45-90 | Machine0 | Job12 | 2
45-87 | Machine4 | Job18 | 1
87-177 | Machine4 | Job11 | 1
91-285 | Machine13 | Job7 | 1
91-153 | Machine3 | Job3 | 2
103-216 | Machine6 | Job6 | 1
107-152 | Machine7 | Job16 | 1
152-322 | Machine5 | Job16 | 2
152-312 | Machine7 | Job19 | 1
168-263 | Machine14 | Job2 | 1
177-376 | Machine3 | Job11 | 2
185-304 | Machine12 | Job1 | 2
185-204 | Machine8 | Job20 | 2
199-212 | Machine11 | Job5 | 2
212-275 | Machine10 | Job5 | 3
216-353 | Machine6 | Job13 | 2
263-354 | Machine0 | Job2 | 2
263-272 | Machine14 | Job14 | 1
272-334 | Machine14 | Job18 | 2
272-435 | Machine2 | Job14 | 2
285-404 | Machine13 | Job4 | 1
312-431 | Machine1 | Job19 | 2
312-499 | Machine7 | Job15 | 1
354-507 | Machine8 | Job2 | 3
376-561 | Machine12 | Job11 | 3
376-485 | Machine3 | Job6 | 2
404-490 | Machine13 | Job18 | 3
404-592 | Machine5 | Job4 | 2
431-524 | Machine14 | Job19 | 3
435-539 | Machine10 | Job14 | 3
435-449 | Machine2 | Job13 | 3
449-577 | Machine2 | Job1 | 3
485-496 | Machine3 | Job20 | 3
496-631 | Machine3 | Job16 | 3
499-554 | Machine4 | Job15 | 2
499-623 | Machine7 | Job9 | 1
507-565 | Machine8 | Job5 | 4
539-559 | Machine13 | Job14 | 4
554-647 | Machine4 | Job8 | 2
565-659 | Machine8 | Job11 | 4
592-668 | Machine5 | Job15 | 3
623-808 | Machine11 | Job9 | 2
623-628 | Machine7 | Job10 | 2
628-703 | Machine7 | Job17 | 2
631-674 | Machine3 | Job4 | 3
647-668 | Machine12 | Job8 | 3
647-664 | Machine4 | Job10 | 3
664-837 | Machine4 | Job3 | 3
664-850 | Machine9 | Job10 | 4
668-816 | Machine10 | Job8 | 4
668-724 | Machine2 | Job15 | 4
668-853 | Machine5 | Job6 | 3
674-696 | Machine3 | Job19 | 4
696-840 | Machine3 | Job1 | 4
703-886 | Machine0 | Job17 | 3
703-860 | Machine7 | Job12 | 3
808-941 | Machine11 | Job7 | 2
808-961 | Machine6 | Job9 | 3
837-892 | Machine4 | Job5 | 5
850-963 | Machine9 | Job13 | 4
853-912 | Machine8 | Job6 | 4
860-873 | Machine14 | Job12 | 4
860-947 | Machine7 | Job20 | 4
873-999 | Machine1 | Job12 | 5
886-1004 | Machine0 | Job18 | 4
886-1038 | Machine14 | Job17 | 4
912-930 | Machine8 | Job4 | 4
930-1098 | Machine8 | Job19 | 5
941-1008 | Machine11 | Job3 | 4
941-1058 | Machine12 | Job7 | 3
961-1104 | Machine5 | Job9 | 4
961-1033 | Machine6 | Job16 | 4
963-1045 | Machine9 | Job5 | 6
999-1137 | Machine1 | Job13 | 5
1008-1144 | Machine0 | Job3 | 5
1008-1179 | Machine11 | Job20 | 5
1033-1142 | Machine6 | Job2 | 4
1038-1204 | Machine2 | Job17 | 5
1058-1186 | Machine12 | Job18 | 5
1058-1071 | Machine14 | Job7 | 4
1071-1182 | Machine7 | Job7 | 5
1098-1275 | Machine8 | Job1 | 5
1104-1170 | Machine5 | Job8 | 5
1137-1196 | Machine1 | Job15 | 5
1142-1275 | Machine6 | Job10 | 5
1144-1174 | Machine0 | Job9 | 5
1144-1284 | Machine10 | Job3 | 6
1170-1199 | Machine3 | Job8 | 6
1174-1195 | Machine0 | Job14 | 5
1179-1235 | Machine11 | Job16 | 5
1179-1193 | Machine4 | Job20 | 6
1186-1209 | Machine12 | Job4 | 5
1196-1199 | Machine1 | Job6 | 5
1199-1210 | Machine1 | Job8 | 7
1199-1247 | Machine3 | Job14 | 6
1199-1223 | Machine9 | Job6 | 6
1204-1386 | Machine2 | Job2 | 5
1209-1347 | Machine12 | Job19 | 6
1209-1267 | Machine14 | Job4 | 6
1235-1279 | Machine11 | Job12 | 6
1247-1378 | Machine1 | Job14 | 7
1275-1310 | Machine0 | Job10 | 6
1275-1315 | Machine6 | Job11 | 5
1275-1457 | Machine8 | Job13 | 6
1279-1431 | Machine5 | Job12 | 7
1284-1294 | Machine10 | Job17 | 6
1294-1416 | Machine11 | Job17 | 7
1310-1456 | Machine0 | Job16 | 6
1310-1411 | Machine13 | Job10 | 7
1347-1358 | Machine12 | Job15 | 6
1358-1473 | Machine12 | Job3 | 7
1386-1433 | Machine10 | Job2 | 6
1386-1539 | Machine2 | Job18 | 6
1411-1476 | Machine13 | Job20 | 7
1431-1453 | Machine5 | Job5 | 7
1433-1581 | Machine10 | Job12 | 8
1433-1531 | Machine7 | Job2 | 7
1456-1548 | Machine0 | Job11 | 6
1457-1636 | Machine4 | Job13 | 7
1457-1484 | Machine8 | Job9 | 6
1473-1656 | Machine12 | Job5 | 8
1476-1537 | Machine1 | Job20 | 8
1476-1638 | Machine13 | Job19 | 7
1539-1665 | Machine2 | Job7 | 6
1539-1673 | Machine8 | Job18 | 7
1548-1699 | Machine0 | Job1 | 6
1636-1743 | Machine11 | Job13 | 8
1638-1712 | Machine13 | Job15 | 7
1638-1703 | Machine5 | Job19 | 8
1656-1699 | Machine3 | Job5 | 9
1665-1811 | Machine2 | Job11 | 7
1673-1829 | Machine6 | Job18 | 8
1673-1863 | Machine8 | Job16 | 7
1699-1770 | Machine0 | Job6 | 7
1699-1837 | Machine9 | Job1 | 7
1712-1744 | Machine13 | Job17 | 8
1743-1797 | Machine11 | Job2 | 8
1744-1862 | Machine13 | Job13 | 9
1770-1868 | Machine14 | Job6 | 8
1797-1806 | Machine11 | Job14 | 8
1797-1956 | Machine4 | Job2 | 9
1811-1880 | Machine2 | Job9 | 7
1811-1901 | Machine7 | Job11 | 8
1829-1909 | Machine11 | Job18 | 9
1837-1853 | Machine6 | Job1 | 8
1837-1841 | Machine9 | Job8 | 8
1863-1964 | Machine8 | Job7 | 7
1880-2016 | Machine2 | Job4 | 7
1880-2010 | Machine9 | Job9 | 8
1909-2014 | Machine5 | Job18 | 10
1964-2002 | Machine6 | Job7 | 8
1964-2136 | Machine8 | Job10 | 8
