
==================================================
Processing dataset: rcmax_30_20_8 with Claude-4
==================================================


==================================================
Processing dataset: rcmax_40_15_10 with Claude-4
==================================================


==================================================
Processing dataset: rcmax_40_15_8 with Claude-4
==================================================


==================================================
Processing dataset: rcmax_40_20_6 with Claude-4
==================================================


==================================================
Processing dataset: rcmax_40_20_2 with Claude-4
==================================================


==================================================
Processing dataset: rcmax_50_15_2 with Claude-4
==================================================


==================================================
Processing dataset: rcmax_50_15_4 with Claude-4
==================================================


==================================================
Processing dataset: rcmax_50_20_6 with Claude-4
==================================================


==================================================
Processing dataset: rcmax_50_20_9 with Claude-4
==================================================


==================================================
Processing dataset: TA01 with Claude-4
==================================================


==================================================
Processing dataset: TA02 with Claude-4
==================================================


==================================================
Processing dataset: TA51 with Claude-4
==================================================


==================================================
Processing dataset: TA52 with Claude-4
==================================================


==================================================
Processing dataset: TA61 with Claude-4
==================================================


==================================================
Processing dataset: rcmax_30_20_8 with Claude-4
==================================================

=== Results for rcmax_30_20_8 with Claude-4 ===
Timestamp: 2025-09-23 21:38:40

| Job  | Step | Machine  | Time Slot | Precedence Constraints      |
| Job9 | 1 | Machine7 | 205-329 | None |
| Job7 | 1 | Machine13 | 210-404 | None |
| Job4 | 2 | Machine5 | 215-403 | After Job4 Step 1 |
| Job8 | 2 | Machine4 | 216-309 | After Job8 Step 1 |
| Job11 | 2 | Machine3 | 262-461 | After Job11 Step 1 |
| Job14 | 1 | Machine14 | 263-272 | None |
| Job18 | 2 | Machine14 | 272-334 | After Job18 Step 1 |
| Job14 | 2 | Machine2 | 272-435 | After Job14 Step 1 |
| Job9 | 2 | Machine11 | 329-514 | After Job9 Step 1 |
| Job13 | 1 | Machine7 | 329-436 | None |
| Job19 | 3 | Machine14 | 334-427 | After Job19 Step 2 |
| Job6 | 3 | Machine5 | 403-588 | After Job6 Step 2 |
| Job18 | 3 | Machine13 | 404-490 | After Job18 Step 2 |
| Job13 | 2 | Machine6 | 436-573 | After Job13 Step 1 |
| Job15 | 1 | Machine7 | 436-623 | None |
| Job11 | 3 | Machine12 | 461-646 | After Job11 Step 2 |
| Job16 | 3 | Machine3 | 461-596 | After Job16 Step 2 |
| Job5 | 2 | Machine11 | 514-527 | After Job5 Step 1 |
| Job5 | 3 | Machine10 | 527-590 | After Job5 Step 2 |
| Job7 | 2 | Machine11 | 527-660 | After Job7 Step 1 |
| Job13 | 3 | Machine2 | 573-587 | After Job13 Step 2 |
| Job9 | 3 | Machine6 | 573-726 | After Job9 Step 2 |
| Job1 | 3 | Machine2 | 587-715 | After Job1 Step 2 |
| Job14 | 3 | Machine10 | 590-694 | After Job14 Step 2 |
| Job20 | 3 | Machine3 | 596-607 | After Job20 Step 2 |
| Job4 | 3 | Machine3 | 607-650 | After Job4 Step 2 |
| Job15 | 2 | Machine4 | 623-678 | After Job15 Step 1 |
| Job17 | 2 | Machine7 | 623-698 | After Job17 Step 1 |
| Job19 | 4 | Machine3 | 650-672 | After Job19 Step 3 |
| Job4 | 4 | Machine8 | 650-668 | After Job4 Step 3 |
| Job7 | 3 | Machine12 | 660-777 | After Job7 Step 2 |
| Job5 | 4 | Machine8 | 668-726 | After Job5 Step 3 |
| Job3 | 3 | Machine4 | 678-851 | After Job3 Step 2 |
| Job15 | 3 | Machine5 | 678-754 | After Job15 Step 2 |
| Job14 | 4 | Machine13 | 694-714 | After Job14 Step 3 |
| Job17 | 3 | Machine0 | 698-881 | After Job17 Step 2 |
| Job10 | 2 | Machine7 | 698-703 | After Job10 Step 1 |
| Job12 | 3 | Machine7 | 703-860 | After Job12 Step 2 |
| Job1 | 4 | Machine3 | 715-859 | After Job1 Step 3 |
| Job2 | 4 | Machine6 | 726-835 | After Job2 Step 3 |
| Job6 | 4 | Machine8 | 726-785 | After Job6 Step 3 |
| Job15 | 4 | Machine2 | 754-810 | After Job15 Step 3 |
| Job9 | 4 | Machine5 | 754-897 | After Job9 Step 3 |
| Job8 | 3 | Machine12 | 777-798 | After Job8 Step 2 |
| Job6 | 5 | Machine1 | 785-788 | After Job6 Step 4 |
| Job11 | 4 | Machine8 | 785-879 | After Job11 Step 3 |
| Job8 | 4 | Machine10 | 798-946 | After Job8 Step 3 |
| Job2 | 5 | Machine2 | 835-1017 | After Job2 Step 4 |
| Job16 | 4 | Machine6 | 835-907 | After Job16 Step 3 |
| Job3 | 4 | Machine11 | 851-918 | After Job3 Step 3 |
| Job10 | 3 | Machine4 | 851-868 | After Job10 Step 2 |
| Job20 | 4 | Machine7 | 860-947 | After Job20 Step 3 |
| Job5 | 5 | Machine4 | 868-923 | After Job5 Step 4 |
| Job10 | 4 | Machine9 | 868-1054 | After Job10 Step 3 |
| Job19 | 5 | Machine8 | 879-1047 | After Job19 Step 4 |
| Job18 | 4 | Machine0 | 881-999 | After Job18 Step 3 |
| Job17 | 4 | Machine14 | 881-1033 | After Job17 Step 3 |
| Job16 | 5 | Machine11 | 918-974 | After Job16 Step 4 |
| Job8 | 5 | Machine5 | 946-1012 | After Job8 Step 4 |
| Job20 | 5 | Machine11 | 974-1145 | After Job20 Step 4 |
| Job3 | 5 | Machine0 | 999-1135 | After Job3 Step 4 |
| Job18 | 5 | Machine12 | 999-1127 | After Job18 Step 4 |
| Job8 | 6 | Machine3 | 1012-1041 | After Job8 Step 5 |
| Job2 | 6 | Machine10 | 1017-1064 | After Job2 Step 5 |
| Job7 | 4 | Machine14 | 1033-1046 | After Job7 Step 3 |
| Job17 | 5 | Machine2 | 1033-1199 | After Job17 Step 4 |
| Job12 | 4 | Machine14 | 1046-1059 | After Job12 Step 3 |
| Job7 | 5 | Machine7 | 1046-1157 | After Job7 Step 4 |
| Job1 | 5 | Machine8 | 1047-1224 | After Job1 Step 4 |
| Job10 | 5 | Machine6 | 1054-1187 | After Job10 Step 4 |
| Job13 | 4 | Machine9 | 1054-1167 | After Job13 Step 3 |
| Job4 | 5 | Machine12 | 1127-1150 | After Job4 Step 4 |
| Job9 | 5 | Machine0 | 1135-1165 | After Job9 Step 4 |
| Job20 | 6 | Machine4 | 1145-1159 | After Job20 Step 5 |
| Job19 | 6 | Machine12 | 1150-1288 | After Job19 Step 5 |
| Job4 | 6 | Machine14 | 1150-1208 | After Job4 Step 5 |
| Job2 | 7 | Machine7 | 1157-1255 | After Job2 Step 6 |
| Job20 | 7 | Machine13 | 1159-1224 | After Job20 Step 6 |
| Job14 | 5 | Machine0 | 1165-1186 | After Job14 Step 4 |
| Job13 | 5 | Machine1 | 1167-1305 | After Job13 Step 4 |
| Job5 | 6 | Machine9 | 1167-1249 | After Job5 Step 5 |
| Job16 | 6 | Machine0 | 1186-1332 | After Job16 Step 5 |
| Job14 | 6 | Machine3 | 1186-1234 | After Job14 Step 5 |
| Job11 | 5 | Machine6 | 1187-1227 | After Job11 Step 4 |
| Job17 | 6 | Machine10 | 1199-1209 | After Job17 Step 5 |
| Job18 | 6 | Machine2 | 1199-1352 | After Job18 Step 5 |
| Job3 | 6 | Machine10 | 1209-1349 | After Job3 Step 5 |
| Job9 | 6 | Machine8 | 1224-1251 | After Job9 Step 5 |
| Job5 | 7 | Machine5 | 1249-1271 | After Job5 Step 6 |
| Job6 | 6 | Machine9 | 1249-1273 | After Job6 Step 5 |
| Job19 | 7 | Machine13 | 1288-1450 | After Job19 Step 6 |
| Job12 | 5 | Machine1 | 1305-1431 | After Job12 Step 4 |
| Job13 | 6 | Machine8 | 1305-1487 | After Job13 Step 5 |
| Job10 | 6 | Machine0 | 1332-1367 | After Job10 Step 5 |
| Job7 | 6 | Machine2 | 1352-1478 | After Job7 Step 5 |
| Job11 | 6 | Machine0 | 1367-1459 | After Job11 Step 5 |
| Job15 | 5 | Machine1 | 1431-1490 | After Job15 Step 4 |
| Job12 | 6 | Machine11 | 1431-1475 | After Job12 Step 5 |
| Job10 | 7 | Machine13 | 1450-1551 | After Job10 Step 6 |
| Job1 | 6 | Machine0 | 1459-1610 | After Job1 Step 5 |
| Job17 | 7 | Machine11 | 1475-1597 | After Job17 Step 6 |
| Job12 | 7 | Machine5 | 1475-1627 | After Job12 Step 6 |
| Job4 | 7 | Machine2 | 1478-1614 | After Job4 Step 6 |
| Job13 | 7 | Machine4 | 1487-1666 | After Job13 Step 6 |
| Job16 | 7 | Machine8 | 1487-1677 | After Job16 Step 6 |
| Job8 | 7 | Machine1 | 1490-1501 | After Job8 Step 6 |
| Job15 | 6 | Machine12 | 1490-1501 | After Job15 Step 5 |
| Job14 | 7 | Machine1 | 1501-1632 | After Job14 Step 6 |
| Job3 | 7 | Machine12 | 1501-1616 | After Job3 Step 6 |
| Job15 | 7 | Machine13 | 1551-1625 | After Job15 Step 6 |
| Job2 | 8 | Machine11 | 1597-1651 | After Job2 Step 7 |
| Job6 | 7 | Machine0 | 1610-1681 | After Job6 Step 6 |
| Job1 | 7 | Machine9 | 1610-1748 | After Job1 Step 6 |
| Job9 | 7 | Machine2 | 1614-1683 | After Job9 Step 6 |
| Job5 | 8 | Machine12 | 1616-1799 | After Job5 Step 7 |
| Job17 | 8 | Machine13 | 1625-1657 | After Job17 Step 7 |
| Job12 | 8 | Machine10 | 1627-1775 | After Job12 Step 7 |
| Job19 | 8 | Machine5 | 1627-1692 | After Job19 Step 7 |
| Job20 | 8 | Machine1 | 1632-1693 | After Job20 Step 7 |
| Job13 | 8 | Machine11 | 1666-1773 | After Job13 Step 7 |
| Job2 | 9 | Machine4 | 1666-1825 | After Job2 Step 8 |
| Job18 | 7 | Machine8 | 1677-1811 | After Job18 Step 6 |
| Job4 | 8 | Machine0 | 1681-1735 | After Job4 Step 7 |
| Job6 | 8 | Machine14 | 1681-1779 | After Job6 Step 7 |
| Job11 | 7 | Machine2 | 1683-1829 | After Job11 Step 6 |
| Job20 | 9 | Machine0 | 1735-1769 | After Job20 Step 8 |
| Job9 | 8 | Machine9 | 1748-1878 | After Job9 Step 7 |
| Job14 | 8 | Machine11 | 1773-1782 | After Job14 Step 7 |
| Job18 | 8 | Machine6 | 1811-1967 | After Job18 Step 7 |
| Job7 | 7 | Machine8 | 1811-1912 | After Job7 Step 6 |
| Job16 | 8 | Machine2 | 1829-1886 | After Job16 Step 7 |
| Job11 | 8 | Machine7 | 1829-1919 | After Job11 Step 7 |
| Job9 | 9 | Machine12 | 1878-1931 | After Job9 Step 8 |
| Job8 | 8 | Machine9 | 1878-1882 | After Job8 Step 7 |
| Job16 | 9 | Machine13 | 1886-2034 | After Job16 Step 8 |
| Job3 | 8 | Machine2 | 1886-2069 | After Job3 Step 7 |
| Job10 | 8 | Machine8 | 1912-2084 | After Job10 Step 7 |
| Job11 | 9 | Machine9 | 1919-2050 | After Job11 Step 8 |
| Job9 | 10 | Machine4 | 1931-2120 | After Job9 Step 9 |
| Job18 | 9 | Machine11 | 1967-2047 | After Job18 Step 8 |
| Job7 | 8 | Machine6 | 1967-2005 | After Job7 Step 7 |
| Job7 | 9 | Machine0 | 2005-2189 | After Job7 Step 8 |
| Job1 | 8 | Machine6 | 2005-2021 | After Job1 Step 7 |
| Job17 | 9 | Machine6 | 2021-2115 | After Job17 Step 8 |
| Job6 | 9 | Machine13 | 2034-2066 | After Job6 Step 8 |
| Job2 | 10 | Machine9 | 2050-2173 | After Job2 Step 9 |
| Job13 | 9 | Machine13 | 2066-2184 | After Job13 Step 8 |
| Job3 | 9 | Machine14 | 2069-2255 | After Job3 Step 8 |
| Job12 | 9 | Machine2 | 2069-2191 | After Job12 Step 8 |
| Job10 | 9 | Machine3 | 2084-2140 | After Job10 Step 8 |
| Job15 | 8 | Machine8 | 2084-2086 | After Job15 Step 7 |
| Job19 | 9 | Machine6 | 2115-2171 | After Job19 Step 8 |
| Job10 | 10 | Machine10 | 2140-2266 | After Job10 Step 9 |
| Job5 | 9 | Machine3 | 2140-2183 | After Job5 Step 8 |
| Job4 | 9 | Machine6 | 2171-2365 | After Job4 Step 8 |
| Job17 | 10 | Machine9 | 2173-2334 | After Job17 Step 9 |
| Job15 | 9 | Machine3 | 2183-2377 | After Job15 Step 8 |
| Job8 | 9 | Machine13 | 2184-2212 | After Job8 Step 8 |
| Job5 | 10 | Machine0 | 2189-2346 | After Job5 Step 9 |
| Job2 | 11 | Machine13 | 2212-2217 | After Job2 Step 10 |
| Job8 | 10 | Machine2 | 2212-2305 | After Job8 Step 9 |
| Job1 | 9 | Machine14 | 2255-2450 | After Job1 Step 8 |
| Job3 | 10 | Machine5 | 2255-2261 | After Job3 Step 9 |
| Job18 | 10 | Machine5 | 2261-2366 | After Job18 Step 9 |
| Job6 | 10 | Machine10 | 2266-2368 | After Job6 Step 9 |
| Job10 | 11 | Machine2 | 2305-2380 | After Job10 Step 10 |
| Job20 | 10 | Machine9 | 2334-2427 | After Job20 Step 9 |
| Job4 | 10 | Machine1 | 2365-2400 | After Job4 Step 9 |
| Job14 | 9 | Machine6 | 2365-2490 | After Job14 Step 8 |
| Job11 | 10 | Machine5 | 2366-2423 | After Job11 Step 9 |
| Job18 | 11 | Machine7 | 2366-2382 | After Job18 Step 10 |
| Job3 | 11 | Machine1 | 2400-2590 | After Job3 Step 10 |
| Job4 | 11 | Machine4 | 2400-2440 | After Job4 Step 10 |
| Job11 | 11 | Machine13 | 2423-2558 | After Job11 Step 10 |
| Job13 | 10 | Machine5 | 2423-2595 | After Job13 Step 9 |
| Job20 | 11 | Machine10 | 2427-2581 | After Job20 Step 10 |
| Job19 | 10 | Machine9 | 2427-2598 | After Job19 Step 9 |
| Job4 | 12 | Machine7 | 2440-2472 | After Job4 Step 11 |
| Job16 | 10 | Machine14 | 2450-2489 | After Job16 Step 9 |
| Job16 | 11 | Machine12 | 2489-2652 | After Job16 Step 10 |
| Job9 | 11 | Machine14 | 2489-2575 | After Job9 Step 10 |
| Job12 | 10 | Machine6 | 2490-2648 | After Job12 Step 9 |
| Job5 | 11 | Machine14 | 2575-2600 | After Job5 Step 10 |
| Job1 | 10 | Machine5 | 2595-2688 | After Job1 Step 9 |
| Job19 | 11 | Machine11 | 2598-2618 | After Job19 Step 10 |
| Job7 | 10 | Machine9 | 2598-2733 | After Job7 Step 9 |
| Job13 | 11 | Machine14 | 2600-2757 | After Job13 Step 10 |
| Job8 | 11 | Machine11 | 2618-2810 | After Job8 Step 10 |
| Job19 | 12 | Machine2 | 2618-2626 | After Job19 Step 11 |
| Job20 | 12 | Machine6 | 2648-2715 | After Job20 Step 11 |
| Job12 | 11 | Machine8 | 2648-2796 | After Job12 Step 10 |
| Job17 | 11 | Machine12 | 2652-2802 | After Job17 Step 10 |
| Job1 | 11 | Machine13 | 2688-2795 | After Job1 Step 10 |
| Job20 | 13 | Machine2 | 2715-2729 | After Job20 Step 12 |
| Job3 | 12 | Machine6 | 2715-2888 | After Job3 Step 11 |
| Job7 | 11 | Machine1 | 2733-2832 | After Job7 Step 10 |
| Job15 | 10 | Machine9 | 2733-2746 | After Job15 Step 9 |
| Job15 | 11 | Machine10 | 2746-2850 | After Job15 Step 10 |
| Job14 | 10 | Machine9 | 2746-2847 | After Job14 Step 9 |
| Job5 | 12 | Machine13 | 2795-2855 | After Job5 Step 11 |
| Job6 | 11 | Machine12 | 2802-2821 | After Job6 Step 10 |
| Job17 | 12 | Machine3 | 2802-2803 | After Job17 Step 11 |
| Job18 | 12 | Machine3 | 2803-2989 | After Job18 Step 11 |
| Job8 | 12 | Machine0 | 2810-2877 | After Job8 Step 11 |
| Job6 | 12 | Machine11 | 2821-2841 | After Job6 Step 11 |
| Job2 | 12 | Machine12 | 2821-2826 | After Job2 Step 11 |
| Job13 | 12 | Machine12 | 2826-3004 | After Job13 Step 11 |
| Job2 | 13 | Machine5 | 2826-2967 | After Job2 Step 12 |
| Job16 | 12 | Machine1 | 2832-2846 | After Job16 Step 11 |
| Job11 | 12 | Machine11 | 2841-3031 | After Job11 Step 11 |
| Job10 | 12 | Machine1 | 2846-2939 | After Job10 Step 11 |
| Job14 | 11 | Machine4 | 2847-2953 | After Job14 Step 10 |
| Job9 | 12 | Machine10 | 2850-2928 | After Job9 Step 11 |
| Job12 | 12 | Machine13 | 2855-2958 | After Job12 Step 11 |
| Job15 | 12 | Machine6 | 2888-3035 | After Job15 Step 11 |
| Job3 | 13 | Machine9 | 2888-3027 | After Job3 Step 12 |
| Job7 | 12 | Machine10 | 2928-3020 | After Job7 Step 11 |
| Job1 | 12 | Machine1 | 2939-2961 | After Job1 Step 11 |
| Job16 | 13 | Machine4 | 2953-3121 | After Job16 Step 12 |
| Job14 | 12 | Machine8 | 2953-3148 | After Job14 Step 11 |
| Job17 | 13 | Machine1 | 2961-3059 | After Job17 Step 12 |
| Job10 | 13 | Machine12 | 3004-3071 | After Job10 Step 12 |
| Job13 | 13 | Machine3 | 3004-3131 | After Job13 Step 12 |
| Job1 | 13 | Machine10 | 3020-3157 | After Job1 Step 12 |
| Job7 | 13 | Machine5 | 3020-3166 | After Job7 Step 12 |
| Job4 | 13 | Machine9 | 3027-3211 | After Job4 Step 12 |
| Job15 | 13 | Machine11 | 3035-3201 | After Job15 Step 12 |
| Job5 | 13 | Machine6 | 3035-3185 | After Job5 Step 12 |
| Job18 | 13 | Machine1 | 3059-3143 | After Job18 Step 12 |
| Job19 | 13 | Machine4 | 3121-3258 | After Job19 Step 12 |
| Job12 | 13 | Machine3 | 3131-3200 | After Job12 Step 12 |
| Job9 | 13 | Machine1 | 3143-3298 | After Job9 Step 12 |
| Job14 | 13 | Machine7 | 3148-3309 | After Job14 Step 12 |
| Job8 | 13 | Machine8 | 3148-3244 | After Job8 Step 12 |
| Job18 | 14 | Machine10 | 3157-3199 | After Job18 Step 13 |
| Job20 | 14 | Machine5 | 3166-3302 | After Job20 Step 13 |
| Job12 | 14 | Machine12 | 3200-3293 | After Job12 Step 13 |
| Job7 | 14 | Machine3 | 3200-3244 | After Job7 Step 13 |
| Job4 | 14 | Machine11 | 3211-3323 | After Job4 Step 13 |
| Job16 | 14 | Machine9 | 3211-3312 | After Job16 Step 13 |
| Job3 | 14 | Machine8 | 3244-3272 | After Job3 Step 13 |
| Job19 | 14 | Machine0 | 3258-3451 | After Job19 Step 13 |
| Job6 | 13 | Machine4 | 3258-3370 | After Job6 Step 12 |
| Job11 | 13 | Machine1 | 3298-3490 | After Job11 Step 12 |
| Job9 | 14 | Machine13 | 3298-3385 | After Job9 Step 13 |
| Job20 | 15 | Machine14 | 3302-3329 | After Job20 Step 14 |
| Job14 | 14 | Machine5 | 3309-3383 | After Job14 Step 13 |
| Job5 | 14 | Machine7 | 3309-3321 | After Job5 Step 13 |
| Job18 | 15 | Machine9 | 3312-3441 | After Job18 Step 14 |
| Job5 | 15 | Machine2 | 3321-3436 | After Job5 Step 14 |
| Job10 | 14 | Machine11 | 3323-3432 | After Job10 Step 13 |
| Job17 | 14 | Machine4 | 3370-3483 | After Job17 Step 13 |
| Job6 | 14 | Machine7 | 3370-3384 | After Job6 Step 13 |
| Job14 | 15 | Machine12 | 3383-3498 | After Job14 Step 14 |
| Job8 | 14 | Machine7 | 3384-3400 | After Job8 Step 13 |
| Job3 | 15 | Machine7 | 3400-3583 | After Job3 Step 14 |
| Job6 | 15 | Machine2 | 3436-3475 | After Job6 Step 14 |
| Job12 | 15 | Machine9 | 3441-3633 | After Job12 Step 14 |
| Job13 | 14 | Machine0 | 3451-3485 | After Job13 Step 13 |
| Job1 | 14 | Machine4 | 3483-3579 | After Job1 Step 13 |
| Job17 | 15 | Machine5 | 3483-3509 | After Job17 Step 14 |
| Job15 | 14 | Machine0 | 3485-3519 | After Job15 Step 13 |
| Job2 | 14 | Machine1 | 3490-3569 | After Job2 Step 13 |
| Job11 | 14 | Machine10 | 3490-3546 | After Job11 Step 13 |
| Job10 | 15 | Machine5 | 3509-3636 | After Job10 Step 14 |
| Job16 | 15 | Machine10 | 3546-3645 | After Job16 Step 14 |
| Job11 | 15 | Machine14 | 3546-3649 | After Job11 Step 14 |
| Job2 | 15 | Machine3 | 3569-3729 | After Job2 Step 14 |
| Job7 | 15 | Machine4 | 3579-3737 | After Job7 Step 14 |
| Job1 | 15 | Machine7 | 3583-3604 | After Job1 Step 14 |
| Job19 | 15 | Machine10 | 3645-3737 | After Job19 Step 14 |
| Job8 | 15 | Machine14 | 3649-3713 | After Job8 Step 14 |
| Job15 | 15 | Machine14 | 3713-3831 | After Job15 Step 14 |
| Job9 | 15 | Machine3 | 3729-3843 | After Job9 Step 14 |
| Job4 | 15 | Machine10 | 3737-3923 | After Job4 Step 14 |
| Job13 | 15 | Machine10 | 3923-4005 | After Job13 Step 14 |

Best static makespan for rcmax_30_20_8 with Claude-4: 4005
Upper Bound (UB): 3408
Gap to UB: 597

=== JSSP Gantt Chart/Table (Textual) ===
Time | Machine | Job | Step
0-199 | Machine1 | Job5 | 1
0-84 | Machine11 | Job1 | 1
0-185 | Machine12 | Job20 | 1
0-91 | Machine13 | Job3 | 1
0-95 | Machine14 | Job2 | 1
0-42 | Machine4 | Job18 | 1
0-113 | Machine6 | Job6 | 1
0-45 | Machine7 | Job16 | 1
0-104 | Machine8 | Job17 | 1
42-132 | Machine4 | Job11 | 1
45-215 | Machine5 | Job16 | 2
45-205 | Machine7 | Job19 | 1
91-210 | Machine13 | Job4 | 1
91-153 | Machine3 | Job3 | 2
95-186 | Machine0 | Job2 | 2
95-263 | Machine14 | Job10 | 1
113-216 | Machine6 | Job8 | 1
132-177 | Machine4 | Job12 | 1
153-262 | Machine3 | Job6 | 2
185-304 | Machine12 | Job1 | 2
185-204 | Machine8 | Job20 | 2
186-231 | Machine0 | Job12 | 2
204-357 | Machine8 | Job2 | 3
205-324 | Machine1 | Job19 | 2
205-329 | Machine7 | Job9 | 1
210-404 | Machine13 | Job7 | 1
215-403 | Machine5 | Job4 | 2
216-309 | Machine4 | Job8 | 2
262-461 | Machine3 | Job11 | 2
263-272 | Machine14 | Job14 | 1
272-334 | Machine14 | Job18 | 2
272-435 | Machine2 | Job14 | 2
329-514 | Machine11 | Job9 | 2
329-436 | Machine7 | Job13 | 1
334-427 | Machine14 | Job19 | 3
403-588 | Machine5 | Job6 | 3
404-490 | Machine13 | Job18 | 3
436-573 | Machine6 | Job13 | 2
436-623 | Machine7 | Job15 | 1
461-646 | Machine12 | Job11 | 3
461-596 | Machine3 | Job16 | 3
514-527 | Machine11 | Job5 | 2
527-590 | Machine10 | Job5 | 3
527-660 | Machine11 | Job7 | 2
573-587 | Machine2 | Job13 | 3
573-726 | Machine6 | Job9 | 3
587-715 | Machine2 | Job1 | 3
590-694 | Machine10 | Job14 | 3
596-607 | Machine3 | Job20 | 3
607-650 | Machine3 | Job4 | 3
623-678 | Machine4 | Job15 | 2
623-698 | Machine7 | Job17 | 2
650-672 | Machine3 | Job19 | 4
650-668 | Machine8 | Job4 | 4
660-777 | Machine12 | Job7 | 3
668-726 | Machine8 | Job5 | 4
678-851 | Machine4 | Job3 | 3
678-754 | Machine5 | Job15 | 3
694-714 | Machine13 | Job14 | 4
698-881 | Machine0 | Job17 | 3
698-703 | Machine7 | Job10 | 2
703-860 | Machine7 | Job12 | 3
715-859 | Machine3 | Job1 | 4
726-835 | Machine6 | Job2 | 4
726-785 | Machine8 | Job6 | 4
754-810 | Machine2 | Job15 | 4
754-897 | Machine5 | Job9 | 4
777-798 | Machine12 | Job8 | 3
785-788 | Machine1 | Job6 | 5
785-879 | Machine8 | Job11 | 4
798-946 | Machine10 | Job8 | 4
835-1017 | Machine2 | Job2 | 5
835-907 | Machine6 | Job16 | 4
851-918 | Machine11 | Job3 | 4
851-868 | Machine4 | Job10 | 3
860-947 | Machine7 | Job20 | 4
868-923 | Machine4 | Job5 | 5
868-1054 | Machine9 | Job10 | 4
879-1047 | Machine8 | Job19 | 5
881-999 | Machine0 | Job18 | 4
881-1033 | Machine14 | Job17 | 4
918-974 | Machine11 | Job16 | 5
946-1012 | Machine5 | Job8 | 5
974-1145 | Machine11 | Job20 | 5
999-1135 | Machine0 | Job3 | 5
999-1127 | Machine12 | Job18 | 5
1012-1041 | Machine3 | Job8 | 6
1017-1064 | Machine10 | Job2 | 6
1033-1046 | Machine14 | Job7 | 4
1033-1199 | Machine2 | Job17 | 5
1046-1059 | Machine14 | Job12 | 4
1046-1157 | Machine7 | Job7 | 5
1047-1224 | Machine8 | Job1 | 5
1054-1187 | Machine6 | Job10 | 5
1054-1167 | Machine9 | Job13 | 4
1127-1150 | Machine12 | Job4 | 5
1135-1165 | Machine0 | Job9 | 5
1145-1159 | Machine4 | Job20 | 6
1150-1288 | Machine12 | Job19 | 6
1150-1208 | Machine14 | Job4 | 6
1157-1255 | Machine7 | Job2 | 7
1159-1224 | Machine13 | Job20 | 7
1165-1186 | Machine0 | Job14 | 5
1167-1305 | Machine1 | Job13 | 5
1167-1249 | Machine9 | Job5 | 6
1186-1332 | Machine0 | Job16 | 6
1186-1234 | Machine3 | Job14 | 6
1187-1227 | Machine6 | Job11 | 5
1199-1209 | Machine10 | Job17 | 6
1199-1352 | Machine2 | Job18 | 6
1209-1349 | Machine10 | Job3 | 6
1224-1251 | Machine8 | Job9 | 6
1249-1271 | Machine5 | Job5 | 7
1249-1273 | Machine9 | Job6 | 6
1288-1450 | Machine13 | Job19 | 7
1305-1431 | Machine1 | Job12 | 5
1305-1487 | Machine8 | Job13 | 6
