
==================================================
Processing dataset: TA71 with Claude-4
==================================================

=== Results for TA71 with Claude-4 ===
Timestamp: 2025-09-23 21:45:18

| Job  | Step | Machine  | Time Slot | Precedence Constraints      |
| Job7 | 2 | Machine11 | 404-537 | After Job7 Step 1 |
| Job18 | 3 | Machine13 | 404-490 | After Job18 Step 2 |
| Job19 | 3 | Machine14 | 431-524 | After Job19 Step 2 |
| Job16 | 3 | Machine3 | 483-618 | After Job16 Step 2 |
| Job14 | 4 | Machine13 | 490-510 | After Job14 Step 3 |
| Job15 | 2 | Machine4 | 499-554 | After Job15 Step 1 |
| Job9 | 1 | Machine7 | 499-623 | None |
| Job6 | 3 | Machine5 | 510-695 | After Job6 Step 2 |
| Job5 | 2 | Machine11 | 537-550 | After Job5 Step 1 |
| Job7 | 3 | Machine12 | 537-654 | After Job7 Step 2 |
| Job5 | 3 | Machine10 | 550-613 | After Job5 Step 2 |
| Job3 | 3 | Machine4 | 554-727 | After Job3 Step 2 |
| Job8 | 4 | Machine10 | 613-761 | After Job8 Step 3 |
| Job4 | 3 | Machine3 | 618-661 | After Job4 Step 2 |
| Job9 | 2 | Machine11 | 623-808 | After Job9 Step 1 |
| Job10 | 2 | Machine7 | 623-628 | After Job10 Step 1 |
| Job17 | 2 | Machine7 | 628-703 | After Job17 Step 1 |
| Job11 | 3 | Machine12 | 654-839 | After Job11 Step 2 |
| Job20 | 3 | Machine3 | 661-672 | After Job20 Step 2 |
| Job19 | 4 | Machine3 | 672-694 | After Job19 Step 3 |
| Job1 | 4 | Machine3 | 694-838 | After Job1 Step 3 |
| Job15 | 3 | Machine5 | 695-771 | After Job15 Step 2 |
| Job6 | 4 | Machine8 | 695-754 | After Job6 Step 3 |
| Job17 | 3 | Machine0 | 703-886 | After Job17 Step 2 |
| Job12 | 3 | Machine7 | 703-860 | After Job12 Step 2 |
| Job10 | 3 | Machine4 | 727-744 | After Job10 Step 2 |
| Job10 | 4 | Machine9 | 744-930 | After Job10 Step 3 |
| Job6 | 5 | Machine1 | 754-757 | After Job6 Step 4 |
| Job4 | 4 | Machine8 | 754-772 | After Job4 Step 3 |
| Job13 | 5 | Machine1 | 757-895 | After Job13 Step 4 |
| Job15 | 4 | Machine2 | 771-827 | After Job15 Step 3 |
| Job3 | 4 | Machine11 | 808-875 | After Job3 Step 3 |
| Job9 | 3 | Machine6 | 808-961 | After Job9 Step 2 |
| Job4 | 5 | Machine12 | 839-862 | After Job4 Step 4 |
| Job11 | 4 | Machine8 | 839-933 | After Job11 Step 3 |
| Job12 | 4 | Machine14 | 860-873 | After Job12 Step 3 |
| Job20 | 4 | Machine7 | 860-947 | After Job20 Step 3 |
| Job7 | 4 | Machine14 | 873-886 | After Job7 Step 3 |
| Job18 | 4 | Machine0 | 886-1004 | After Job18 Step 3 |
| Job17 | 4 | Machine14 | 886-1038 | After Job17 Step 3 |
| Job12 | 5 | Machine1 | 895-1021 | After Job12 Step 4 |
| Job6 | 6 | Machine9 | 930-954 | After Job6 Step 5 |
| Job5 | 4 | Machine8 | 933-991 | After Job5 Step 3 |
| Job7 | 5 | Machine7 | 947-1058 | After Job7 Step 4 |
| Job9 | 4 | Machine5 | 961-1104 | After Job9 Step 3 |
| Job16 | 4 | Machine6 | 961-1033 | After Job16 Step 3 |
| Job5 | 5 | Machine4 | 991-1046 | After Job5 Step 4 |
| Job19 | 5 | Machine8 | 991-1159 | After Job19 Step 4 |
| Job14 | 5 | Machine0 | 1004-1025 | After Job14 Step 4 |
| Job18 | 5 | Machine12 | 1004-1132 | After Job18 Step 4 |
| Job15 | 5 | Machine1 | 1021-1080 | After Job15 Step 4 |
| Job3 | 5 | Machine0 | 1025-1161 | After Job3 Step 4 |
| Job14 | 6 | Machine3 | 1025-1073 | After Job14 Step 5 |
| Job16 | 5 | Machine11 | 1033-1089 | After Job16 Step 4 |
| Job2 | 4 | Machine6 | 1033-1142 | After Job2 Step 3 |
| Job4 | 6 | Machine14 | 1038-1096 | After Job4 Step 5 |
| Job17 | 5 | Machine2 | 1038-1204 | After Job17 Step 4 |
| Job5 | 6 | Machine9 | 1046-1128 | After Job5 Step 5 |
| Job14 | 7 | Machine1 | 1080-1211 | After Job14 Step 6 |
| Job20 | 5 | Machine11 | 1089-1260 | After Job20 Step 4 |
| Job8 | 5 | Machine5 | 1104-1170 | After Job8 Step 4 |
| Job10 | 5 | Machine6 | 1142-1275 | After Job10 Step 4 |
| Job19 | 6 | Machine12 | 1159-1297 | After Job19 Step 5 |
| Job1 | 5 | Machine8 | 1159-1336 | After Job1 Step 4 |
| Job9 | 5 | Machine0 | 1161-1191 | After Job9 Step 4 |
| Job3 | 6 | Machine10 | 1161-1301 | After Job3 Step 5 |
| Job8 | 6 | Machine3 | 1170-1199 | After Job8 Step 5 |
| Job16 | 6 | Machine0 | 1191-1337 | After Job16 Step 5 |
| Job2 | 5 | Machine2 | 1204-1386 | After Job2 Step 4 |
| Job8 | 7 | Machine1 | 1211-1222 | After Job8 Step 6 |
| Job12 | 6 | Machine11 | 1260-1304 | After Job12 Step 5 |
| Job20 | 6 | Machine4 | 1260-1274 | After Job20 Step 5 |
| Job11 | 5 | Machine6 | 1275-1315 | After Job11 Step 4 |
| Job15 | 6 | Machine12 | 1297-1308 | After Job15 Step 5 |
| Job19 | 7 | Machine13 | 1297-1459 | After Job19 Step 6 |
| Job17 | 6 | Machine10 | 1301-1311 | After Job17 Step 5 |
| Job12 | 7 | Machine5 | 1304-1456 | After Job12 Step 6 |
| Job3 | 7 | Machine12 | 1308-1423 | After Job3 Step 6 |
| Job17 | 7 | Machine11 | 1311-1433 | After Job17 Step 6 |
| Job13 | 6 | Machine8 | 1336-1518 | After Job13 Step 5 |
| Job10 | 6 | Machine0 | 1337-1372 | After Job10 Step 5 |
| Job1 | 6 | Machine0 | 1372-1523 | After Job1 Step 5 |
| Job2 | 6 | Machine10 | 1386-1433 | After Job2 Step 5 |
| Job7 | 6 | Machine2 | 1386-1512 | After Job7 Step 5 |
| Job14 | 8 | Machine11 | 1433-1442 | After Job14 Step 7 |
| Job2 | 7 | Machine7 | 1433-1531 | After Job2 Step 6 |
| Job12 | 8 | Machine10 | 1456-1604 | After Job12 Step 7 |
| Job5 | 7 | Machine5 | 1456-1478 | After Job5 Step 6 |
| Job10 | 7 | Machine13 | 1459-1560 | After Job10 Step 6 |
| Job5 | 8 | Machine12 | 1478-1661 | After Job5 Step 7 |
| Job19 | 8 | Machine5 | 1478-1543 | After Job19 Step 7 |
| Job18 | 6 | Machine2 | 1512-1665 | After Job18 Step 5 |
| Job13 | 7 | Machine4 | 1518-1697 | After Job13 Step 6 |
| Job9 | 6 | Machine8 | 1518-1545 | After Job9 Step 5 |
| Job11 | 6 | Machine0 | 1523-1615 | After Job11 Step 5 |
| Job1 | 7 | Machine9 | 1523-1661 | After Job1 Step 6 |
| Job16 | 7 | Machine8 | 1545-1735 | After Job16 Step 6 |
| Job20 | 7 | Machine13 | 1560-1625 | After Job20 Step 6 |
| Job6 | 7 | Machine0 | 1615-1686 | After Job6 Step 6 |
| Job20 | 8 | Machine1 | 1625-1686 | After Job20 Step 7 |
| Job15 | 7 | Machine13 | 1625-1699 | After Job15 Step 6 |
| Job8 | 8 | Machine9 | 1661-1665 | After Job8 Step 7 |
| Job4 | 7 | Machine2 | 1665-1801 | After Job4 Step 6 |
| Job6 | 8 | Machine14 | 1686-1784 | After Job6 Step 7 |
| Job13 | 8 | Machine11 | 1697-1804 | After Job13 Step 7 |
| Job17 | 8 | Machine13 | 1699-1731 | After Job17 Step 7 |
| Job7 | 7 | Machine8 | 1735-1836 | After Job7 Step 6 |
| Job6 | 9 | Machine13 | 1784-1816 | After Job6 Step 8 |
| Job4 | 8 | Machine0 | 1801-1855 | After Job4 Step 7 |
| Job11 | 7 | Machine2 | 1801-1947 | After Job11 Step 6 |
| Job2 | 8 | Machine11 | 1804-1858 | After Job2 Step 7 |
| Job6 | 10 | Machine10 | 1816-1918 | After Job6 Step 9 |
| Job13 | 9 | Machine13 | 1816-1934 | After Job13 Step 8 |
| Job7 | 8 | Machine6 | 1836-1874 | After Job7 Step 7 |
| Job18 | 7 | Machine8 | 1836-1970 | After Job18 Step 6 |
| Job2 | 9 | Machine4 | 1858-2017 | After Job2 Step 8 |
| Job7 | 9 | Machine0 | 1874-2058 | After Job7 Step 8 |
| Job1 | 8 | Machine6 | 1874-1890 | After Job1 Step 7 |
| Job8 | 9 | Machine13 | 1934-1962 | After Job8 Step 8 |
| Job9 | 7 | Machine2 | 1947-2016 | After Job9 Step 6 |
| Job11 | 8 | Machine7 | 1947-2037 | After Job11 Step 7 |
| Job18 | 8 | Machine6 | 1970-2126 | After Job18 Step 7 |
| Job10 | 8 | Machine8 | 1970-2142 | After Job10 Step 7 |
| Job3 | 8 | Machine2 | 2016-2199 | After Job3 Step 7 |
| Job9 | 8 | Machine9 | 2016-2146 | After Job9 Step 7 |
| Job20 | 9 | Machine0 | 2058-2092 | After Job20 Step 8 |
| Job18 | 9 | Machine11 | 2126-2206 | After Job18 Step 8 |
| Job14 | 9 | Machine6 | 2126-2251 | After Job14 Step 8 |
| Job10 | 9 | Machine3 | 2142-2198 | After Job10 Step 8 |
| Job15 | 8 | Machine8 | 2142-2144 | After Job15 Step 7 |
| Job9 | 9 | Machine12 | 2146-2199 | After Job9 Step 8 |
| Job11 | 9 | Machine9 | 2146-2277 | After Job11 Step 8 |
| Job10 | 10 | Machine10 | 2198-2324 | After Job10 Step 9 |
| Job15 | 9 | Machine3 | 2198-2392 | After Job15 Step 8 |
| Job6 | 11 | Machine12 | 2199-2218 | After Job6 Step 10 |
| Job3 | 9 | Machine14 | 2199-2385 | After Job3 Step 8 |
| Job16 | 8 | Machine2 | 2199-2256 | After Job16 Step 7 |
| Job9 | 10 | Machine4 | 2199-2388 | After Job9 Step 9 |
| Job19 | 9 | Machine6 | 2251-2307 | After Job19 Step 8 |
| Job16 | 9 | Machine13 | 2256-2404 | After Job16 Step 8 |
| Job12 | 9 | Machine2 | 2256-2378 | After Job12 Step 8 |
| Job14 | 10 | Machine9 | 2277-2378 | After Job14 Step 9 |
| Job4 | 9 | Machine6 | 2307-2501 | After Job4 Step 8 |
| Job8 | 10 | Machine2 | 2378-2471 | After Job8 Step 9 |
| Job19 | 10 | Machine9 | 2378-2549 | After Job19 Step 9 |
| Job1 | 9 | Machine14 | 2385-2580 | After Job1 Step 8 |
| Job3 | 10 | Machine5 | 2385-2391 | After Job3 Step 9 |
| Job14 | 11 | Machine4 | 2388-2494 | After Job14 Step 10 |
| Job13 | 10 | Machine5 | 2391-2563 | After Job13 Step 9 |
| Job5 | 9 | Machine3 | 2392-2435 | After Job5 Step 8 |
| Job5 | 10 | Machine0 | 2435-2592 | After Job5 Step 9 |
| Job8 | 11 | Machine11 | 2471-2663 | After Job8 Step 10 |
| Job10 | 11 | Machine2 | 2471-2546 | After Job10 Step 10 |
| Job4 | 10 | Machine1 | 2501-2536 | After Job4 Step 9 |
| Job17 | 9 | Machine6 | 2501-2595 | After Job17 Step 8 |
| Job3 | 11 | Machine1 | 2536-2726 | After Job3 Step 10 |
| Job4 | 11 | Machine4 | 2536-2576 | After Job4 Step 10 |
| Job7 | 10 | Machine9 | 2549-2684 | After Job7 Step 9 |
| Job16 | 10 | Machine14 | 2580-2619 | After Job16 Step 9 |
| Job1 | 10 | Machine5 | 2580-2673 | After Job1 Step 9 |
| Job12 | 10 | Machine6 | 2595-2753 | After Job12 Step 9 |
| Job16 | 11 | Machine12 | 2619-2782 | After Job16 Step 10 |
| Job13 | 11 | Machine14 | 2619-2776 | After Job13 Step 10 |
| Job8 | 12 | Machine0 | 2663-2730 | After Job8 Step 11 |
| Job19 | 11 | Machine11 | 2663-2683 | After Job19 Step 10 |
| Job1 | 11 | Machine13 | 2673-2780 | After Job1 Step 10 |
| Job11 | 10 | Machine5 | 2673-2730 | After Job11 Step 9 |
| Job6 | 12 | Machine11 | 2683-2703 | After Job6 Step 11 |
| Job19 | 12 | Machine2 | 2683-2691 | After Job19 Step 11 |
| Job20 | 10 | Machine9 | 2684-2777 | After Job20 Step 9 |
| Job6 | 13 | Machine4 | 2703-2815 | After Job6 Step 12 |
| Job7 | 11 | Machine1 | 2726-2825 | After Job7 Step 10 |
| Job18 | 10 | Machine5 | 2730-2835 | After Job18 Step 9 |
| Job3 | 12 | Machine6 | 2753-2926 | After Job3 Step 11 |
| Job12 | 11 | Machine8 | 2753-2901 | After Job12 Step 10 |
| Job5 | 11 | Machine14 | 2776-2801 | After Job5 Step 10 |
| Job20 | 11 | Machine10 | 2777-2931 | After Job20 Step 10 |
| Job17 | 10 | Machine9 | 2777-2938 | After Job17 Step 9 |
| Job11 | 11 | Machine13 | 2780-2915 | After Job11 Step 10 |
| Job9 | 11 | Machine14 | 2801-2887 | After Job9 Step 10 |
| Job16 | 12 | Machine1 | 2825-2839 | After Job16 Step 11 |
| Job18 | 11 | Machine7 | 2835-2851 | After Job18 Step 10 |
| Job10 | 12 | Machine1 | 2839-2932 | After Job10 Step 11 |
| Job16 | 13 | Machine4 | 2839-3007 | After Job16 Step 12 |
| Job4 | 12 | Machine7 | 2851-2883 | After Job4 Step 11 |
| Job14 | 12 | Machine8 | 2901-3096 | After Job14 Step 11 |
| Job11 | 12 | Machine11 | 2915-3105 | After Job11 Step 11 |
| Job20 | 12 | Machine6 | 2931-2998 | After Job20 Step 11 |
| Job1 | 12 | Machine1 | 2932-2954 | After Job1 Step 11 |
| Job17 | 11 | Machine12 | 2938-3088 | After Job17 Step 10 |
| Job15 | 10 | Machine9 | 2938-2951 | After Job15 Step 9 |
| Job15 | 11 | Machine10 | 2951-3055 | After Job15 Step 10 |
| Job2 | 10 | Machine9 | 2951-3074 | After Job2 Step 9 |
| Job20 | 13 | Machine2 | 2998-3012 | After Job20 Step 12 |
| Job19 | 13 | Machine4 | 3007-3144 | After Job19 Step 12 |
| Job7 | 12 | Machine10 | 3055-3147 | After Job7 Step 11 |
| Job15 | 12 | Machine6 | 3055-3202 | After Job15 Step 11 |
| Job2 | 11 | Machine13 | 3074-3079 | After Job2 Step 10 |
| Job3 | 13 | Machine9 | 3074-3213 | After Job3 Step 12 |
| Job12 | 12 | Machine13 | 3079-3182 | After Job12 Step 11 |
| Job13 | 12 | Machine12 | 3088-3266 | After Job13 Step 11 |
| Job17 | 12 | Machine3 | 3088-3089 | After Job17 Step 11 |
| Job18 | 12 | Machine3 | 3089-3275 | After Job18 Step 11 |
| Job14 | 13 | Machine7 | 3096-3257 | After Job14 Step 12 |
| Job8 | 13 | Machine8 | 3096-3192 | After Job8 Step 12 |
| Job11 | 13 | Machine1 | 3105-3297 | After Job11 Step 12 |
| Job9 | 12 | Machine10 | 3147-3225 | After Job9 Step 11 |
| Job7 | 13 | Machine5 | 3147-3293 | After Job7 Step 12 |
| Job5 | 12 | Machine13 | 3182-3242 | After Job5 Step 11 |
| Job15 | 13 | Machine11 | 3202-3368 | After Job15 Step 12 |
| Job3 | 14 | Machine8 | 3213-3241 | After Job3 Step 13 |
| Job4 | 13 | Machine9 | 3213-3397 | After Job4 Step 12 |
| Job1 | 13 | Machine10 | 3225-3362 | After Job1 Step 12 |
| Job5 | 13 | Machine6 | 3242-3392 | After Job5 Step 12 |
| Job6 | 14 | Machine7 | 3257-3271 | After Job6 Step 13 |
| Job2 | 12 | Machine12 | 3266-3271 | After Job2 Step 11 |
| Job10 | 13 | Machine12 | 3271-3338 | After Job10 Step 12 |
| Job6 | 15 | Machine2 | 3271-3310 | After Job6 Step 14 |
| Job8 | 14 | Machine7 | 3271-3287 | After Job8 Step 13 |
| Job13 | 13 | Machine3 | 3275-3402 | After Job13 Step 12 |
| Job8 | 15 | Machine14 | 3287-3351 | After Job8 Step 14 |
| Job2 | 13 | Machine5 | 3293-3434 | After Job2 Step 12 |
| Job17 | 13 | Machine1 | 3297-3395 | After Job17 Step 12 |
| Job11 | 14 | Machine10 | 3362-3418 | After Job11 Step 13 |
| Job1 | 14 | Machine4 | 3362-3458 | After Job1 Step 13 |
| Job5 | 14 | Machine7 | 3392-3404 | After Job5 Step 13 |
| Job18 | 13 | Machine1 | 3395-3479 | After Job18 Step 12 |
| Job4 | 14 | Machine11 | 3397-3509 | After Job4 Step 13 |
| Job16 | 14 | Machine9 | 3397-3498 | After Job16 Step 13 |
| Job13 | 14 | Machine0 | 3402-3436 | After Job13 Step 13 |
| Job12 | 13 | Machine3 | 3402-3471 | After Job12 Step 12 |
| Job5 | 15 | Machine2 | 3404-3519 | After Job5 Step 14 |
| Job3 | 15 | Machine7 | 3404-3587 | After Job3 Step 14 |
| Job14 | 14 | Machine5 | 3434-3508 | After Job14 Step 13 |
| Job19 | 14 | Machine0 | 3436-3629 | After Job19 Step 13 |
| Job17 | 14 | Machine4 | 3458-3571 | After Job17 Step 13 |
| Job12 | 14 | Machine12 | 3471-3564 | After Job12 Step 13 |
| Job7 | 14 | Machine3 | 3471-3515 | After Job7 Step 13 |
| Job9 | 13 | Machine1 | 3479-3634 | After Job9 Step 12 |
| Job18 | 14 | Machine10 | 3479-3521 | After Job18 Step 13 |
| Job20 | 14 | Machine5 | 3508-3644 | After Job20 Step 13 |
| Job10 | 14 | Machine11 | 3509-3618 | After Job10 Step 13 |
| Job13 | 15 | Machine10 | 3521-3603 | After Job13 Step 14 |
| Job14 | 15 | Machine12 | 3564-3679 | After Job14 Step 14 |
| Job12 | 15 | Machine9 | 3564-3756 | After Job12 Step 14 |
| Job7 | 15 | Machine4 | 3571-3729 | After Job7 Step 14 |
| Job1 | 15 | Machine7 | 3587-3608 | After Job1 Step 14 |
| Job16 | 15 | Machine10 | 3603-3702 | After Job16 Step 14 |
| Job15 | 14 | Machine0 | 3629-3663 | After Job15 Step 13 |
| Job2 | 14 | Machine1 | 3634-3713 | After Job2 Step 13 |
| Job9 | 14 | Machine13 | 3634-3721 | After Job9 Step 13 |
| Job20 | 15 | Machine14 | 3644-3671 | After Job20 Step 14 |
| Job10 | 15 | Machine5 | 3644-3771 | After Job10 Step 14 |
| Job11 | 15 | Machine14 | 3671-3774 | After Job11 Step 14 |
| Job19 | 15 | Machine10 | 3702-3794 | After Job19 Step 14 |
| Job2 | 15 | Machine3 | 3713-3873 | After Job2 Step 14 |
| Job18 | 15 | Machine9 | 3756-3885 | After Job18 Step 14 |
| Job17 | 15 | Machine5 | 3771-3797 | After Job17 Step 14 |
| Job15 | 15 | Machine14 | 3774-3892 | After Job15 Step 14 |
| Job4 | 15 | Machine10 | 3794-3980 | After Job4 Step 14 |
| Job9 | 15 | Machine3 | 3873-3987 | After Job9 Step 14 |

Best static makespan for TA71 with Claude-4: 3987
Upper Bound (UB): 892
Gap to UB: 3095

=== JSSP Gantt Chart/Table (Textual) ===
Time | Machine | Job | Step
0-199 | Machine1 | Job5 | 1
0-84 | Machine11 | Job1 | 1
0-185 | Machine12 | Job20 | 1
0-91 | Machine13 | Job3 | 1
0-9 | Machine14 | Job14 | 1
0-45 | Machine4 | Job12 | 1
0-113 | Machine6 | Job6 | 1
0-107 | Machine7 | Job13 | 1
0-104 | Machine8 | Job17 | 1
9-177 | Machine14 | Job10 | 1
9-172 | Machine2 | Job14 | 2
45-90 | Machine0 | Job12 | 2
45-135 | Machine4 | Job11 | 1
91-210 | Machine13 | Job4 | 1
107-152 | Machine7 | Job16 | 1
113-222 | Machine3 | Job6 | 2
113-216 | Machine6 | Job8 | 1
135-177 | Machine4 | Job18 | 1
152-322 | Machine5 | Job16 | 2
152-312 | Machine7 | Job19 | 1
172-276 | Machine10 | Job14 | 3
177-272 | Machine14 | Job2 | 1
185-304 | Machine12 | Job1 | 2
185-204 | Machine8 | Job20 | 2
210-404 | Machine13 | Job7 | 1
216-309 | Machine4 | Job8 | 2
216-353 | Machine6 | Job13 | 2
222-284 | Machine3 | Job3 | 2
272-363 | Machine0 | Job2 | 2
272-334 | Machine14 | Job18 | 2
284-483 | Machine3 | Job11 | 2
309-330 | Machine12 | Job8 | 3
312-431 | Machine1 | Job19 | 2
312-499 | Machine7 | Job15 | 1
322-510 | Machine5 | Job4 | 2
353-367 | Machine2 | Job13 | 3
363-516 | Machine8 | Job2 | 3
367-495 | Machine2 | Job1 | 3
367-480 | Machine9 | Job13 | 4
404-537 | Machine11 | Job7 | 2
404-490 | Machine13 | Job18 | 3
431-524 | Machine14 | Job19 | 3
483-618 | Machine3 | Job16 | 3
490-510 | Machine13 | Job14 | 4
499-554 | Machine4 | Job15 | 2
499-623 | Machine7 | Job9 | 1
510-695 | Machine5 | Job6 | 3
537-550 | Machine11 | Job5 | 2
537-654 | Machine12 | Job7 | 3
550-613 | Machine10 | Job5 | 3
554-727 | Machine4 | Job3 | 3
613-761 | Machine10 | Job8 | 4
618-661 | Machine3 | Job4 | 3
623-808 | Machine11 | Job9 | 2
623-628 | Machine7 | Job10 | 2
628-703 | Machine7 | Job17 | 2
654-839 | Machine12 | Job11 | 3
661-672 | Machine3 | Job20 | 3
672-694 | Machine3 | Job19 | 4
694-838 | Machine3 | Job1 | 4
695-771 | Machine5 | Job15 | 3
695-754 | Machine8 | Job6 | 4
703-886 | Machine0 | Job17 | 3
703-860 | Machine7 | Job12 | 3
727-744 | Machine4 | Job10 | 3
744-930 | Machine9 | Job10 | 4
754-757 | Machine1 | Job6 | 5
754-772 | Machine8 | Job4 | 4
757-895 | Machine1 | Job13 | 5
771-827 | Machine2 | Job15 | 4
808-875 | Machine11 | Job3 | 4
808-961 | Machine6 | Job9 | 3
839-862 | Machine12 | Job4 | 5
839-933 | Machine8 | Job11 | 4
860-873 | Machine14 | Job12 | 4
860-947 | Machine7 | Job20 | 4
873-886 | Machine14 | Job7 | 4
886-1004 | Machine0 | Job18 | 4
886-1038 | Machine14 | Job17 | 4
895-1021 | Machine1 | Job12 | 5
930-954 | Machine9 | Job6 | 6
933-991 | Machine8 | Job5 | 4
947-1058 | Machine7 | Job7 | 5
961-1104 | Machine5 | Job9 | 4
961-1033 | Machine6 | Job16 | 4
991-1046 | Machine4 | Job5 | 5
991-1159 | Machine8 | Job19 | 5
1004-1025 | Machine0 | Job14 | 5
1004-1132 | Machine12 | Job18 | 5
1021-1080 | Machine1 | Job15 | 5
1025-1161 | Machine0 | Job3 | 5
1025-1073 | Machine3 | Job14 | 6
1033-1089 | Machine11 | Job16 | 5
1033-1142 | Machine6 | Job2 | 4
1038-1096 | Machine14 | Job4 | 6
1038-1204 | Machine2 | Job17 | 5
1046-1128 | Machine9 | Job5 | 6
1080-1211 | Machine1 | Job14 | 7
1089-1260 | Machine11 | Job20 | 5
1104-1170 | Machine5 | Job8 | 5
1142-1275 | Machine6 | Job10 | 5
1159-1297 | Machine12 | Job19 | 6
1159-1336 | Machine8 | Job1 | 5
1161-1191 | Machine0 | Job9 | 5
1161-1301 | Machine10 | Job3 | 6
1170-1199 | Machine3 | Job8 | 6
1191-1337 | Machine0 | Job16 | 6
1204-1386 | Machine2 | Job2 | 5
1211-1222 | Machine1 | Job8 | 7
1260-1304 | Machine11 | Job12 | 6
1260-1274 | Machine4 | Job20 | 6
1275-1315 | Machine6 | Job11 | 5
1297-1308 | Machine12 | Job15 | 6
1297-1459 | Machine13 | Job19 | 7
1301-1311 | Machine10 | Job17 | 6
1304-1456 | Machine5 | Job12 | 7
1308-1423 | Machine12 | Job3 | 7
1311-1433 | Machine11 | Job17 | 7
1336-1518 | Machine8 | Job13 | 6
1337-1372 | Machine0 | Job10 | 6
1372-1523 | Machine0 | Job1 | 6
1386-1433 | Machine10 | Job2 | 6
1386-1512 | Machine2 | Job7 | 6
1433-1442 | Machine11 | Job14 | 8
1433-1531 | Machine7 | Job2 | 7
1456-1604 | Machine10 | Job12 | 8
1456-1478 | Machine5 | Job5 | 7
1459-1560 | Machine13 | Job10 | 7
1478-1661 | Machine12 | Job5 | 8
1478-1543 | Machine5 | Job19 | 8
1512-1665 | Machine2 | Job18 | 6
1518-1697 | Machine4 | Job13 | 7
1518-1545 | Machine8 | Job9 | 6
1523-1615 | Machine0 | Job11 | 6
1523-1661 | Machine9 | Job1 | 7
1545-1735 | Machine8 | Job16 | 7
1560-1625 | Machine13 | Job20 | 7
1615-1686 | Machine0 | Job6 | 7
1625-1686 | Machine1 | Job20 | 8
1625-1699 | Machine13 | Job15 | 7
1661-1665 | Machine9 | Job8 | 8
1665-1801 | Machine2 | Job4 | 7
1686-1784 | Machine14 | Job6 | 8
1697-1804 | Machine11 | Job13 | 8
1699-1731 | Machine13 | Job17 | 8
1735-1836 | Machine8 | Job7 | 7
1784-1816 | Machine13 | Job6 | 9
1801-1855 | Machine0 | Job4 | 8
1801-1947 | Machine2 | Job11 | 7
1804-1858 | Machine11 | Job2 | 8
1816-1918 | Machine10 | Job6 | 10
1816-1934 | Machine13 | Job13 | 9
1836-1874 | Machine6 | Job7 | 8
1836-1970 | Machine8 | Job18 | 7
1858-2017 | Machine4 | Job2 | 9
1874-2058 | Machine0 | Job7 | 9
1874-1890 | Machine6 | Job1 | 8
1934-1962 | Machine13 | Job8 | 9
1947-2016 | Machine2 | Job9 | 7
1947-2037 | Machine7 | Job11 | 8
1970-2126 | Machine6 | Job18 | 8
1970-2142 | Machine8 | Job10 | 8
