
==================================================
Processing dataset: rcmax_50_20_6 with Claude-4
==================================================


==================================================
Processing dataset: rcmax_50_20_9 with Claude-4
==================================================


==================================================
Processing dataset: TA01 with Claude-4
==================================================


==================================================
Processing dataset: TA02 with Claude-4
==================================================


==================================================
Processing dataset: TA51 with Claude-4
==================================================


==================================================
Processing dataset: TA52 with Claude-4
==================================================


==================================================
Processing dataset: TA61 with Claude-4
==================================================


==================================================
Processing dataset: rcmax_50_20_6 with Claude-4
==================================================

=== Results for rcmax_50_20_6 with Claude-4 ===
Timestamp: 2025-09-23 21:45:04

| Job  | Step | Machine  | Time Slot | Precedence Constraints      |
| Job9 | 2 | Machine11 | 340-525 | After Job9 Step 1 |
| Job12 | 2 | Machine0 | 354-399 | After Job12 Step 1 |
| Job2 | 3 | Machine8 | 354-507 | After Job2 Step 2 |
| Job18 | 3 | Machine13 | 404-490 | After Job18 Step 2 |
| Job3 | 2 | Machine3 | 404-466 | After Job3 Step 1 |
| Job14 | 3 | Machine10 | 435-539 | After Job14 Step 2 |
| Job13 | 3 | Machine2 | 435-449 | After Job13 Step 2 |
| Job8 | 3 | Machine12 | 444-465 | After Job8 Step 2 |
| Job1 | 3 | Machine2 | 449-577 | After Job1 Step 2 |
| Job15 | 2 | Machine4 | 463-518 | After Job15 Step 1 |
| Job19 | 1 | Machine7 | 463-623 | None |
| Job11 | 2 | Machine3 | 466-665 | After Job11 Step 1 |
| Job16 | 2 | Machine5 | 501-671 | After Job16 Step 1 |
| Job5 | 4 | Machine8 | 507-565 | After Job5 Step 3 |
| Job9 | 3 | Machine6 | 525-678 | After Job9 Step 2 |
| Job8 | 4 | Machine10 | 539-687 | After Job8 Step 3 |
| Job14 | 4 | Machine13 | 539-559 | After Job14 Step 3 |
| Job19 | 2 | Machine1 | 623-742 | After Job19 Step 1 |
| Job10 | 2 | Machine7 | 623-628 | After Job10 Step 1 |
| Job10 | 3 | Machine4 | 628-645 | After Job10 Step 2 |
| Job17 | 2 | Machine7 | 628-703 | After Job17 Step 1 |
| Job3 | 3 | Machine4 | 645-818 | After Job3 Step 2 |
| Job10 | 4 | Machine9 | 645-831 | After Job10 Step 3 |
| Job11 | 3 | Machine12 | 665-850 | After Job11 Step 2 |
| Job20 | 3 | Machine3 | 665-676 | After Job20 Step 2 |
| Job6 | 3 | Machine5 | 671-856 | After Job6 Step 2 |
| Job4 | 3 | Machine3 | 676-719 | After Job4 Step 2 |
| Job2 | 4 | Machine6 | 678-787 | After Job2 Step 3 |
| Job17 | 3 | Machine0 | 703-886 | After Job17 Step 2 |
| Job12 | 3 | Machine7 | 703-860 | After Job12 Step 2 |
| Job16 | 3 | Machine3 | 719-854 | After Job16 Step 2 |
| Job19 | 3 | Machine14 | 742-835 | After Job19 Step 2 |
| Job3 | 4 | Machine11 | 818-885 | After Job3 Step 3 |
| Job5 | 5 | Machine4 | 818-873 | After Job5 Step 4 |
| Job13 | 4 | Machine9 | 831-944 | After Job13 Step 3 |
| Job7 | 4 | Machine14 | 835-848 | After Job7 Step 3 |
| Job1 | 4 | Machine3 | 854-998 | After Job1 Step 3 |
| Job16 | 4 | Machine6 | 854-926 | After Job16 Step 3 |
| Job15 | 3 | Machine5 | 856-932 | After Job15 Step 2 |
| Job6 | 4 | Machine8 | 856-915 | After Job6 Step 3 |
| Job12 | 4 | Machine14 | 860-873 | After Job12 Step 3 |
| Job20 | 4 | Machine7 | 860-947 | After Job20 Step 3 |
| Job18 | 4 | Machine0 | 886-1004 | After Job18 Step 3 |
| Job17 | 4 | Machine14 | 886-1038 | After Job17 Step 3 |
| Job4 | 4 | Machine8 | 915-933 | After Job4 Step 3 |
| Job10 | 5 | Machine6 | 926-1059 | After Job10 Step 4 |
| Job15 | 4 | Machine2 | 932-988 | After Job15 Step 3 |
| Job9 | 4 | Machine5 | 932-1075 | After Job9 Step 3 |
| Job4 | 5 | Machine12 | 933-956 | After Job4 Step 4 |
| Job11 | 4 | Machine8 | 933-1027 | After Job11 Step 3 |
| Job13 | 5 | Machine1 | 944-1082 | After Job13 Step 4 |
| Job5 | 6 | Machine9 | 944-1026 | After Job5 Step 5 |
| Job20 | 5 | Machine11 | 947-1118 | After Job20 Step 4 |
| Job7 | 5 | Machine7 | 947-1058 | After Job7 Step 4 |
| Job2 | 5 | Machine2 | 988-1170 | After Job2 Step 4 |
| Job19 | 4 | Machine3 | 998-1020 | After Job19 Step 3 |
| Job18 | 5 | Machine12 | 1004-1132 | After Job18 Step 4 |
| Job1 | 5 | Machine8 | 1027-1204 | After Job1 Step 4 |
| Job4 | 6 | Machine14 | 1038-1096 | After Job4 Step 5 |
| Job11 | 5 | Machine6 | 1059-1099 | After Job11 Step 4 |
| Job9 | 5 | Machine0 | 1075-1105 | After Job9 Step 4 |
| Job8 | 5 | Machine5 | 1075-1141 | After Job8 Step 4 |
| Job6 | 5 | Machine1 | 1082-1085 | After Job6 Step 4 |
| Job12 | 5 | Machine1 | 1085-1211 | After Job12 Step 4 |
| Job6 | 6 | Machine9 | 1085-1109 | After Job6 Step 5 |
| Job3 | 5 | Machine0 | 1105-1241 | After Job3 Step 4 |
| Job16 | 5 | Machine11 | 1118-1174 | After Job16 Step 4 |
| Job20 | 6 | Machine4 | 1118-1132 | After Job20 Step 5 |
| Job20 | 7 | Machine13 | 1132-1197 | After Job20 Step 6 |
| Job8 | 6 | Machine3 | 1141-1170 | After Job8 Step 5 |
| Job5 | 7 | Machine5 | 1141-1163 | After Job5 Step 6 |
| Job2 | 6 | Machine10 | 1170-1217 | After Job2 Step 5 |
| Job17 | 5 | Machine2 | 1170-1336 | After Job17 Step 4 |
| Job19 | 5 | Machine8 | 1204-1372 | After Job19 Step 4 |
| Job15 | 5 | Machine1 | 1211-1270 | After Job15 Step 4 |
| Job12 | 6 | Machine11 | 1211-1255 | After Job12 Step 5 |
| Job2 | 7 | Machine7 | 1217-1315 | After Job2 Step 6 |
| Job14 | 5 | Machine0 | 1241-1262 | After Job14 Step 4 |
| Job3 | 6 | Machine10 | 1241-1381 | After Job3 Step 5 |
| Job12 | 7 | Machine5 | 1255-1407 | After Job12 Step 6 |
| Job10 | 6 | Machine0 | 1262-1297 | After Job10 Step 5 |
| Job14 | 6 | Machine3 | 1262-1310 | After Job14 Step 5 |
| Job8 | 7 | Machine1 | 1270-1281 | After Job8 Step 6 |
| Job15 | 6 | Machine12 | 1270-1281 | After Job15 Step 5 |
| Job16 | 6 | Machine0 | 1297-1443 | After Job16 Step 5 |
| Job10 | 7 | Machine13 | 1297-1398 | After Job10 Step 6 |
| Job14 | 7 | Machine1 | 1310-1441 | After Job14 Step 6 |
| Job7 | 6 | Machine2 | 1336-1462 | After Job7 Step 5 |
| Job19 | 6 | Machine12 | 1372-1510 | After Job19 Step 5 |
| Job13 | 6 | Machine8 | 1372-1554 | After Job13 Step 5 |
| Job17 | 6 | Machine10 | 1381-1391 | After Job17 Step 5 |
| Job17 | 7 | Machine11 | 1391-1513 | After Job17 Step 6 |
| Job15 | 7 | Machine13 | 1398-1472 | After Job15 Step 6 |
| Job12 | 8 | Machine10 | 1407-1555 | After Job12 Step 7 |
| Job20 | 8 | Machine1 | 1441-1502 | After Job20 Step 7 |
| Job1 | 6 | Machine0 | 1443-1594 | After Job1 Step 5 |
| Job18 | 6 | Machine2 | 1462-1615 | After Job18 Step 5 |
| Job3 | 7 | Machine12 | 1510-1625 | After Job3 Step 6 |
| Job19 | 7 | Machine13 | 1510-1672 | After Job19 Step 6 |
| Job13 | 7 | Machine4 | 1554-1733 | After Job13 Step 6 |
| Job9 | 6 | Machine8 | 1554-1581 | After Job9 Step 5 |
| Job7 | 7 | Machine8 | 1581-1682 | After Job7 Step 6 |
| Job11 | 6 | Machine0 | 1594-1686 | After Job11 Step 5 |
| Job1 | 7 | Machine9 | 1594-1732 | After Job1 Step 6 |
| Job4 | 7 | Machine2 | 1615-1751 | After Job4 Step 6 |
| Job5 | 8 | Machine12 | 1625-1808 | After Job5 Step 7 |
| Job17 | 8 | Machine13 | 1672-1704 | After Job17 Step 7 |
| Job19 | 8 | Machine5 | 1672-1737 | After Job19 Step 7 |
| Job7 | 8 | Machine6 | 1682-1720 | After Job7 Step 7 |
| Job16 | 7 | Machine8 | 1682-1872 | After Job16 Step 6 |
| Job6 | 7 | Machine0 | 1686-1757 | After Job6 Step 6 |
| Job1 | 8 | Machine6 | 1732-1748 | After Job1 Step 7 |
| Job8 | 8 | Machine9 | 1732-1736 | After Job8 Step 7 |
| Job13 | 8 | Machine11 | 1733-1840 | After Job13 Step 7 |
| Job9 | 7 | Machine2 | 1751-1820 | After Job9 Step 6 |
| Job4 | 8 | Machine0 | 1757-1811 | After Job4 Step 7 |
| Job6 | 8 | Machine14 | 1757-1855 | After Job6 Step 7 |
| Job20 | 9 | Machine0 | 1811-1845 | After Job20 Step 8 |
| Job11 | 7 | Machine2 | 1820-1966 | After Job11 Step 6 |
| Job9 | 8 | Machine9 | 1820-1950 | After Job9 Step 7 |
| Job2 | 8 | Machine11 | 1840-1894 | After Job2 Step 7 |
| Job13 | 9 | Machine13 | 1840-1958 | After Job13 Step 8 |
| Job7 | 9 | Machine0 | 1845-2029 | After Job7 Step 8 |
| Job1 | 9 | Machine14 | 1855-2050 | After Job1 Step 8 |
| Job18 | 7 | Machine8 | 1872-2006 | After Job18 Step 6 |
| Job14 | 8 | Machine11 | 1894-1903 | After Job14 Step 7 |
| Job2 | 9 | Machine4 | 1894-2053 | After Job2 Step 8 |
| Job9 | 9 | Machine12 | 1950-2003 | After Job9 Step 8 |
| Job6 | 9 | Machine13 | 1958-1990 | After Job6 Step 8 |
| Job13 | 10 | Machine5 | 1958-2130 | After Job13 Step 9 |
| Job16 | 8 | Machine2 | 1966-2023 | After Job16 Step 7 |
| Job11 | 8 | Machine7 | 1966-2056 | After Job11 Step 7 |
| Job8 | 9 | Machine13 | 1990-2018 | After Job8 Step 8 |
| Job18 | 8 | Machine6 | 2006-2162 | After Job18 Step 7 |
| Job10 | 8 | Machine8 | 2006-2178 | After Job10 Step 7 |
| Job16 | 9 | Machine13 | 2023-2171 | After Job16 Step 8 |
| Job3 | 8 | Machine2 | 2023-2206 | After Job3 Step 7 |
| Job9 | 10 | Machine4 | 2053-2242 | After Job9 Step 9 |
| Job11 | 9 | Machine9 | 2056-2187 | After Job11 Step 8 |
| Job1 | 10 | Machine5 | 2130-2223 | After Job1 Step 9 |
| Job18 | 9 | Machine11 | 2162-2242 | After Job18 Step 8 |
| Job4 | 9 | Machine6 | 2162-2356 | After Job4 Step 8 |
| Job10 | 9 | Machine3 | 2178-2234 | After Job10 Step 8 |
| Job15 | 8 | Machine8 | 2178-2180 | After Job15 Step 7 |
| Job20 | 10 | Machine9 | 2187-2280 | After Job20 Step 9 |
| Job3 | 9 | Machine14 | 2206-2392 | After Job3 Step 8 |
| Job12 | 9 | Machine2 | 2206-2328 | After Job12 Step 8 |
| Job10 | 10 | Machine10 | 2234-2360 | After Job10 Step 9 |
| Job5 | 9 | Machine3 | 2234-2277 | After Job5 Step 8 |
| Job18 | 10 | Machine5 | 2242-2347 | After Job18 Step 9 |
| Job5 | 10 | Machine0 | 2277-2434 | After Job5 Step 9 |
| Job15 | 9 | Machine3 | 2277-2471 | After Job15 Step 8 |
| Job7 | 10 | Machine9 | 2280-2415 | After Job7 Step 9 |
| Job8 | 10 | Machine2 | 2328-2421 | After Job8 Step 9 |
| Job18 | 11 | Machine7 | 2347-2363 | After Job18 Step 10 |
| Job4 | 10 | Machine1 | 2356-2391 | After Job4 Step 9 |
| Job17 | 9 | Machine6 | 2356-2450 | After Job17 Step 8 |
| Job6 | 10 | Machine10 | 2360-2462 | After Job6 Step 9 |
| Job4 | 11 | Machine4 | 2391-2431 | After Job4 Step 10 |
| Job16 | 10 | Machine14 | 2392-2431 | After Job16 Step 9 |
| Job3 | 10 | Machine5 | 2392-2398 | After Job3 Step 9 |
| Job11 | 10 | Machine5 | 2398-2455 | After Job11 Step 9 |
| Job7 | 11 | Machine1 | 2415-2514 | After Job7 Step 10 |
| Job2 | 10 | Machine9 | 2415-2538 | After Job2 Step 9 |
| Job8 | 11 | Machine11 | 2421-2613 | After Job8 Step 10 |
| Job10 | 11 | Machine2 | 2421-2496 | After Job10 Step 10 |
| Job13 | 11 | Machine14 | 2431-2588 | After Job13 Step 10 |
| Job4 | 12 | Machine7 | 2431-2463 | After Job4 Step 11 |
| Job14 | 9 | Machine6 | 2450-2575 | After Job14 Step 8 |
| Job20 | 11 | Machine10 | 2462-2616 | After Job20 Step 10 |
| Job6 | 11 | Machine12 | 2462-2481 | After Job6 Step 10 |
| Job18 | 12 | Machine3 | 2471-2657 | After Job18 Step 11 |
| Job16 | 11 | Machine12 | 2481-2644 | After Job16 Step 10 |
| Job3 | 11 | Machine1 | 2514-2704 | After Job3 Step 10 |
| Job2 | 11 | Machine13 | 2538-2543 | After Job2 Step 10 |
| Job15 | 10 | Machine9 | 2538-2551 | After Job15 Step 9 |
| Job1 | 11 | Machine13 | 2543-2650 | After Job1 Step 10 |
| Job17 | 10 | Machine9 | 2551-2712 | After Job17 Step 9 |
| Job19 | 9 | Machine6 | 2575-2631 | After Job19 Step 8 |
| Job5 | 11 | Machine14 | 2588-2613 | After Job5 Step 10 |
| Job8 | 12 | Machine0 | 2613-2680 | After Job8 Step 11 |
| Job9 | 11 | Machine14 | 2613-2699 | After Job9 Step 10 |
| Job15 | 11 | Machine10 | 2616-2720 | After Job15 Step 10 |
| Job12 | 10 | Machine6 | 2631-2789 | After Job12 Step 9 |
| Job11 | 11 | Machine13 | 2650-2785 | After Job11 Step 10 |
| Job10 | 12 | Machine1 | 2704-2797 | After Job10 Step 11 |
| Job17 | 11 | Machine12 | 2712-2862 | After Job17 Step 10 |
| Job14 | 10 | Machine9 | 2712-2813 | After Job14 Step 9 |
| Job7 | 12 | Machine10 | 2720-2812 | After Job7 Step 11 |
| Job5 | 12 | Machine13 | 2785-2845 | After Job5 Step 11 |
| Job20 | 12 | Machine6 | 2789-2856 | After Job20 Step 11 |
| Job12 | 11 | Machine8 | 2789-2937 | After Job12 Step 10 |
| Job16 | 12 | Machine1 | 2797-2811 | After Job16 Step 11 |
| Job1 | 12 | Machine1 | 2811-2833 | After Job1 Step 11 |
| Job9 | 12 | Machine10 | 2812-2890 | After Job9 Step 11 |
| Job7 | 13 | Machine5 | 2812-2958 | After Job7 Step 12 |
| Job14 | 11 | Machine4 | 2813-2919 | After Job14 Step 10 |
| Job19 | 10 | Machine9 | 2813-2984 | After Job19 Step 9 |
| Job3 | 12 | Machine6 | 2856-3029 | After Job3 Step 11 |
| Job13 | 12 | Machine12 | 2862-3040 | After Job13 Step 11 |
| Job17 | 12 | Machine3 | 2862-2863 | After Job17 Step 11 |
| Job9 | 13 | Machine1 | 2890-3045 | After Job9 Step 12 |
| Job1 | 13 | Machine10 | 2890-3027 | After Job1 Step 12 |
| Job12 | 12 | Machine13 | 2937-3040 | After Job12 Step 11 |
| Job14 | 12 | Machine8 | 2937-3132 | After Job14 Step 11 |
| Job19 | 11 | Machine11 | 2984-3004 | After Job19 Step 10 |
| Job4 | 13 | Machine9 | 2984-3168 | After Job4 Step 12 |
| Job6 | 12 | Machine11 | 3004-3024 | After Job6 Step 11 |
| Job19 | 12 | Machine2 | 3004-3012 | After Job19 Step 11 |
| Job20 | 13 | Machine2 | 3012-3026 | After Job20 Step 12 |
| Job11 | 12 | Machine11 | 3024-3214 | After Job11 Step 11 |
| Job6 | 13 | Machine4 | 3024-3136 | After Job6 Step 12 |
| Job15 | 12 | Machine6 | 3029-3176 | After Job15 Step 11 |
| Job2 | 12 | Machine12 | 3040-3045 | After Job2 Step 11 |
| Job13 | 13 | Machine3 | 3040-3167 | After Job13 Step 12 |
| Job18 | 13 | Machine1 | 3045-3129 | After Job18 Step 12 |
| Job10 | 13 | Machine12 | 3045-3112 | After Job10 Step 12 |
| Job9 | 14 | Machine13 | 3045-3132 | After Job9 Step 13 |
| Job2 | 13 | Machine5 | 3045-3186 | After Job2 Step 12 |
| Job17 | 13 | Machine1 | 3129-3227 | After Job17 Step 12 |
| Job18 | 14 | Machine10 | 3129-3171 | After Job18 Step 13 |
| Job14 | 13 | Machine7 | 3132-3293 | After Job14 Step 12 |
| Job8 | 13 | Machine8 | 3132-3228 | After Job8 Step 12 |
| Job16 | 13 | Machine4 | 3136-3304 | After Job16 Step 12 |
| Job13 | 14 | Machine0 | 3167-3201 | After Job13 Step 13 |
| Job12 | 13 | Machine3 | 3167-3236 | After Job12 Step 12 |
| Job3 | 13 | Machine9 | 3168-3307 | After Job3 Step 12 |
| Job5 | 13 | Machine6 | 3176-3326 | After Job5 Step 12 |
| Job20 | 14 | Machine5 | 3186-3322 | After Job20 Step 13 |
| Job15 | 13 | Machine11 | 3214-3380 | After Job15 Step 12 |
| Job11 | 13 | Machine1 | 3227-3419 | After Job11 Step 12 |
| Job12 | 14 | Machine12 | 3236-3329 | After Job12 Step 13 |
| Job7 | 14 | Machine3 | 3236-3280 | After Job7 Step 13 |
| Job19 | 13 | Machine4 | 3304-3441 | After Job19 Step 12 |
| Job3 | 14 | Machine8 | 3307-3335 | After Job3 Step 13 |
| Job16 | 14 | Machine9 | 3307-3408 | After Job16 Step 13 |
| Job20 | 15 | Machine14 | 3322-3349 | After Job20 Step 14 |
| Job14 | 14 | Machine5 | 3322-3396 | After Job14 Step 13 |
| Job5 | 14 | Machine7 | 3326-3338 | After Job5 Step 13 |
| Job5 | 15 | Machine2 | 3338-3453 | After Job5 Step 14 |
| Job6 | 14 | Machine7 | 3338-3352 | After Job6 Step 13 |
| Job8 | 14 | Machine7 | 3352-3368 | After Job8 Step 13 |
| Job8 | 15 | Machine14 | 3368-3432 | After Job8 Step 14 |
| Job15 | 14 | Machine0 | 3380-3414 | After Job15 Step 13 |
| Job10 | 14 | Machine11 | 3380-3489 | After Job10 Step 13 |
| Job14 | 15 | Machine12 | 3396-3511 | After Job14 Step 14 |
| Job12 | 15 | Machine9 | 3408-3600 | After Job12 Step 14 |
| Job2 | 14 | Machine1 | 3419-3498 | After Job2 Step 13 |
| Job11 | 14 | Machine10 | 3419-3475 | After Job11 Step 13 |
| Job15 | 15 | Machine14 | 3432-3550 | After Job15 Step 14 |
| Job19 | 14 | Machine0 | 3441-3634 | After Job19 Step 13 |
| Job1 | 14 | Machine4 | 3441-3537 | After Job1 Step 13 |
| Job6 | 15 | Machine2 | 3453-3492 | After Job6 Step 14 |
| Job13 | 15 | Machine10 | 3475-3557 | After Job13 Step 14 |
| Job4 | 14 | Machine11 | 3489-3601 | After Job4 Step 13 |
| Job10 | 15 | Machine5 | 3489-3616 | After Job10 Step 14 |
| Job2 | 15 | Machine3 | 3498-3658 | After Job2 Step 14 |
| Job17 | 14 | Machine4 | 3537-3650 | After Job17 Step 13 |
| Job1 | 15 | Machine7 | 3537-3558 | After Job1 Step 14 |
| Job11 | 15 | Machine14 | 3550-3653 | After Job11 Step 14 |
| Job3 | 15 | Machine7 | 3558-3741 | After Job3 Step 14 |
| Job18 | 15 | Machine9 | 3600-3729 | After Job18 Step 14 |
| Job4 | 15 | Machine10 | 3601-3787 | After Job4 Step 14 |
| Job7 | 15 | Machine4 | 3650-3808 | After Job7 Step 14 |
| Job17 | 15 | Machine5 | 3650-3676 | After Job17 Step 14 |
| Job9 | 15 | Machine3 | 3658-3772 | After Job9 Step 14 |
| Job16 | 15 | Machine10 | 3787-3886 | After Job16 Step 14 |
| Job19 | 15 | Machine10 | 3886-3978 | After Job19 Step 14 |

Best static makespan for rcmax_50_20_6 with Claude-4: 3978
Upper Bound (UB): 5713
Gap to UB: -1735

=== JSSP Gantt Chart/Table (Textual) ===
Time | Machine | Job | Step
0-199 | Machine1 | Job5 | 1
0-84 | Machine11 | Job1 | 1
0-185 | Machine12 | Job20 | 1
0-194 | Machine13 | Job7 | 1
0-168 | Machine14 | Job10 | 1
0-45 | Machine4 | Job12 | 1
0-113 | Machine6 | Job6 | 1
0-107 | Machine7 | Job13 | 1
0-104 | Machine8 | Job17 | 1
45-87 | Machine4 | Job18 | 1
87-177 | Machine4 | Job11 | 1
107-231 | Machine7 | Job9 | 1
113-222 | Machine3 | Job6 | 2
113-216 | Machine6 | Job8 | 1
168-263 | Machine14 | Job2 | 1
185-304 | Machine12 | Job1 | 2
185-204 | Machine8 | Job20 | 2
194-327 | Machine11 | Job7 | 2
194-313 | Machine13 | Job4 | 1
216-309 | Machine4 | Job8 | 2
216-353 | Machine6 | Job13 | 2
231-276 | Machine7 | Job16 | 1
263-354 | Machine0 | Job2 | 2
263-272 | Machine14 | Job14 | 1
272-334 | Machine14 | Job18 | 2
272-435 | Machine2 | Job14 | 2
276-463 | Machine7 | Job15 | 1
313-404 | Machine13 | Job3 | 1
313-501 | Machine5 | Job4 | 2
327-340 | Machine11 | Job5 | 2
327-444 | Machine12 | Job7 | 3
340-403 | Machine10 | Job5 | 3
340-525 | Machine11 | Job9 | 2
354-399 | Machine0 | Job12 | 2
354-507 | Machine8 | Job2 | 3
404-490 | Machine13 | Job18 | 3
404-466 | Machine3 | Job3 | 2
435-539 | Machine10 | Job14 | 3
435-449 | Machine2 | Job13 | 3
444-465 | Machine12 | Job8 | 3
449-577 | Machine2 | Job1 | 3
463-518 | Machine4 | Job15 | 2
463-623 | Machine7 | Job19 | 1
466-665 | Machine3 | Job11 | 2
501-671 | Machine5 | Job16 | 2
507-565 | Machine8 | Job5 | 4
525-678 | Machine6 | Job9 | 3
539-687 | Machine10 | Job8 | 4
539-559 | Machine13 | Job14 | 4
623-742 | Machine1 | Job19 | 2
623-628 | Machine7 | Job10 | 2
628-645 | Machine4 | Job10 | 3
628-703 | Machine7 | Job17 | 2
645-818 | Machine4 | Job3 | 3
645-831 | Machine9 | Job10 | 4
665-850 | Machine12 | Job11 | 3
665-676 | Machine3 | Job20 | 3
671-856 | Machine5 | Job6 | 3
676-719 | Machine3 | Job4 | 3
678-787 | Machine6 | Job2 | 4
703-886 | Machine0 | Job17 | 3
703-860 | Machine7 | Job12 | 3
719-854 | Machine3 | Job16 | 3
742-835 | Machine14 | Job19 | 3
818-885 | Machine11 | Job3 | 4
818-873 | Machine4 | Job5 | 5
831-944 | Machine9 | Job13 | 4
835-848 | Machine14 | Job7 | 4
854-998 | Machine3 | Job1 | 4
854-926 | Machine6 | Job16 | 4
856-932 | Machine5 | Job15 | 3
856-915 | Machine8 | Job6 | 4
860-873 | Machine14 | Job12 | 4
860-947 | Machine7 | Job20 | 4
886-1004 | Machine0 | Job18 | 4
886-1038 | Machine14 | Job17 | 4
915-933 | Machine8 | Job4 | 4
926-1059 | Machine6 | Job10 | 5
932-988 | Machine2 | Job15 | 4
932-1075 | Machine5 | Job9 | 4
933-956 | Machine12 | Job4 | 5
933-1027 | Machine8 | Job11 | 4
944-1082 | Machine1 | Job13 | 5
944-1026 | Machine9 | Job5 | 6
947-1118 | Machine11 | Job20 | 5
947-1058 | Machine7 | Job7 | 5
988-1170 | Machine2 | Job2 | 5
998-1020 | Machine3 | Job19 | 4
1004-1132 | Machine12 | Job18 | 5
1027-1204 | Machine8 | Job1 | 5
1038-1096 | Machine14 | Job4 | 6
1059-1099 | Machine6 | Job11 | 5
1075-1105 | Machine0 | Job9 | 5
1075-1141 | Machine5 | Job8 | 5
1082-1085 | Machine1 | Job6 | 5
1085-1211 | Machine1 | Job12 | 5
1085-1109 | Machine9 | Job6 | 6
1105-1241 | Machine0 | Job3 | 5
1118-1174 | Machine11 | Job16 | 5
1118-1132 | Machine4 | Job20 | 6
1132-1197 | Machine13 | Job20 | 7
1141-1170 | Machine3 | Job8 | 6
1141-1163 | Machine5 | Job5 | 7
1170-1217 | Machine10 | Job2 | 6
1170-1336 | Machine2 | Job17 | 5
1204-1372 | Machine8 | Job19 | 5
1211-1270 | Machine1 | Job15 | 5
1211-1255 | Machine11 | Job12 | 6
1217-1315 | Machine7 | Job2 | 7
1241-1262 | Machine0 | Job14 | 5
1241-1381 | Machine10 | Job3 | 6
1255-1407 | Machine5 | Job12 | 7
1262-1297 | Machine0 | Job10 | 6
1262-1310 | Machine3 | Job14 | 6
1270-1281 | Machine1 | Job8 | 7
1270-1281 | Machine12 | Job15 | 6
1297-1443 | Machine0 | Job16 | 6
1297-1398 | Machine13 | Job10 | 7
1310-1441 | Machine1 | Job14 | 7
1336-1462 | Machine2 | Job7 | 6
1372-1510 | Machine12 | Job19 | 6
1372-1554 | Machine8 | Job13 | 6
1381-1391 | Machine10 | Job17 | 6
1391-1513 | Machine11 | Job17 | 7
1398-1472 | Machine13 | Job15 | 7
1407-1555 | Machine10 | Job12 | 8
1441-1502 | Machine1 | Job20 | 8
1443-1594 | Machine0 | Job1 | 6
1462-1615 | Machine2 | Job18 | 6
1510-1625 | Machine12 | Job3 | 7
1510-1672 | Machine13 | Job19 | 7
1554-1733 | Machine4 | Job13 | 7
1554-1581 | Machine8 | Job9 | 6
1581-1682 | Machine8 | Job7 | 7
1594-1686 | Machine0 | Job11 | 6
1594-1732 | Machine9 | Job1 | 7
1615-1751 | Machine2 | Job4 | 7
1625-1808 | Machine12 | Job5 | 8
1672-1704 | Machine13 | Job17 | 8
1672-1737 | Machine5 | Job19 | 8
