
==================================================
Processing dataset: swv08 with Claude-4
==================================================


==================================================
Processing dataset: swv08 with Claude-4
==================================================

=== Results for swv08 with Claude-4 ===
Timestamp: 2025-09-23 21:49:52

| Job  | Step | Machine  | Time Slot | Precedence Constraints      |
| Job19 | 1 | Machine7 | 463-623 | None |
| Job6 | 2 | Machine3 | 466-575 | After Job6 Step 1 |
| Job5 | 2 | Machine11 | 487-500 | After Job5 Step 1 |
| Job7 | 3 | Machine12 | 487-604 | After Job7 Step 2 |
| Job5 | 3 | Machine10 | 500-563 | After Job5 Step 2 |
| Job15 | 3 | Machine5 | 501-577 | After Job15 Step 2 |
| Job14 | 3 | Machine10 | 563-667 | After Job14 Step 2 |
| Job5 | 4 | Machine8 | 563-621 | After Job5 Step 3 |
| Job16 | 3 | Machine3 | 575-710 | After Job16 Step 2 |
| Job6 | 3 | Machine5 | 577-762 | After Job6 Step 2 |
| Job13 | 3 | Machine2 | 600-614 | After Job13 Step 2 |
| Job9 | 3 | Machine6 | 600-753 | After Job9 Step 2 |
| Job11 | 3 | Machine12 | 604-789 | After Job11 Step 2 |
| Job15 | 4 | Machine2 | 614-670 | After Job15 Step 3 |
| Job19 | 2 | Machine1 | 623-742 | After Job19 Step 1 |
| Job10 | 2 | Machine7 | 623-628 | After Job10 Step 1 |
| Job10 | 3 | Machine4 | 628-645 | After Job10 Step 2 |
| Job17 | 2 | Machine7 | 628-703 | After Job17 Step 1 |
| Job3 | 3 | Machine4 | 645-818 | After Job3 Step 2 |
| Job10 | 4 | Machine9 | 645-831 | After Job10 Step 3 |
| Job8 | 4 | Machine10 | 667-815 | After Job8 Step 3 |
| Job14 | 4 | Machine13 | 667-687 | After Job14 Step 3 |
| Job17 | 3 | Machine0 | 703-886 | After Job17 Step 2 |
| Job12 | 3 | Machine7 | 703-860 | After Job12 Step 2 |
| Job20 | 3 | Machine3 | 710-721 | After Job20 Step 2 |
| Job4 | 3 | Machine3 | 721-764 | After Job4 Step 2 |
| Job19 | 3 | Machine14 | 742-835 | After Job19 Step 2 |
| Job16 | 4 | Machine6 | 753-825 | After Job16 Step 3 |
| Job9 | 4 | Machine5 | 762-905 | After Job9 Step 3 |
| Job1 | 4 | Machine3 | 764-908 | After Job1 Step 3 |
| Job11 | 4 | Machine8 | 789-883 | After Job11 Step 3 |
| Job3 | 4 | Machine11 | 818-885 | After Job3 Step 3 |
| Job5 | 5 | Machine4 | 818-873 | After Job5 Step 4 |
| Job2 | 4 | Machine6 | 825-934 | After Job2 Step 3 |
| Job13 | 4 | Machine9 | 831-944 | After Job13 Step 3 |
| Job7 | 4 | Machine14 | 835-848 | After Job7 Step 3 |
| Job20 | 4 | Machine7 | 860-947 | After Job20 Step 3 |
| Job4 | 4 | Machine8 | 883-901 | After Job4 Step 3 |
| Job16 | 5 | Machine11 | 885-941 | After Job16 Step 4 |
| Job18 | 4 | Machine0 | 886-1004 | After Job18 Step 3 |
| Job17 | 4 | Machine14 | 886-1038 | After Job17 Step 3 |
| Job6 | 4 | Machine8 | 901-960 | After Job6 Step 3 |
| Job8 | 5 | Machine5 | 905-971 | After Job8 Step 4 |
| Job19 | 4 | Machine3 | 908-930 | After Job19 Step 3 |
| Job10 | 5 | Machine6 | 934-1067 | After Job10 Step 4 |
| Job5 | 6 | Machine9 | 944-1026 | After Job5 Step 5 |
| Job20 | 5 | Machine11 | 947-1118 | After Job20 Step 4 |
| Job7 | 5 | Machine7 | 947-1058 | After Job7 Step 4 |
| Job1 | 5 | Machine8 | 960-1137 | After Job1 Step 4 |
| Job8 | 6 | Machine3 | 971-1000 | After Job8 Step 5 |
| Job9 | 5 | Machine0 | 1004-1034 | After Job9 Step 4 |
| Job18 | 5 | Machine12 | 1004-1132 | After Job18 Step 4 |
| Job5 | 7 | Machine5 | 1026-1048 | After Job5 Step 6 |
| Job14 | 5 | Machine0 | 1034-1055 | After Job14 Step 4 |
| Job12 | 4 | Machine14 | 1038-1051 | After Job12 Step 3 |
| Job17 | 5 | Machine2 | 1038-1204 | After Job17 Step 4 |
| Job12 | 5 | Machine1 | 1051-1177 | After Job12 Step 4 |
| Job3 | 5 | Machine0 | 1055-1191 | After Job3 Step 4 |
| Job14 | 6 | Machine3 | 1055-1103 | After Job14 Step 5 |
| Job11 | 5 | Machine6 | 1067-1107 | After Job11 Step 4 |
| Job20 | 6 | Machine4 | 1118-1132 | After Job20 Step 5 |
| Job4 | 5 | Machine12 | 1132-1155 | After Job4 Step 4 |
| Job19 | 5 | Machine8 | 1137-1305 | After Job19 Step 4 |
| Job4 | 6 | Machine14 | 1155-1213 | After Job4 Step 5 |
| Job15 | 5 | Machine1 | 1177-1236 | After Job15 Step 4 |
| Job12 | 6 | Machine11 | 1177-1221 | After Job12 Step 5 |
| Job16 | 6 | Machine0 | 1191-1337 | After Job16 Step 5 |
| Job17 | 6 | Machine10 | 1204-1214 | After Job17 Step 5 |
| Job2 | 5 | Machine2 | 1204-1386 | After Job2 Step 4 |
| Job17 | 7 | Machine11 | 1221-1343 | After Job17 Step 6 |
| Job12 | 7 | Machine5 | 1221-1373 | After Job12 Step 6 |
| Job13 | 5 | Machine1 | 1236-1374 | After Job13 Step 4 |
| Job15 | 6 | Machine12 | 1236-1247 | After Job15 Step 5 |
| Job19 | 6 | Machine12 | 1305-1443 | After Job19 Step 5 |
| Job9 | 6 | Machine8 | 1305-1332 | After Job9 Step 5 |
| Job10 | 6 | Machine0 | 1337-1372 | After Job10 Step 5 |
| Job11 | 6 | Machine0 | 1372-1464 | After Job11 Step 5 |
| Job10 | 7 | Machine13 | 1372-1473 | After Job10 Step 6 |
| Job6 | 5 | Machine1 | 1374-1377 | After Job6 Step 4 |
| Job13 | 6 | Machine8 | 1374-1556 | After Job13 Step 5 |
| Job8 | 7 | Machine1 | 1377-1388 | After Job8 Step 6 |
| Job6 | 6 | Machine9 | 1377-1401 | After Job6 Step 5 |
| Job2 | 6 | Machine10 | 1386-1433 | After Job2 Step 5 |
| Job18 | 6 | Machine2 | 1386-1539 | After Job18 Step 5 |
| Job14 | 7 | Machine1 | 1388-1519 | After Job14 Step 6 |
| Job3 | 6 | Machine10 | 1433-1573 | After Job3 Step 5 |
| Job2 | 7 | Machine7 | 1433-1531 | After Job2 Step 6 |
| Job1 | 6 | Machine0 | 1464-1615 | After Job1 Step 5 |
| Job20 | 7 | Machine13 | 1473-1538 | After Job20 Step 6 |
| Job2 | 8 | Machine11 | 1531-1585 | After Job2 Step 7 |
| Job20 | 8 | Machine1 | 1538-1599 | After Job20 Step 7 |
| Job15 | 7 | Machine13 | 1538-1612 | After Job15 Step 6 |
| Job7 | 6 | Machine2 | 1539-1665 | After Job7 Step 5 |
| Job13 | 7 | Machine4 | 1556-1735 | After Job13 Step 6 |
| Job16 | 7 | Machine8 | 1556-1746 | After Job16 Step 6 |
| Job12 | 8 | Machine10 | 1573-1721 | After Job12 Step 7 |
| Job3 | 7 | Machine12 | 1573-1688 | After Job3 Step 6 |
| Job14 | 8 | Machine11 | 1585-1594 | After Job14 Step 7 |
| Job19 | 7 | Machine13 | 1612-1774 | After Job19 Step 6 |
| Job6 | 7 | Machine0 | 1615-1686 | After Job6 Step 6 |
| Job1 | 7 | Machine9 | 1615-1753 | After Job1 Step 6 |
| Job9 | 7 | Machine2 | 1665-1734 | After Job9 Step 6 |
| Job6 | 8 | Machine14 | 1686-1784 | After Job6 Step 7 |
| Job5 | 8 | Machine12 | 1688-1871 | After Job5 Step 7 |
| Job11 | 7 | Machine2 | 1734-1880 | After Job11 Step 6 |
| Job13 | 8 | Machine11 | 1735-1842 | After Job13 Step 7 |
| Job2 | 9 | Machine4 | 1735-1894 | After Job2 Step 8 |
| Job18 | 7 | Machine8 | 1746-1880 | After Job18 Step 6 |
| Job9 | 8 | Machine9 | 1753-1883 | After Job9 Step 7 |
| Job17 | 8 | Machine13 | 1774-1806 | After Job17 Step 7 |
| Job19 | 8 | Machine5 | 1774-1839 | After Job19 Step 7 |
| Job4 | 7 | Machine2 | 1880-2016 | After Job4 Step 6 |
| Job18 | 8 | Machine6 | 1880-2036 | After Job18 Step 7 |
| Job11 | 8 | Machine7 | 1880-1970 | After Job11 Step 7 |
| Job7 | 7 | Machine8 | 1880-1981 | After Job7 Step 6 |
| Job9 | 9 | Machine12 | 1883-1936 | After Job9 Step 8 |
| Job8 | 8 | Machine9 | 1883-1887 | After Job8 Step 7 |
| Job9 | 10 | Machine4 | 1936-2125 | After Job9 Step 9 |
| Job11 | 9 | Machine9 | 1970-2101 | After Job11 Step 8 |
| Job10 | 8 | Machine8 | 1981-2153 | After Job10 Step 7 |
| Job4 | 8 | Machine0 | 2016-2070 | After Job4 Step 7 |
| Job16 | 8 | Machine2 | 2016-2073 | After Job16 Step 7 |
| Job18 | 9 | Machine11 | 2036-2116 | After Job18 Step 8 |
| Job7 | 8 | Machine6 | 2036-2074 | After Job7 Step 7 |
| Job16 | 9 | Machine13 | 2073-2221 | After Job16 Step 8 |
| Job3 | 8 | Machine2 | 2073-2256 | After Job3 Step 7 |
| Job7 | 9 | Machine0 | 2074-2258 | After Job7 Step 8 |
| Job1 | 8 | Machine6 | 2074-2090 | After Job1 Step 7 |
| Job1 | 9 | Machine14 | 2090-2285 | After Job1 Step 8 |
| Job17 | 9 | Machine6 | 2090-2184 | After Job17 Step 8 |
| Job18 | 10 | Machine5 | 2116-2221 | After Job18 Step 9 |
| Job10 | 9 | Machine3 | 2153-2209 | After Job10 Step 8 |
| Job15 | 8 | Machine8 | 2153-2155 | After Job15 Step 7 |
| Job4 | 9 | Machine6 | 2184-2378 | After Job4 Step 8 |
| Job10 | 10 | Machine10 | 2209-2335 | After Job10 Step 9 |
| Job5 | 9 | Machine3 | 2209-2252 | After Job5 Step 8 |
| Job8 | 9 | Machine13 | 2221-2249 | After Job8 Step 8 |
| Job11 | 10 | Machine5 | 2221-2278 | After Job11 Step 9 |
| Job18 | 11 | Machine7 | 2221-2237 | After Job18 Step 10 |
| Job13 | 9 | Machine13 | 2249-2367 | After Job13 Step 8 |
| Job15 | 9 | Machine3 | 2252-2446 | After Job15 Step 8 |
| Job12 | 9 | Machine2 | 2256-2378 | After Job12 Step 8 |
| Job20 | 9 | Machine0 | 2258-2292 | After Job20 Step 8 |
| Job7 | 10 | Machine9 | 2258-2393 | After Job7 Step 9 |
| Job3 | 9 | Machine14 | 2285-2471 | After Job3 Step 8 |
| Job1 | 10 | Machine5 | 2285-2378 | After Job1 Step 9 |
| Job5 | 10 | Machine0 | 2292-2449 | After Job5 Step 9 |
| Job6 | 9 | Machine13 | 2367-2399 | After Job6 Step 8 |
| Job4 | 10 | Machine1 | 2378-2413 | After Job4 Step 9 |
| Job8 | 10 | Machine2 | 2378-2471 | After Job8 Step 9 |
| Job13 | 10 | Machine5 | 2378-2550 | After Job13 Step 9 |
| Job14 | 9 | Machine6 | 2378-2503 | After Job14 Step 8 |
| Job20 | 10 | Machine9 | 2393-2486 | After Job20 Step 9 |
| Job6 | 10 | Machine10 | 2399-2501 | After Job6 Step 9 |
| Job11 | 11 | Machine13 | 2399-2534 | After Job11 Step 10 |
| Job7 | 11 | Machine1 | 2413-2512 | After Job7 Step 10 |
| Job4 | 11 | Machine4 | 2413-2453 | After Job4 Step 10 |
| Job18 | 12 | Machine3 | 2446-2632 | After Job18 Step 11 |
| Job4 | 12 | Machine7 | 2453-2485 | After Job4 Step 11 |
| Job8 | 11 | Machine11 | 2471-2663 | After Job8 Step 10 |
| Job16 | 10 | Machine14 | 2471-2510 | After Job16 Step 9 |
| Job10 | 11 | Machine2 | 2471-2546 | After Job10 Step 10 |
| Job17 | 10 | Machine9 | 2486-2647 | After Job17 Step 9 |
| Job20 | 11 | Machine10 | 2501-2655 | After Job20 Step 10 |
| Job19 | 9 | Machine6 | 2503-2559 | After Job19 Step 8 |
| Job16 | 11 | Machine12 | 2510-2673 | After Job16 Step 10 |
| Job9 | 11 | Machine14 | 2510-2596 | After Job9 Step 10 |
| Job3 | 10 | Machine5 | 2550-2556 | After Job3 Step 9 |
| Job3 | 11 | Machine1 | 2556-2746 | After Job3 Step 10 |
| Job12 | 10 | Machine6 | 2559-2717 | After Job12 Step 9 |
| Job5 | 11 | Machine14 | 2596-2621 | After Job5 Step 10 |
| Job13 | 11 | Machine14 | 2621-2778 | After Job13 Step 10 |
| Job2 | 10 | Machine9 | 2647-2770 | After Job2 Step 9 |
| Job8 | 12 | Machine0 | 2663-2730 | After Job8 Step 11 |
| Job17 | 11 | Machine12 | 2673-2823 | After Job17 Step 10 |
| Job20 | 12 | Machine6 | 2717-2784 | After Job20 Step 11 |
| Job12 | 11 | Machine8 | 2717-2865 | After Job12 Step 10 |
| Job16 | 12 | Machine1 | 2746-2760 | After Job16 Step 11 |
| Job10 | 12 | Machine1 | 2760-2853 | After Job10 Step 11 |
| Job2 | 11 | Machine13 | 2770-2775 | After Job2 Step 10 |
| Job15 | 10 | Machine9 | 2770-2783 | After Job15 Step 9 |
| Job1 | 11 | Machine13 | 2775-2882 | After Job1 Step 10 |
| Job15 | 11 | Machine10 | 2783-2887 | After Job15 Step 10 |
| Job14 | 10 | Machine9 | 2783-2884 | After Job14 Step 9 |
| Job6 | 11 | Machine12 | 2823-2842 | After Job6 Step 10 |
| Job17 | 12 | Machine3 | 2823-2824 | After Job17 Step 11 |
| Job2 | 12 | Machine12 | 2842-2847 | After Job2 Step 11 |
| Job13 | 12 | Machine12 | 2847-3025 | After Job13 Step 11 |
| Job1 | 12 | Machine1 | 2882-2904 | After Job1 Step 11 |
| Job5 | 12 | Machine13 | 2882-2942 | After Job5 Step 11 |
| Job14 | 11 | Machine4 | 2884-2990 | After Job14 Step 10 |
| Job19 | 10 | Machine9 | 2884-3055 | After Job19 Step 9 |
| Job9 | 12 | Machine10 | 2887-2965 | After Job9 Step 11 |
| Job15 | 12 | Machine6 | 2887-3034 | After Job15 Step 11 |
| Job12 | 12 | Machine13 | 2942-3045 | After Job12 Step 11 |
| Job9 | 13 | Machine1 | 2965-3120 | After Job9 Step 12 |
| Job7 | 12 | Machine10 | 2965-3057 | After Job7 Step 11 |
| Job16 | 13 | Machine4 | 2990-3158 | After Job16 Step 12 |
| Job14 | 12 | Machine8 | 2990-3185 | After Job14 Step 11 |
| Job10 | 13 | Machine12 | 3025-3092 | After Job10 Step 12 |
| Job3 | 12 | Machine6 | 3034-3207 | After Job3 Step 11 |
| Job12 | 13 | Machine3 | 3045-3114 | After Job12 Step 12 |
| Job19 | 11 | Machine11 | 3055-3075 | After Job19 Step 10 |
| Job4 | 13 | Machine9 | 3055-3239 | After Job4 Step 12 |
| Job1 | 13 | Machine10 | 3057-3194 | After Job1 Step 12 |
| Job7 | 13 | Machine5 | 3057-3203 | After Job7 Step 12 |
| Job11 | 12 | Machine11 | 3075-3265 | After Job11 Step 11 |
| Job19 | 12 | Machine2 | 3075-3083 | After Job19 Step 11 |
| Job20 | 13 | Machine2 | 3083-3097 | After Job20 Step 12 |
| Job12 | 14 | Machine12 | 3114-3207 | After Job12 Step 13 |
| Job13 | 13 | Machine3 | 3114-3241 | After Job13 Step 12 |
| Job18 | 13 | Machine1 | 3120-3204 | After Job18 Step 12 |
| Job9 | 14 | Machine13 | 3120-3207 | After Job9 Step 13 |
| Job19 | 13 | Machine4 | 3158-3295 | After Job19 Step 12 |
| Job14 | 13 | Machine7 | 3185-3346 | After Job14 Step 12 |
| Job8 | 13 | Machine8 | 3185-3281 | After Job8 Step 12 |
| Job2 | 13 | Machine5 | 3203-3344 | After Job2 Step 12 |
| Job17 | 13 | Machine1 | 3204-3302 | After Job17 Step 12 |
| Job18 | 14 | Machine10 | 3204-3246 | After Job18 Step 13 |
| Job5 | 13 | Machine6 | 3207-3357 | After Job5 Step 12 |
| Job3 | 13 | Machine9 | 3239-3378 | After Job3 Step 12 |
| Job7 | 14 | Machine3 | 3241-3285 | After Job7 Step 13 |
| Job6 | 12 | Machine11 | 3265-3285 | After Job6 Step 11 |
| Job15 | 13 | Machine11 | 3285-3451 | After Job15 Step 12 |
| Job9 | 15 | Machine3 | 3285-3399 | After Job9 Step 14 |
| Job6 | 13 | Machine4 | 3295-3407 | After Job6 Step 12 |
| Job11 | 13 | Machine1 | 3302-3494 | After Job11 Step 12 |
| Job20 | 14 | Machine5 | 3344-3480 | After Job20 Step 13 |
| Job8 | 14 | Machine7 | 3346-3362 | After Job8 Step 13 |
| Job8 | 15 | Machine14 | 3362-3426 | After Job8 Step 14 |
| Job5 | 14 | Machine7 | 3362-3374 | After Job5 Step 13 |
| Job5 | 15 | Machine2 | 3374-3489 | After Job5 Step 14 |
| Job3 | 14 | Machine8 | 3378-3406 | After Job3 Step 13 |
| Job16 | 14 | Machine9 | 3378-3479 | After Job16 Step 13 |
| Job17 | 14 | Machine4 | 3407-3520 | After Job17 Step 13 |
| Job6 | 14 | Machine7 | 3407-3421 | After Job6 Step 13 |
| Job15 | 14 | Machine0 | 3451-3485 | After Job15 Step 13 |
| Job10 | 14 | Machine11 | 3451-3560 | After Job10 Step 13 |
| Job18 | 15 | Machine9 | 3479-3608 | After Job18 Step 14 |
| Job20 | 15 | Machine14 | 3480-3507 | After Job20 Step 14 |
| Job14 | 14 | Machine5 | 3480-3554 | After Job14 Step 13 |
| Job13 | 14 | Machine0 | 3485-3519 | After Job13 Step 13 |
| Job6 | 15 | Machine2 | 3489-3528 | After Job6 Step 14 |
| Job2 | 14 | Machine1 | 3494-3573 | After Job2 Step 13 |
| Job11 | 14 | Machine10 | 3494-3550 | After Job11 Step 13 |
| Job19 | 14 | Machine0 | 3519-3712 | After Job19 Step 13 |
| Job1 | 14 | Machine4 | 3520-3616 | After Job1 Step 13 |
| Job16 | 15 | Machine10 | 3550-3649 | After Job16 Step 14 |
| Job11 | 15 | Machine14 | 3550-3653 | After Job11 Step 14 |
| Job14 | 15 | Machine12 | 3554-3669 | After Job14 Step 14 |
| Job4 | 14 | Machine11 | 3560-3672 | After Job4 Step 13 |
| Job10 | 15 | Machine5 | 3560-3687 | After Job10 Step 14 |
| Job2 | 15 | Machine3 | 3573-3733 | After Job2 Step 14 |
| Job12 | 15 | Machine9 | 3608-3800 | After Job12 Step 14 |
| Job7 | 15 | Machine4 | 3616-3774 | After Job7 Step 14 |
| Job1 | 15 | Machine7 | 3616-3637 | After Job1 Step 14 |
| Job3 | 15 | Machine7 | 3637-3820 | After Job3 Step 14 |
| Job15 | 15 | Machine14 | 3653-3771 | After Job15 Step 14 |
| Job4 | 15 | Machine10 | 3672-3858 | After Job4 Step 14 |
| Job17 | 15 | Machine5 | 3687-3713 | After Job17 Step 14 |
| Job13 | 15 | Machine10 | 3858-3940 | After Job13 Step 14 |
| Job19 | 15 | Machine10 | 3940-4032 | After Job19 Step 14 |

Best static makespan for swv08 with Claude-4: 4032
Upper Bound (UB): 1330
Gap to UB: 2702

=== JSSP Gantt Chart/Table (Textual) ===
Time | Machine | Job | Step
0-199 | Machine1 | Job5 | 1
0-84 | Machine11 | Job1 | 1
0-185 | Machine12 | Job20 | 1
0-194 | Machine13 | Job7 | 1
0-168 | Machine14 | Job10 | 1
0-42 | Machine4 | Job18 | 1
0-103 | Machine6 | Job8 | 1
0-45 | Machine7 | Job16 | 1
0-104 | Machine8 | Job17 | 1
42-132 | Machine4 | Job11 | 1
45-215 | Machine5 | Job16 | 2
45-169 | Machine7 | Job9 | 1
103-216 | Machine6 | Job6 | 1
132-331 | Machine3 | Job11 | 2
132-177 | Machine4 | Job12 | 1
168-263 | Machine14 | Job2 | 1
169-354 | Machine11 | Job9 | 2
169-356 | Machine7 | Job15 | 1
177-270 | Machine4 | Job8 | 2
185-304 | Machine12 | Job1 | 2
185-204 | Machine8 | Job20 | 2
194-313 | Machine13 | Job4 | 1
263-354 | Machine0 | Job2 | 2
263-272 | Machine14 | Job14 | 1
272-334 | Machine14 | Job18 | 2
272-435 | Machine2 | Job14 | 2
304-325 | Machine12 | Job8 | 3
313-404 | Machine13 | Job3 | 1
313-501 | Machine5 | Job4 | 2
354-399 | Machine0 | Job12 | 2
354-487 | Machine11 | Job7 | 2
354-507 | Machine8 | Job2 | 3
356-411 | Machine4 | Job15 | 2
356-463 | Machine7 | Job13 | 1
404-490 | Machine13 | Job18 | 3
404-466 | Machine3 | Job3 | 2
435-563 | Machine2 | Job1 | 3
463-600 | Machine6 | Job13 | 2
463-623 | Machine7 | Job19 | 1
466-575 | Machine3 | Job6 | 2
487-500 | Machine11 | Job5 | 2
487-604 | Machine12 | Job7 | 3
500-563 | Machine10 | Job5 | 3
501-577 | Machine5 | Job15 | 3
563-667 | Machine10 | Job14 | 3
563-621 | Machine8 | Job5 | 4
575-710 | Machine3 | Job16 | 3
577-762 | Machine5 | Job6 | 3
600-614 | Machine2 | Job13 | 3
600-753 | Machine6 | Job9 | 3
604-789 | Machine12 | Job11 | 3
614-670 | Machine2 | Job15 | 4
623-742 | Machine1 | Job19 | 2
623-628 | Machine7 | Job10 | 2
628-645 | Machine4 | Job10 | 3
628-703 | Machine7 | Job17 | 2
645-818 | Machine4 | Job3 | 3
645-831 | Machine9 | Job10 | 4
667-815 | Machine10 | Job8 | 4
667-687 | Machine13 | Job14 | 4
703-886 | Machine0 | Job17 | 3
703-860 | Machine7 | Job12 | 3
710-721 | Machine3 | Job20 | 3
721-764 | Machine3 | Job4 | 3
742-835 | Machine14 | Job19 | 3
753-825 | Machine6 | Job16 | 4
762-905 | Machine5 | Job9 | 4
764-908 | Machine3 | Job1 | 4
789-883 | Machine8 | Job11 | 4
818-885 | Machine11 | Job3 | 4
818-873 | Machine4 | Job5 | 5
825-934 | Machine6 | Job2 | 4
831-944 | Machine9 | Job13 | 4
835-848 | Machine14 | Job7 | 4
860-947 | Machine7 | Job20 | 4
883-901 | Machine8 | Job4 | 4
885-941 | Machine11 | Job16 | 5
886-1004 | Machine0 | Job18 | 4
886-1038 | Machine14 | Job17 | 4
901-960 | Machine8 | Job6 | 4
905-971 | Machine5 | Job8 | 5
908-930 | Machine3 | Job19 | 4
934-1067 | Machine6 | Job10 | 5
944-1026 | Machine9 | Job5 | 6
947-1118 | Machine11 | Job20 | 5
947-1058 | Machine7 | Job7 | 5
960-1137 | Machine8 | Job1 | 5
971-1000 | Machine3 | Job8 | 6
1004-1034 | Machine0 | Job9 | 5
1004-1132 | Machine12 | Job18 | 5
1026-1048 | Machine5 | Job5 | 7
1034-1055 | Machine0 | Job14 | 5
1038-1051 | Machine14 | Job12 | 4
1038-1204 | Machine2 | Job17 | 5
1051-1177 | Machine1 | Job12 | 5
1055-1191 | Machine0 | Job3 | 5
1055-1103 | Machine3 | Job14 | 6
1067-1107 | Machine6 | Job11 | 5
1118-1132 | Machine4 | Job20 | 6
1132-1155 | Machine12 | Job4 | 5
1137-1305 | Machine8 | Job19 | 5
1155-1213 | Machine14 | Job4 | 6
1177-1236 | Machine1 | Job15 | 5
1177-1221 | Machine11 | Job12 | 6
1191-1337 | Machine0 | Job16 | 6
1204-1214 | Machine10 | Job17 | 6
1204-1386 | Machine2 | Job2 | 5
1221-1343 | Machine11 | Job17 | 7
1221-1373 | Machine5 | Job12 | 7
1236-1374 | Machine1 | Job13 | 5
1236-1247 | Machine12 | Job15 | 6
1305-1443 | Machine12 | Job19 | 6
1305-1332 | Machine8 | Job9 | 6
1337-1372 | Machine0 | Job10 | 6
1372-1464 | Machine0 | Job11 | 6
1372-1473 | Machine13 | Job10 | 7
1374-1377 | Machine1 | Job6 | 5
1374-1556 | Machine8 | Job13 | 6
1377-1388 | Machine1 | Job8 | 7
1377-1401 | Machine9 | Job6 | 6
1386-1433 | Machine10 | Job2 | 6
1386-1539 | Machine2 | Job18 | 6
1388-1519 | Machine1 | Job14 | 7
1433-1573 | Machine10 | Job3 | 6
1433-1531 | Machine7 | Job2 | 7
1464-1615 | Machine0 | Job1 | 6
1473-1538 | Machine13 | Job20 | 7
1531-1585 | Machine11 | Job2 | 8
1538-1599 | Machine1 | Job20 | 8
1538-1612 | Machine13 | Job15 | 7
1539-1665 | Machine2 | Job7 | 6
1556-1735 | Machine4 | Job13 | 7
1556-1746 | Machine8 | Job16 | 7
1573-1721 | Machine10 | Job12 | 8
1573-1688 | Machine12 | Job3 | 7
1585-1594 | Machine11 | Job14 | 8
1612-1774 | Machine13 | Job19 | 7
1615-1686 | Machine0 | Job6 | 7
1615-1753 | Machine9 | Job1 | 7
1665-1734 | Machine2 | Job9 | 7
1686-1784 | Machine14 | Job6 | 8
1688-1871 | Machine12 | Job5 | 8
1734-1880 | Machine2 | Job11 | 7
1735-1842 | Machine11 | Job13 | 8
1735-1894 | Machine4 | Job2 | 9
1746-1880 | Machine8 | Job18 | 7
1753-1883 | Machine9 | Job9 | 8
1774-1806 | Machine13 | Job17 | 8
1774-1839 | Machine5 | Job19 | 8
1880-2016 | Machine2 | Job4 | 7
1880-2036 | Machine6 | Job18 | 8
1880-1970 | Machine7 | Job11 | 8
1880-1981 | Machine8 | Job7 | 7
1883-1936 | Machine12 | Job9 | 9
1883-1887 | Machine9 | Job8 | 8
1936-2125 | Machine4 | Job9 | 10
1970-2101 | Machine9 | Job11 | 9
1981-2153 | Machine8 | Job10 | 8
2016-2070 | Machine0 | Job4 | 8
