
==================================================
Processing dataset: abz07 (OPTIMIZED MODE)
==================================================

=== Results for abz07 (OPTIMIZED) ===
Timestamp: 2025-09-22 18:15:18

| Job  | Step | Machine  | Time Slot | Precedence Constraints      |
| Job6 | 2 | Machine3 | 352-461 | After Job6 Step 1 |
| Job2 | 3 | Machine8 | 363-516 | After Job2 Step 2 |
| Job4 | 2 | Machine5 | 375-563 | After Job4 Step 1 |
| Job8 | 4 | Machine10 | 379-527 | After Job8 Step 3 |
| Job18 | 3 | Machine13 | 404-490 | After Job18 Step 2 |
| Job13 | 2 | Machine6 | 436-573 | After Job13 Step 1 |
| Job15 | 1 | Machine7 | 436-623 | None |
| Job16 | 3 | Machine3 | 461-596 | After Job16 Step 2 |
| Job14 | 4 | Machine13 | 490-510 | After Job14 Step 3 |
| Job7 | 2 | Machine11 | 514-647 | After Job7 Step 1 |
| Job5 | 4 | Machine8 | 516-574 | After Job5 Step 3 |
| Job6 | 3 | Machine5 | 563-748 | After Job6 Step 2 |
| Job13 | 3 | Machine2 | 573-587 | After Job13 Step 2 |
| Job9 | 3 | Machine6 | 573-726 | After Job9 Step 2 |
| Job11 | 4 | Machine8 | 574-668 | After Job11 Step 3 |
| Job4 | 3 | Machine3 | 596-639 | After Job4 Step 2 |
| Job15 | 2 | Machine4 | 623-678 | After Job15 Step 1 |
| Job10 | 2 | Machine7 | 623-628 | After Job10 Step 1 |
| Job17 | 2 | Machine7 | 628-703 | After Job17 Step 1 |
| Job20 | 3 | Machine3 | 639-650 | After Job20 Step 2 |
| Job7 | 3 | Machine12 | 647-764 | After Job7 Step 2 |
| Job19 | 4 | Machine3 | 650-672 | After Job19 Step 3 |
| Job1 | 4 | Machine3 | 672-816 | After Job1 Step 3 |
| Job3 | 3 | Machine4 | 678-851 | After Job3 Step 2 |
| Job17 | 3 | Machine0 | 703-886 | After Job17 Step 2 |
| Job12 | 3 | Machine7 | 703-860 | After Job12 Step 2 |
| Job16 | 4 | Machine6 | 726-798 | After Job16 Step 3 |
| Job15 | 3 | Machine5 | 748-824 | After Job15 Step 2 |
| Job6 | 4 | Machine8 | 748-807 | After Job6 Step 3 |
| Job2 | 4 | Machine6 | 798-907 | After Job2 Step 3 |
| Job4 | 4 | Machine8 | 807-825 | After Job4 Step 3 |
| Job15 | 4 | Machine2 | 824-880 | After Job15 Step 3 |
| Job9 | 4 | Machine5 | 824-967 | After Job9 Step 3 |
| Job19 | 5 | Machine8 | 825-993 | After Job19 Step 4 |
| Job3 | 4 | Machine11 | 851-918 | After Job3 Step 3 |
| Job10 | 3 | Machine4 | 851-868 | After Job10 Step 2 |
| Job12 | 4 | Machine14 | 860-873 | After Job12 Step 3 |
| Job20 | 4 | Machine7 | 860-947 | After Job20 Step 3 |
| Job5 | 5 | Machine4 | 868-923 | After Job5 Step 4 |
| Job10 | 4 | Machine9 | 868-1054 | After Job10 Step 3 |
| Job12 | 5 | Machine1 | 873-999 | After Job12 Step 4 |
| Job18 | 4 | Machine0 | 886-1004 | After Job18 Step 3 |
| Job17 | 4 | Machine14 | 886-1038 | After Job17 Step 3 |
| Job2 | 5 | Machine2 | 907-1089 | After Job2 Step 4 |
| Job11 | 5 | Machine6 | 907-947 | After Job11 Step 4 |
| Job16 | 5 | Machine11 | 918-974 | After Job16 Step 4 |
| Job8 | 5 | Machine5 | 967-1033 | After Job8 Step 4 |
| Job20 | 5 | Machine11 | 974-1145 | After Job20 Step 4 |
| Job1 | 5 | Machine8 | 993-1170 | After Job1 Step 4 |
| Job6 | 5 | Machine1 | 999-1002 | After Job6 Step 4 |
| Job3 | 5 | Machine0 | 1004-1140 | After Job3 Step 4 |
| Job18 | 5 | Machine12 | 1004-1132 | After Job18 Step 4 |
| Job8 | 6 | Machine3 | 1033-1062 | After Job8 Step 5 |
| Job7 | 4 | Machine14 | 1038-1051 | After Job7 Step 3 |
| Job7 | 5 | Machine7 | 1051-1162 | After Job7 Step 4 |
| Job10 | 5 | Machine6 | 1054-1187 | After Job10 Step 4 |
| Job13 | 4 | Machine9 | 1054-1167 | After Job13 Step 3 |
| Job17 | 5 | Machine2 | 1089-1255 | After Job17 Step 4 |
| Job4 | 5 | Machine12 | 1132-1155 | After Job4 Step 4 |
| Job14 | 5 | Machine0 | 1140-1161 | After Job14 Step 4 |
| Job3 | 6 | Machine10 | 1140-1280 | After Job3 Step 5 |
| Job12 | 6 | Machine11 | 1145-1189 | After Job12 Step 5 |
| Job20 | 6 | Machine4 | 1145-1159 | After Job20 Step 5 |
| Job19 | 6 | Machine12 | 1155-1293 | After Job19 Step 5 |
| Job4 | 6 | Machine14 | 1155-1213 | After Job4 Step 5 |
| Job9 | 5 | Machine0 | 1161-1191 | After Job9 Step 4 |
| Job14 | 6 | Machine3 | 1161-1209 | After Job14 Step 5 |
| Job13 | 5 | Machine1 | 1167-1305 | After Job13 Step 4 |
| Job5 | 6 | Machine9 | 1167-1249 | After Job5 Step 5 |
| Job16 | 6 | Machine0 | 1191-1337 | After Job16 Step 5 |
| Job9 | 6 | Machine8 | 1191-1218 | After Job9 Step 5 |
| Job5 | 7 | Machine5 | 1249-1271 | After Job5 Step 6 |
| Job6 | 6 | Machine9 | 1249-1273 | After Job6 Step 5 |
| Job18 | 6 | Machine2 | 1255-1408 | After Job18 Step 5 |
| Job12 | 7 | Machine5 | 1271-1423 | After Job12 Step 6 |
| Job2 | 6 | Machine10 | 1280-1327 | After Job2 Step 5 |
| Job19 | 7 | Machine13 | 1293-1455 | After Job19 Step 6 |
| Job15 | 5 | Machine1 | 1305-1364 | After Job15 Step 4 |
| Job13 | 6 | Machine8 | 1305-1487 | After Job13 Step 5 |
| Job17 | 6 | Machine10 | 1327-1337 | After Job17 Step 5 |
| Job2 | 7 | Machine7 | 1327-1425 | After Job2 Step 6 |
| Job11 | 6 | Machine0 | 1337-1429 | After Job11 Step 5 |
| Job17 | 7 | Machine11 | 1337-1459 | After Job17 Step 6 |
| Job8 | 7 | Machine1 | 1364-1375 | After Job8 Step 6 |
| Job15 | 6 | Machine12 | 1364-1375 | After Job15 Step 5 |
| Job14 | 7 | Machine1 | 1375-1506 | After Job14 Step 6 |
| Job3 | 7 | Machine12 | 1375-1490 | After Job3 Step 6 |
| Job7 | 6 | Machine2 | 1408-1534 | After Job7 Step 5 |
| Job12 | 8 | Machine10 | 1423-1571 | After Job12 Step 7 |
| Job10 | 6 | Machine0 | 1429-1464 | After Job10 Step 5 |
| Job19 | 8 | Machine5 | 1455-1520 | After Job19 Step 7 |
| Job1 | 6 | Machine0 | 1464-1615 | After Job1 Step 5 |
| Job10 | 7 | Machine13 | 1464-1565 | After Job10 Step 6 |
| Job13 | 7 | Machine4 | 1487-1666 | After Job13 Step 6 |
| Job16 | 7 | Machine8 | 1487-1677 | After Job16 Step 6 |
| Job5 | 8 | Machine12 | 1490-1673 | After Job5 Step 7 |
| Job14 | 8 | Machine11 | 1506-1515 | After Job14 Step 7 |
| Job2 | 8 | Machine11 | 1515-1569 | After Job2 Step 7 |
| Job11 | 7 | Machine2 | 1534-1680 | After Job11 Step 6 |
| Job20 | 7 | Machine13 | 1565-1630 | After Job20 Step 6 |
| Job6 | 7 | Machine0 | 1615-1686 | After Job6 Step 6 |
| Job1 | 7 | Machine9 | 1615-1753 | After Job1 Step 6 |
| Job20 | 8 | Machine1 | 1630-1691 | After Job20 Step 7 |
| Job15 | 7 | Machine13 | 1630-1704 | After Job15 Step 6 |
| Job13 | 8 | Machine11 | 1666-1773 | After Job13 Step 7 |
| Job2 | 9 | Machine4 | 1666-1825 | After Job2 Step 8 |
| Job5 | 9 | Machine3 | 1673-1716 | After Job5 Step 8 |
| Job18 | 7 | Machine8 | 1677-1811 | After Job18 Step 6 |
| Job9 | 7 | Machine2 | 1680-1749 | After Job9 Step 6 |
| Job11 | 8 | Machine7 | 1680-1770 | After Job11 Step 7 |
| Job6 | 8 | Machine14 | 1686-1784 | After Job6 Step 7 |
| Job17 | 8 | Machine13 | 1704-1736 | After Job17 Step 7 |
| Job4 | 7 | Machine2 | 1749-1885 | After Job4 Step 6 |
| Job1 | 8 | Machine6 | 1753-1769 | After Job1 Step 7 |
| Job8 | 8 | Machine9 | 1753-1757 | After Job8 Step 7 |
| Job9 | 8 | Machine9 | 1757-1887 | After Job9 Step 7 |
| Job18 | 8 | Machine6 | 1811-1967 | After Job18 Step 7 |
| Job7 | 7 | Machine8 | 1811-1912 | After Job7 Step 6 |
| Job4 | 8 | Machine0 | 1885-1939 | After Job4 Step 7 |
| Job16 | 8 | Machine2 | 1885-1942 | After Job16 Step 7 |
| Job9 | 9 | Machine12 | 1887-1940 | After Job9 Step 8 |
| Job11 | 9 | Machine9 | 1887-2018 | After Job11 Step 8 |
| Job10 | 8 | Machine8 | 1912-2084 | After Job10 Step 7 |
| Job9 | 10 | Machine4 | 1940-2129 | After Job9 Step 9 |
| Job16 | 9 | Machine13 | 1942-2090 | After Job16 Step 8 |
| Job3 | 8 | Machine2 | 1942-2125 | After Job3 Step 7 |
| Job18 | 9 | Machine11 | 1967-2047 | After Job18 Step 8 |
| Job7 | 8 | Machine6 | 1967-2005 | After Job7 Step 7 |
| Job7 | 9 | Machine0 | 2005-2189 | After Job7 Step 8 |
| Job19 | 9 | Machine6 | 2005-2061 | After Job19 Step 8 |
| Job14 | 9 | Machine6 | 2061-2186 | After Job14 Step 8 |
| Job19 | 10 | Machine9 | 2061-2232 | After Job19 Step 9 |
| Job10 | 9 | Machine3 | 2084-2140 | After Job10 Step 8 |
| Job15 | 8 | Machine8 | 2084-2086 | After Job15 Step 7 |
| Job8 | 9 | Machine13 | 2090-2118 | After Job8 Step 8 |
| Job6 | 9 | Machine13 | 2118-2150 | After Job6 Step 8 |
| Job3 | 9 | Machine14 | 2125-2311 | After Job3 Step 8 |
| Job12 | 9 | Machine2 | 2125-2247 | After Job12 Step 8 |
| Job10 | 10 | Machine10 | 2140-2266 | After Job10 Step 9 |
| Job15 | 9 | Machine3 | 2140-2334 | After Job15 Step 8 |
| Job13 | 9 | Machine13 | 2150-2268 | After Job13 Step 8 |
| Job4 | 9 | Machine6 | 2186-2380 | After Job4 Step 8 |
| Job20 | 9 | Machine0 | 2189-2223 | After Job20 Step 8 |
| Job5 | 10 | Machine0 | 2223-2380 | After Job5 Step 9 |
| Job19 | 11 | Machine11 | 2232-2252 | After Job19 Step 10 |
| Job14 | 10 | Machine9 | 2232-2333 | After Job14 Step 9 |
| Job8 | 10 | Machine2 | 2247-2340 | After Job8 Step 9 |
| Job6 | 10 | Machine10 | 2266-2368 | After Job6 Step 9 |
| Job1 | 9 | Machine14 | 2311-2506 | After Job1 Step 8 |
| Job3 | 10 | Machine5 | 2311-2317 | After Job3 Step 9 |
| Job11 | 10 | Machine5 | 2317-2374 | After Job11 Step 9 |
| Job14 | 11 | Machine4 | 2333-2439 | After Job14 Step 10 |
| Job2 | 10 | Machine9 | 2333-2456 | After Job2 Step 9 |
| Job8 | 11 | Machine11 | 2340-2532 | After Job8 Step 10 |
| Job10 | 11 | Machine2 | 2340-2415 | After Job10 Step 10 |
| Job11 | 11 | Machine13 | 2374-2509 | After Job11 Step 10 |
| Job4 | 10 | Machine1 | 2380-2415 | After Job4 Step 9 |
| Job17 | 9 | Machine6 | 2380-2474 | After Job17 Step 8 |
| Job3 | 11 | Machine1 | 2415-2605 | After Job3 Step 10 |
| Job19 | 12 | Machine2 | 2415-2423 | After Job19 Step 11 |
| Job4 | 11 | Machine4 | 2439-2479 | After Job4 Step 10 |
| Job12 | 10 | Machine6 | 2474-2632 | After Job12 Step 9 |
| Job17 | 10 | Machine9 | 2474-2635 | After Job17 Step 9 |
| Job19 | 13 | Machine4 | 2479-2616 | After Job19 Step 12 |
| Job16 | 10 | Machine14 | 2506-2545 | After Job16 Step 9 |
| Job1 | 10 | Machine5 | 2506-2599 | After Job1 Step 9 |
| Job2 | 11 | Machine13 | 2509-2514 | After Job2 Step 10 |
| Job8 | 12 | Machine0 | 2532-2599 | After Job8 Step 11 |
| Job11 | 12 | Machine11 | 2532-2722 | After Job11 Step 11 |
| Job16 | 11 | Machine12 | 2545-2708 | After Job16 Step 10 |
| Job5 | 11 | Machine14 | 2545-2570 | After Job5 Step 10 |
| Job9 | 11 | Machine14 | 2570-2656 | After Job9 Step 10 |
| Job1 | 11 | Machine13 | 2599-2706 | After Job1 Step 10 |
| Job18 | 10 | Machine5 | 2599-2704 | After Job18 Step 9 |
| Job19 | 14 | Machine0 | 2616-2809 | After Job19 Step 13 |
| Job3 | 12 | Machine6 | 2632-2805 | After Job3 Step 11 |
| Job12 | 11 | Machine8 | 2632-2780 | After Job12 Step 10 |
| Job7 | 10 | Machine9 | 2635-2770 | After Job7 Step 9 |
| Job13 | 10 | Machine5 | 2704-2876 | After Job13 Step 9 |
| Job18 | 11 | Machine7 | 2704-2720 | After Job18 Step 10 |
| Job5 | 12 | Machine13 | 2706-2766 | After Job5 Step 11 |
| Job6 | 11 | Machine12 | 2708-2727 | After Job6 Step 10 |
| Job18 | 12 | Machine3 | 2720-2906 | After Job18 Step 11 |
| Job4 | 12 | Machine7 | 2720-2752 | After Job4 Step 11 |
| Job6 | 12 | Machine11 | 2727-2747 | After Job6 Step 11 |
| Job17 | 11 | Machine12 | 2727-2877 | After Job17 Step 10 |
| Job7 | 11 | Machine1 | 2770-2869 | After Job7 Step 10 |
| Job20 | 10 | Machine9 | 2770-2863 | After Job20 Step 9 |
| Job12 | 12 | Machine13 | 2780-2883 | After Job12 Step 11 |
| Job14 | 12 | Machine8 | 2780-2975 | After Job14 Step 11 |
| Job20 | 11 | Machine10 | 2863-3017 | After Job20 Step 10 |
| Job15 | 10 | Machine9 | 2863-2876 | After Job15 Step 9 |
| Job16 | 12 | Machine1 | 2869-2883 | After Job16 Step 11 |
| Job13 | 11 | Machine14 | 2876-3033 | After Job13 Step 10 |
| Job3 | 13 | Machine9 | 2876-3015 | After Job3 Step 12 |
| Job2 | 12 | Machine12 | 2877-2882 | After Job2 Step 11 |
| Job2 | 13 | Machine5 | 2882-3023 | After Job2 Step 12 |
| Job10 | 12 | Machine1 | 2883-2976 | After Job10 Step 11 |
| Job16 | 13 | Machine4 | 2883-3051 | After Job16 Step 12 |
| Job17 | 12 | Machine3 | 2906-2907 | After Job17 Step 11 |
| Job12 | 13 | Machine3 | 2907-2976 | After Job12 Step 12 |
| Job14 | 13 | Machine7 | 2975-3136 | After Job14 Step 12 |
| Job8 | 13 | Machine8 | 2975-3071 | After Job8 Step 12 |
| Job1 | 12 | Machine1 | 2976-2998 | After Job1 Step 11 |
| Job11 | 13 | Machine1 | 2998-3190 | After Job11 Step 12 |
| Job4 | 13 | Machine9 | 3015-3199 | After Job4 Step 12 |
| Job15 | 11 | Machine10 | 3017-3121 | After Job15 Step 10 |
| Job20 | 12 | Machine6 | 3017-3084 | After Job20 Step 11 |
| Job13 | 12 | Machine12 | 3033-3211 | After Job13 Step 11 |
| Job6 | 13 | Machine4 | 3051-3163 | After Job6 Step 12 |
| Job3 | 14 | Machine8 | 3071-3099 | After Job3 Step 13 |
| Job20 | 13 | Machine2 | 3084-3098 | After Job20 Step 12 |
| Job9 | 12 | Machine10 | 3121-3199 | After Job9 Step 11 |
| Job15 | 12 | Machine6 | 3121-3268 | After Job15 Step 11 |
| Job9 | 13 | Machine1 | 3199-3354 | After Job9 Step 12 |
| Job7 | 12 | Machine10 | 3199-3291 | After Job7 Step 11 |
| Job16 | 14 | Machine9 | 3199-3300 | After Job16 Step 13 |
| Job10 | 13 | Machine12 | 3211-3278 | After Job10 Step 12 |
| Job13 | 13 | Machine3 | 3211-3338 | After Job13 Step 12 |
| Job15 | 13 | Machine11 | 3268-3434 | After Job15 Step 12 |
| Job5 | 13 | Machine6 | 3268-3418 | After Job5 Step 12 |
| Job12 | 14 | Machine12 | 3278-3371 | After Job12 Step 13 |
| Job1 | 13 | Machine10 | 3291-3428 | After Job1 Step 12 |
| Job7 | 13 | Machine5 | 3291-3437 | After Job7 Step 12 |
| Job13 | 14 | Machine0 | 3338-3372 | After Job13 Step 13 |
| Job18 | 13 | Machine1 | 3354-3438 | After Job18 Step 12 |
| Job9 | 14 | Machine13 | 3354-3441 | After Job9 Step 13 |
| Job12 | 15 | Machine9 | 3371-3563 | After Job12 Step 14 |
| Job5 | 14 | Machine7 | 3418-3430 | After Job5 Step 13 |
| Job11 | 14 | Machine10 | 3428-3484 | After Job11 Step 13 |
| Job1 | 14 | Machine4 | 3428-3524 | After Job1 Step 13 |
| Job5 | 15 | Machine2 | 3430-3545 | After Job5 Step 14 |
| Job8 | 14 | Machine7 | 3430-3446 | After Job8 Step 13 |
| Job15 | 14 | Machine0 | 3434-3468 | After Job15 Step 13 |
| Job10 | 14 | Machine11 | 3434-3543 | After Job10 Step 13 |
| Job7 | 14 | Machine3 | 3437-3481 | After Job7 Step 13 |
| Job14 | 14 | Machine5 | 3437-3511 | After Job14 Step 13 |
| Job17 | 13 | Machine1 | 3438-3536 | After Job17 Step 12 |
| Job8 | 15 | Machine14 | 3446-3510 | After Job8 Step 14 |
| Job6 | 14 | Machine7 | 3446-3460 | After Job6 Step 13 |
| Job3 | 15 | Machine7 | 3460-3643 | After Job3 Step 14 |
| Job9 | 15 | Machine3 | 3481-3595 | After Job9 Step 14 |
| Job18 | 14 | Machine10 | 3484-3526 | After Job18 Step 13 |
| Job11 | 15 | Machine14 | 3510-3613 | After Job11 Step 14 |
| Job14 | 15 | Machine12 | 3511-3626 | After Job14 Step 14 |
| Job20 | 14 | Machine5 | 3511-3647 | After Job20 Step 13 |
| Job19 | 15 | Machine10 | 3526-3618 | After Job19 Step 14 |
| Job2 | 14 | Machine1 | 3536-3615 | After Job2 Step 13 |
| Job17 | 14 | Machine4 | 3536-3649 | After Job17 Step 13 |
| Job4 | 14 | Machine11 | 3543-3655 | After Job4 Step 13 |
| Job6 | 15 | Machine2 | 3545-3584 | After Job6 Step 14 |
| Job18 | 15 | Machine9 | 3563-3692 | After Job18 Step 14 |
| Job2 | 15 | Machine3 | 3615-3775 | After Job2 Step 14 |
| Job16 | 15 | Machine10 | 3618-3717 | After Job16 Step 14 |
| Job1 | 15 | Machine7 | 3643-3664 | After Job1 Step 14 |
| Job20 | 15 | Machine14 | 3647-3674 | After Job20 Step 14 |
| Job10 | 15 | Machine5 | 3647-3774 | After Job10 Step 14 |
| Job7 | 15 | Machine4 | 3649-3807 | After Job7 Step 14 |
| Job15 | 15 | Machine14 | 3674-3792 | After Job15 Step 14 |
| Job4 | 15 | Machine10 | 3717-3903 | After Job4 Step 14 |
| Job17 | 15 | Machine5 | 3774-3800 | After Job17 Step 14 |
| Job13 | 15 | Machine10 | 3903-3985 | After Job13 Step 14 |

Best static makespan for abz07: 3985
Upper Bound (UB): 556
Gap to UB: 3429

=== JSSP Gantt Chart/Table (Textual) ===
Time | Machine | Job | Step
0-199 | Machine1 | Job5 | 1
0-84 | Machine11 | Job1 | 1
0-185 | Machine12 | Job20 | 1
0-91 | Machine13 | Job3 | 1
0-9 | Machine14 | Job14 | 1
0-45 | Machine4 | Job12 | 1
0-103 | Machine6 | Job8 | 1
0-160 | Machine7 | Job19 | 1
0-104 | Machine8 | Job17 | 1
9-177 | Machine14 | Job10 | 1
9-172 | Machine2 | Job14 | 2
45-90 | Machine0 | Job12 | 2
45-135 | Machine4 | Job11 | 1
91-210 | Machine13 | Job4 | 1
91-153 | Machine3 | Job3 | 2
103-216 | Machine6 | Job6 | 1
135-177 | Machine4 | Job18 | 1
153-352 | Machine3 | Job11 | 2
160-205 | Machine7 | Job16 | 1
177-272 | Machine14 | Job2 | 1
177-270 | Machine4 | Job8 | 2
185-304 | Machine12 | Job1 | 2
185-204 | Machine8 | Job20 | 2
199-318 | Machine1 | Job19 | 2
199-212 | Machine11 | Job5 | 2
205-375 | Machine5 | Job16 | 2
205-329 | Machine7 | Job9 | 1
210-404 | Machine13 | Job7 | 1
212-275 | Machine10 | Job5 | 3
272-363 | Machine0 | Job2 | 2
272-334 | Machine14 | Job18 | 2
275-379 | Machine10 | Job14 | 3
304-325 | Machine12 | Job8 | 3
304-432 | Machine2 | Job1 | 3
329-514 | Machine11 | Job9 | 2
329-436 | Machine7 | Job13 | 1
334-427 | Machine14 | Job19 | 3
352-537 | Machine12 | Job11 | 3
352-461 | Machine3 | Job6 | 2
363-516 | Machine8 | Job2 | 3
375-563 | Machine5 | Job4 | 2
379-527 | Machine10 | Job8 | 4
404-490 | Machine13 | Job18 | 3
436-573 | Machine6 | Job13 | 2
436-623 | Machine7 | Job15 | 1
461-596 | Machine3 | Job16 | 3
490-510 | Machine13 | Job14 | 4
514-647 | Machine11 | Job7 | 2
516-574 | Machine8 | Job5 | 4
563-748 | Machine5 | Job6 | 3
573-587 | Machine2 | Job13 | 3
573-726 | Machine6 | Job9 | 3
574-668 | Machine8 | Job11 | 4
596-639 | Machine3 | Job4 | 3
623-678 | Machine4 | Job15 | 2
623-628 | Machine7 | Job10 | 2
628-703 | Machine7 | Job17 | 2
639-650 | Machine3 | Job20 | 3
647-764 | Machine12 | Job7 | 3
650-672 | Machine3 | Job19 | 4
672-816 | Machine3 | Job1 | 4
678-851 | Machine4 | Job3 | 3
703-886 | Machine0 | Job17 | 3
703-860 | Machine7 | Job12 | 3
726-798 | Machine6 | Job16 | 4
748-824 | Machine5 | Job15 | 3
748-807 | Machine8 | Job6 | 4
798-907 | Machine6 | Job2 | 4
807-825 | Machine8 | Job4 | 4
824-880 | Machine2 | Job15 | 4
824-967 | Machine5 | Job9 | 4
825-993 | Machine8 | Job19 | 5
851-918 | Machine11 | Job3 | 4
851-868 | Machine4 | Job10 | 3
860-873 | Machine14 | Job12 | 4
860-947 | Machine7 | Job20 | 4
868-923 | Machine4 | Job5 | 5
868-1054 | Machine9 | Job10 | 4
873-999 | Machine1 | Job12 | 5
886-1004 | Machine0 | Job18 | 4
886-1038 | Machine14 | Job17 | 4
907-1089 | Machine2 | Job2 | 5
907-947 | Machine6 | Job11 | 5
918-974 | Machine11 | Job16 | 5
967-1033 | Machine5 | Job8 | 5
974-1145 | Machine11 | Job20 | 5
993-1170 | Machine8 | Job1 | 5
999-1002 | Machine1 | Job6 | 5
1004-1140 | Machine0 | Job3 | 5
1004-1132 | Machine12 | Job18 | 5
1033-1062 | Machine3 | Job8 | 6
1038-1051 | Machine14 | Job7 | 4
1051-1162 | Machine7 | Job7 | 5
1054-1187 | Machine6 | Job10 | 5
1054-1167 | Machine9 | Job13 | 4
1089-1255 | Machine2 | Job17 | 5
1132-1155 | Machine12 | Job4 | 5
1140-1161 | Machine0 | Job14 | 5
1140-1280 | Machine10 | Job3 | 6
1145-1189 | Machine11 | Job12 | 6
1145-1159 | Machine4 | Job20 | 6
1155-1293 | Machine12 | Job19 | 6
1155-1213 | Machine14 | Job4 | 6
1161-1191 | Machine0 | Job9 | 5
1161-1209 | Machine3 | Job14 | 6
1167-1305 | Machine1 | Job13 | 5
1167-1249 | Machine9 | Job5 | 6
1191-1337 | Machine0 | Job16 | 6
1191-1218 | Machine8 | Job9 | 6
1249-1271 | Machine5 | Job5 | 7
1249-1273 | Machine9 | Job6 | 6
1255-1408 | Machine2 | Job18 | 6
1271-1423 | Machine5 | Job12 | 7
1280-1327 | Machine10 | Job2 | 6
1293-1455 | Machine13 | Job19 | 7
1305-1364 | Machine1 | Job15 | 5
1305-1487 | Machine8 | Job13 | 6
1327-1337 | Machine10 | Job17 | 6
1327-1425 | Machine7 | Job2 | 7
1337-1429 | Machine0 | Job11 | 6
1337-1459 | Machine11 | Job17 | 7
1364-1375 | Machine1 | Job8 | 7
1364-1375 | Machine12 | Job15 | 6
1375-1506 | Machine1 | Job14 | 7
1375-1490 | Machine12 | Job3 | 7
1408-1534 | Machine2 | Job7 | 6
1423-1571 | Machine10 | Job12 | 8
1429-1464 | Machine0 | Job10 | 6
1455-1520 | Machine5 | Job19 | 8
1464-1615 | Machine0 | Job1 | 6
1464-1565 | Machine13 | Job10 | 7
1487-1666 | Machine4 | Job13 | 7
1487-1677 | Machine8 | Job16 | 7
1490-1673 | Machine12 | Job5 | 8
1506-1515 | Machine11 | Job14 | 8
1515-1569 | Machine11 | Job2 | 8
1534-1680 | Machine2 | Job11 | 7
1565-1630 | Machine13 | Job20 | 7
1615-1686 | Machine0 | Job6 | 7
1615-1753 | Machine9 | Job1 | 7
1630-1691 | Machine1 | Job20 | 8
1630-1704 | Machine13 | Job15 | 7
1666-1773 | Machine11 | Job13 | 8
1666-1825 | Machine4 | Job2 | 9
1673-1716 | Machine3 | Job5 | 9
1677-1811 | Machine8 | Job18 | 7
1680-1749 | Machine2 | Job9 | 7
1680-1770 | Machine7 | Job11 | 8
1686-1784 | Machine14 | Job6 | 8
1704-1736 | Machine13 | Job17 | 8
1749-1885 | Machine2 | Job4 | 7
1753-1769 | Machine6 | Job1 | 8
1753-1757 | Machine9 | Job8 | 8
1757-1887 | Machine9 | Job9 | 8
1811-1967 | Machine6 | Job18 | 8
1811-1912 | Machine8 | Job7 | 7
1885-1939 | Machine0 | Job4 | 8
1885-1942 | Machine2 | Job16 | 8
1887-1940 | Machine12 | Job9 | 9
1887-2018 | Machine9 | Job11 | 9
1912-2084 | Machine8 | Job10 | 8
1940-2129 | Machine4 | Job9 | 10
