job,step,machine,start,end
Job17,Step 7,Machine8,943,947
Job17,Step 8,Machine7,947,949
Job17,Step 9,Machine9,950,960
Job17,Step 10,Machine6,961,970
Job18,Step 1,Machine0,970,974
Job18,Step 2,Machine2,974,976
Job18,Step 3,Machine1,977,987
Job18,Step 4,Machine4,988,991
Job18,Step 5,Machine3,991,998
Job18,Step 6,Machine5,999,1004
Job18,Step 7,Machine8,1004,1005
Job18,Step 8,Machine7,1005,1010
Job18,Step 9,Machine6,1010,1011
Job18,Step 10,Machine9,1012,1019
Job19,Step 1,Machine4,1019,1029
Job19,Step 2,Machine3,1029,1037
Job19,Step 3,Machine0,1038,1043
Job19,Step 4,Machine2,1043,1047
Job19,Step 5,Machine1,1047,1047
Job19,Step 6,Machine6,1047,1048
Job19,Step 7,Machine5,1048,1057
Job19,Step 8,Machine8,1059,1069
Job19,Step 9,Machine7,1069,1079
Job19,Step 10,Machine9,1079,1083
Job20,Step 1,Machine3,1083,1092
Job20,Step 2,Machine0,1093,1103
Job20,Step 3,Machine2,1103,1105
Job20,Step 4,Machine4,1106,1116
Job20,Step 5,Machine1,1116,1126
Job20,Step 6,Machine6,1126,1128
Job20,Step 7,Machine5,1128,1129
Job20,Step 8,Machine7,1130,1137
Job20,Step 9,Machine9,1137,1143
Job20,Step 10,Machine8,1143,1144
Job21,Step 1,Machine0,1144,1145
Job21,Step 2,Machine4,1145,1146
Job21,Step 3,Machine2,1147,1154
Job21,Step 4,Machine1,1154,1161
Job21,Step 5,Machine3,1161,1170
Job21,Step 6,Machine5,1170,1174
Job21,Step 7,Machine6,1174,1179
Job21,Step 8,Machine7,1181,1188
Job21,Step 9,Machine9,1190,1200
Job21,Step 10,Machine8,1200,1201
Job22,Step 1,Machine3,1201,1204
Job22,Step 2,Machine0,1205,1215
Job22,Step 3,Machine1,1215,1215
Job22,Step 4,Machine4,1216,1224
Job22,Step 5,Machine2,1224,1233
Job22,Step 6,Machine7,1233,1234
Job22,Step 7,Machine5,1236,1243
Job22,Step 8,Machine9,1243,1247
Job22,Step 9,Machine8,1247,1248
Job22,Step 10,Machine6,1248,1248
Job23,Step 1,Machine0,1248,1248
Job23,Step 2,Machine1,1248,1254
Job23,Step 3,Machine4,1254,1256
Job23,Step 4,Machine3,1256,1259
Job23,Step 5,Machine2,1260,1266
Job23,Step 6,Machine9,1266,1272
Job23,Step 7,Machine7,1272,1274
Job23,Step 8,Machine8,1274,1276
Job23,Step 9,Machine6,1276,1286
Job23,Step 10,Machine5,1286,1289
Job24,Step 1,Machine1,1289,1296
Job24,Step 2,Machine4,1298,1308
Job24,Step 3,Machine3,1310,1321
Job24,Step 4,Machine2,1321,1327
Job24,Step 5,Machine0,1329,1338
Job24,Step 6,Machine7,1338,1347
Job24,Step 7,Machine6,1348,1355
Job24,Step 8,Machine9,1355,1360
Job24,Step 9,Machine8,1360,1365
Job24,Step 10,Machine5,1365,1370
Job25,Step 1,Machine1,1370,1379
Job25,Step 2,Machine4,1379,1388
Job25,Step 3,Machine3,1388,1396
Job25,Step 4,Machine2,1396,1398
Job25,Step 5,Machine0,1398,1406
Job25,Step 6,Machine5,1407,1410
Job25,Step 7,Machine7,1410,1411
Job25,Step 8,Machine9,1411,1413
Job25,Step 9,Machine6,1414,1421
Job25,Step 10,Machine8,1422,1428
Job26,Step 1,Machine4,1428,1432
Job26,Step 2,Machine0,1432,1432
Job26,Step 3,Machine2,1433,1440
Job26,Step 4,Machine3,1440,1451
Job26,Step 5,Machine1,1451,1459
Job26,Step 6,Machine5,1460,1461
Job26,Step 7,Machine9,1462,1468
Job26,Step 8,Machine8,1468,1471
Job26,Step 9,Machine7,1471,1476
Job26,Step 10,Machine6,1477,1482
Job27,Step 1,Machine1,1482,1489
Job27,Step 2,Machine4,1490,1496
Job27,Step 3,Machine0,1497,1504
Job27,Step 4,Machine2,1504,1515
Job27,Step 5,Machine3,1515,1517
Job27,Step 6,Machine6,1518,1524
Job27,Step 7,Machine7,1524,1533
Job27,Step 8,Machine9,1533,1535
Job27,Step 9,Machine5,1535,1543
Job27,Step 10,Machine8,1544,1549
Job28,Step 1,Machine2,1549,1556
Job28,Step 2,Machine1,1557,1567
Job28,Step 3,Machine4,1568,1574
Job28,Step 4,Machine0,1575,1583
Job28,Step 5,Machine3,1583,1586
Job28,Step 6,Machine5,1586,1591
Job28,Step 7,Machine6,1591,1593
Job28,Step 8,Machine7,1593,1593
Job28,Step 9,Machine8,1593,1601
Job28,Step 10,Machine9,1601,1607
Job29,Step 1,Machine2,1607,1616
Job29,Step 2,Machine0,1617,1623
Job29,Step 3,Machine3,1623,1623
Job29,Step 4,Machine1,1624,1634
Job29,Step 5,Machine4,1634,1638
Job29,Step 6,Machine7,1638,1649
Job29,Step 7,Machine5,1650,1656
Job29,Step 8,Machine9,1657,1659
Job29,Step 9,Machine6,1659,1661
Job29,Step 10,Machine8,1662,1666
Job30,Step 1,Machine3,1666,1676
Job30,Step 2,Machine4,1676,1686
Job30,Step 3,Machine0,1686,1688
Job30,Step 4,Machine2,1689,1698
Job30,Step 5,Machine1,1699,1708
Job30,Step 6,Machine5,1710,1720
Job30,Step 7,Machine6,1720,1730
Job30,Step 8,Machine8,1730,1733
Job30,Step 9,Machine9,1735,1745
Job30,Step 10,Machine7,1746,1752
Job31,Step 1,Machine4,1752,1761
Job31,Step 2,Machine2,1761,1772
Job31,Step 3,Machine0,1772,1773
Job31,Step 4,Machine3,1773,1776
Job31,Step 5,Machine1,1776,1786
Job31,Step 6,Machine9,1786,1789
Job31,Step 7,Machine7,1789,1789
Job31,Step 8,Machine8,1790,1801
Job31,Step 9,Machine5,1801,1809
Job31,Step 10,Machine6,1809,1816
Job32,Step 1,Machine0,1816,1822
Job32,Step 2,Machine3,1822,1822
Job32,Step 3,Machine4,1823,1828
Job32,Step 4,Machine2,1828,1828
Job32,Step 5,Machine1,1830,1838
Job32,Step 6,Machine8,1838,1839
Job32,Step 7,Machine6,1840,1844
Job32,Step 8,Machine9,1844,1854
Job32,Step 9,Machine5,1854,1856
Job32,Step 10,Machine7,1856,1857
Job33,Step 1,Machine3,1857,1867
Job33,Step 2,Machine0,1867,1869
Job33,Step 3,Machine4,1870,1872
Job33,Step 4,Machine1,1872,1877
Job33,Step 5,Machine2,1877,1883
Job33,Step 6,Machine8,1883,1886
Job33,Step 7,Machine6,1886,1891
Job33,Step 8,Machine5,1892,1898
Job33,Step 9,Machine9,1899,1907
Job33,Step 10,Machine7,1909,1917
Job34,Step 1,Machine0,1917,1922
Job34,Step 2,Machine1,1924,1934
Job34,Step 3,Machine2,1935,1943
Job34,Step 4,Machine4,1943,1952
Job34,Step 5,Machine3,1952,1954
Job34,Step 6,Machine6,1955,1960
Job34,Step 7,Machine8,1962,1971
Job34,Step 8,Machine9,1973,1984
Job34,Step 9,Machine5,1985,1995
Job34,Step 10,Machine7,1995,2000
Job35,Step 1,Machine1,2000,2003
Job35,Step 2,Machine0,2003,2003
Job35,Step 3,Machine3,2004,2010
Job35,Step 4,Machine4,2011,2013
Job35,Step 5,Machine2,2014,2022
Job35,Step 6,Machine8,2023,2031
Job35,Step 7,Machine7,2032,2036
Job35,Step 8,Machine9,2036,2042
Job35,Step 9,Machine5,2042,2046
Job35,Step 10,Machine6,2048,2056
Job36,Step 1,Machine0,2056,2057
Job36,Step 2,Machine4,2058,2065
Job36,Step 3,Machine3,2065,2072
Job36,Step 4,Machine2,2072,2080
Job36,Step 5,Machine1,2080,2082
Job36,Step 6,Machine8,2082,2086
Job36,Step 7,Machine7,2088,2097
Job36,Step 8,Machine9,2097,2103
Job36,Step 9,Machine5,2103,2110
Job36,Step 10,Machine6,2112,2119
Job37,Step 1,Machine4,2119,2120
Job37,Step 2,Machine2,2120,2126
Job37,Step 3,Machine3,2127,2134
Job37,Step 4,Machine1,2134,2137
Job37,Step 5,Machine0,2137,2138
Job37,Step 6,Machine7,2138,2142
Job37,Step 7,Machine6,2142,2147
Job37,Step 8,Machine8,2147,2150
Job37,Step 9,Machine9,2150,2157
Job37,Step 10,Machine5,2157,2157
Job38,Step 1,Machine0,2157,2163
Job38,Step 2,Machine4,2164,2173
Job38,Step 3,Machine2,2173,2174
Job38,Step 4,Machine3,2175,2183
Job38,Step 5,Machine1,2183,2185
Job38,Step 6,Machine6,2186,2189
Job38,Step 7,Machine9,2189,2198
Job38,Step 8,Machine5,2198,2200
Job38,Step 9,Machine7,2200,2204
Job38,Step 10,Machine8,2204,2211
Job39,Step 1,Machine3,2211,2221
Job39,Step 2,Machine2,2221,2227
Job39,Step 3,Machine0,2228,2235
Job39,Step 4,Machine1,2235,2244
Job39,Step 5,Machine4,2245,2250
Job39,Step 6,Machine7,2251,2260
Job39,Step 7,Machine5,2260,2265
Job39,Step 8,Machine8,2265,2268
Job39,Step 9,Machine9,2268,2269
Job39,Step 10,Machine6,2270,2271
Job40,Step 1,Machine3,2271,2280
Job40,Step 2,Machine2,2280,2283
Job40,Step 3,Machine0,2283,2284
Job40,Step 4,Machine1,2284,2287
Job40,Step 5,Machine4,2287,2291
Job40,Step 6,Machine7,2292,2301
Job40,Step 7,Machine8,2302,2308
Job40,Step 8,Machine5,2310,2318
Job40,Step 9,Machine6,2319,2328
Job40,Step 10,Machine9,2328,2337
Job41,Step 1,Machine2,2337,2338
Job41,Step 2,Machine4,2338,2346
Job41,Step 3,Machine0,2347,2358
Job41,Step 4,Machine3,2358,2366
Job41,Step 5,Machine1,2366,2368
Job41,Step 6,Machine8,2369,2379
Job41,Step 7,Machine9,2380,2385
Job41,Step 8,Machine6,2385,2387
Job41,Step 9,Machine5,2387,2388
Job41,Step 10,Machine7,2390,2401
Job42,Step 1,Machine4,2401,2404
Job42,Step 2,Machine1,2404,2405
Job42,Step 3,Machine2,2405,2406
Job42,Step 4,Machine0,2407,2418
Job42,Step 5,Machine3,2418,2419
Job42,Step 6,Machine8,2420,2427
Job42,Step 7,Machine7,2427,2434
Job42,Step 8,Machine5,2434,2442
Job42,Step 9,Machine6,2444,2454
Job42,Step 10,Machine9,2455,2464
Job43,Step 1,Machine1,2464,2468
Job43,Step 2,Machine2,2468,2476
Job43,Step 3,Machine0,2476,2480
Job43,Step 4,Machine3,2480,2488
Job43,Step 5,Machine4,2488,2490
Job43,Step 6,Machine6,2491,2499
Job43,Step 7,Machine5,2500,2507
Job43,Step 8,Machine8,2507,2508
Job43,Step 9,Machine7,2508,2518
Job43,Step 10,Machine9,2518,2525
Job44,Step 1,Machine3,2525,2531
Job44,Step 2,Machine0,2532,2537
Job44,Step 3,Machine2,2537,2537
Job44,Step 4,Machine1,2538,2547
Job44,Step 5,Machine4,2547,2549
Job44,Step 6,Machine7,2550,2559
Job44,Step 7,Machine9,2559,2563
Job44,Step 8,Machine6,2563,2569
Job44,Step 9,Machine5,2570,2574
Job44,Step 10,Machine8,2575,2582
Job45,Step 1,Machine2,2582,2583
Job45,Step 2,Machine0,2583,2585
Job45,Step 3,Machine1,2585,2591
Job45,Step 4,Machine4,2591,2592
Job45,Step 5,Machine3,2592,2598
Job45,Step 6,Machine7,2599,2607
Job45,Step 7,Machine6,2607,2609
Job45,Step 8,Machine8,2610,2617
Job45,Step 9,Machine9,2617,2623
Job45,Step 10,Machine5,2623,2634
Job46,Step 1,Machine3,2634,2637
Job46,Step 2,Machine4,2637,2639
Job46,Step 3,Machine1,2640,2650
Job46,Step 4,Machine0,2650,2652
Job46,Step 5,Machine2,2653,2655
Job46,Step 6,Machine9,2655,2659
Job46,Step 7,Machine6,2659,2665
Job46,Step 8,Machine5,2665,2671
Job46,Step 9,Machine7,2672,2679
Job46,Step 10,Machine8,2679,2682
Job47,Step 1,Machine2,2682,2684
Job47,Step 2,Machine0,2684,2692
Job47,Step 3,Machine4,2693,2703
Job47,Step 4,Machine1,2703,2704
Job47,Step 5,Machine3,2704,2711
Job47,Step 6,Machine8,2713,2724
Job47,Step 7,Machine6,2724,2728
Job47,Step 8,Machine9,2728,2729
Job47,Step 9,Machine5,2729,2735
Job47,Step 10,Machine7,2735,2741
Job48,Step 1,Machine4,2741,2747
Job48,Step 2,Machine0,2748,2757
Job48,Step 3,Machine1,2757,2768
Job48,Step 4,Machine2,2769,2775
Job48,Step 5,Machine3,2776,2785
Job48,Step 6,Machine8,2786,2795
Job48,Step 7,Machine5,2795,2798
Job48,Step 8,Machine7,2799,2808
Job48,Step 9,Machine9,2808,2816
Job48,Step 10,Machine6,2818,2827
Job49,Step 1,Machine1,2827,2836
Job49,Step 2,Machine4,2836,2837
Job49,Step 3,Machine0,2838,2843
Job49,Step 4,Machine3,2843,2851
Job49,Step 5,Machine2,2852,2861
Job49,Step 6,Machine7,2862,2872
Job49,Step 7,Machine5,2872,2877
Job49,Step 8,Machine6,2877,2881
Job49,Step 9,Machine8,2882,2887
Job49,Step 10,Machine9,2887,2895
Job50,Step 1,Machine1,2895,2904
Job50,Step 2,Machine0,2906,2916
Job50,Step 3,Machine4,2917,2926
Job50,Step 4,Machine3,2926,2927
Job50,Step 5,Machine2,2928,2939
Job50,Step 6,Machine9,2939,2945
Job50,Step 7,Machine5,2946,2950
Job50,Step 8,Machine7,2950,2953
Job50,Step 9,Machine8,2955,2962
Job50,Step 10,Machine6,2963,2968
