job,step,machine,start,end
Job14,Step 2,Machine0,788,789
Job14,Step 3,Machine3,791,801
Job14,Step 4,Machine2,801,804
Job14,Step 5,Machine4,804,805
Job14,Step 6,Machine5,805,809
Job14,Step 7,Machine7,810,813
Job14,Step 8,Machine6,814,819
Job14,Step 9,Machine8,820,825
Job14,Step 10,Machine9,826,829
Job15,Step 1,Machine1,829,831
Job15,Step 2,Machine0,832,838
Job15,Step 3,Machine3,839,850
Job15,Step 4,Machine2,850,861
Job15,Step 5,Machine4,862,868
Job15,Step 6,Machine8,868,877
Job15,Step 7,Machine7,877,879
Job15,Step 8,Machine5,880,890
Job15,Step 9,Machine6,891,895
Job15,Step 10,Machine9,896,905
Job16,Step 1,Machine4,905,915
Job16,Step 2,Machine2,917,924
Job16,Step 3,Machine1,925,933
Job16,Step 4,Machine3,934,945
Job16,Step 5,Machine0,945,950
Job16,Step 6,Machine6,951,961
Job16,Step 7,Machine5,961,968
Job16,Step 8,Machine9,969,978
Job16,Step 9,Machine8,978,987
Job16,Step 10,Machine7,987,988
Job17,Step 1,Machine3,988,990
Job17,Step 2,Machine2,990,992
Job17,Step 3,Machine1,993,1001
Job17,Step 4,Machine0,1001,1001
Job17,Step 5,Machine4,1002,1010
Job17,Step 6,Machine6,1010,1011
Job17,Step 7,Machine5,1011,1016
Job17,Step 8,Machine9,1016,1024
Job17,Step 9,Machine8,1024,1029
Job17,Step 10,Machine7,1031,1040
Job18,Step 1,Machine3,1040,1045
Job18,Step 2,Machine4,1046,1055
Job18,Step 3,Machine2,1056,1059
Job18,Step 4,Machine0,1059,1065
Job18,Step 5,Machine1,1065,1066
Job18,Step 6,Machine5,1067,1072
Job18,Step 7,Machine6,1072,1073
Job18,Step 8,Machine7,1073,1074
Job18,Step 9,Machine9,1074,1077
Job18,Step 10,Machine8,1077,1080
Job19,Step 1,Machine3,1080,1086
Job19,Step 2,Machine2,1086,1087
Job19,Step 3,Machine1,1087,1088
Job19,Step 4,Machine4,1088,1091
Job19,Step 5,Machine0,1092,1102
Job19,Step 6,Machine8,1104,1115
Job19,Step 7,Machine6,1115,1117
Job19,Step 8,Machine9,1118,1125
Job19,Step 9,Machine7,1126,1131
Job19,Step 10,Machine5,1132,1135
Job20,Step 1,Machine0,1135,1138
Job20,Step 2,Machine3,1138,1141
Job20,Step 3,Machine1,1141,1147
Job20,Step 4,Machine2,1147,1147
Job20,Step 5,Machine4,1147,1149
Job20,Step 6,Machine7,1149,1154
Job20,Step 7,Machine9,1154,1157
Job20,Step 8,Machine5,1158,1165
Job20,Step 9,Machine8,1166,1173
Job20,Step 10,Machine6,1173,1182
Job21,Step 1,Machine2,1182,1192
Job21,Step 2,Machine0,1193,1203
Job21,Step 3,Machine4,1203,1204
Job21,Step 4,Machine1,1204,1209
Job21,Step 5,Machine3,1209,1210
Job21,Step 6,Machine6,1210,1217
Job21,Step 7,Machine9,1217,1226
Job21,Step 8,Machine5,1226,1236
Job21,Step 9,Machine7,1237,1246
Job21,Step 10,Machine8,1246,1247
Job22,Step 1,Machine4,1247,1255
Job22,Step 2,Machine3,1256,1260
Job22,Step 3,Machine0,1260,1263
Job22,Step 4,Machine2,1264,1274
Job22,Step 5,Machine1,1274,1276
Job22,Step 6,Machine5,1276,1278
Job22,Step 7,Machine9,1279,1287
Job22,Step 8,Machine8,1287,1289
Job22,Step 9,Machine6,1289,1299
Job22,Step 10,Machine7,1299,1303
Job23,Step 1,Machine4,1303,1311
Job23,Step 2,Machine2,1311,1319
Job23,Step 3,Machine3,1320,1327
Job23,Step 4,Machine1,1327,1328
Job23,Step 5,Machine0,1328,1333
Job23,Step 6,Machine8,1334,1338
Job23,Step 7,Machine7,1338,1339
Job23,Step 8,Machine6,1340,1350
Job23,Step 9,Machine5,1351,1359
Job23,Step 10,Machine9,1360,1362
Job24,Step 1,Machine1,1362,1362
Job24,Step 2,Machine3,1363,1368
Job24,Step 3,Machine0,1368,1375
Job24,Step 4,Machine4,1375,1377
Job24,Step 5,Machine2,1377,1384
Job24,Step 6,Machine7,1384,1385
Job24,Step 7,Machine6,1385,1388
Job24,Step 8,Machine8,1388,1391
Job24,Step 9,Machine9,1392,1400
Job24,Step 10,Machine5,1402,1410
Job25,Step 1,Machine1,1410,1416
Job25,Step 2,Machine2,1416,1418
Job25,Step 3,Machine4,1419,1430
Job25,Step 4,Machine0,1431,1440
Job25,Step 5,Machine3,1440,1442
Job25,Step 6,Machine5,1442,1443
Job25,Step 7,Machine6,1443,1447
Job25,Step 8,Machine8,1448,1454
Job25,Step 9,Machine7,1454,1464
Job25,Step 10,Machine9,1464,1467
Job26,Step 1,Machine3,1467,1469
Job26,Step 2,Machine4,1469,1469
Job26,Step 3,Machine1,1469,1472
Job26,Step 4,Machine0,1473,1478
Job26,Step 5,Machine2,1479,1490
Job26,Step 6,Machine5,1490,1497
Job26,Step 7,Machine6,1498,1504
Job26,Step 8,Machine8,1504,1508
Job26,Step 9,Machine7,1508,1510
Job26,Step 10,Machine9,1510,1513
Job27,Step 1,Machine0,1513,1522
Job27,Step 2,Machine3,1522,1523
Job27,Step 3,Machine2,1523,1525
Job27,Step 4,Machine4,1525,1533
Job27,Step 5,Machine1,1533,1539
Job27,Step 6,Machine5,1539,1544
Job27,Step 7,Machine7,1545,1551
Job27,Step 8,Machine9,1553,1563
Job27,Step 9,Machine6,1563,1573
Job27,Step 10,Machine8,1573,1579
Job28,Step 1,Machine2,1579,1586
Job28,Step 2,Machine3,1586,1593
Job28,Step 3,Machine0,1593,1597
Job28,Step 4,Machine1,1599,1607
Job28,Step 5,Machine4,1607,1610
Job28,Step 6,Machine5,1611,1616
Job28,Step 7,Machine6,1617,1619
Job28,Step 8,Machine7,1619,1622
Job28,Step 9,Machine8,1624,1633
Job28,Step 10,Machine9,1634,1641
Job29,Step 1,Machine4,1641,1644
Job29,Step 2,Machine2,1645,1653
Job29,Step 3,Machine1,1653,1653
Job29,Step 4,Machine3,1654,1659
Job29,Step 5,Machine0,1659,1659
Job29,Step 6,Machine9,1660,1668
Job29,Step 7,Machine5,1669,1672
Job29,Step 8,Machine7,1672,1683
Job29,Step 9,Machine8,1684,1691
Job29,Step 10,Machine6,1691,1701
Job30,Step 1,Machine3,1701,1707
Job30,Step 2,Machine4,1708,1717
Job30,Step 3,Machine1,1718,1722
Job30,Step 4,Machine0,1722,1726
Job30,Step 5,Machine2,1727,1734
Job30,Step 6,Machine5,1735,1744
Job30,Step 7,Machine8,1746,1755
Job30,Step 8,Machine6,1756,1764
Job30,Step 9,Machine7,1764,1764
Job30,Step 10,Machine9,1764,1766
Job31,Step 1,Machine4,1766,1777
Job31,Step 2,Machine0,1777,1782
Job31,Step 3,Machine1,1784,1791
Job31,Step 4,Machine3,1792,1796
Job31,Step 5,Machine2,1796,1797
Job31,Step 6,Machine6,1797,1799
Job31,Step 7,Machine5,1799,1803
Job31,Step 8,Machine7,1805,1815
Job31,Step 9,Machine8,1815,1826
Job31,Step 10,Machine9,1826,1829
Job32,Step 1,Machine3,1829,1833
Job32,Step 2,Machine4,1833,1837
Job32,Step 3,Machine2,1837,1839
Job32,Step 4,Machine1,1839,1845
Job32,Step 5,Machine0,1846,1856
Job32,Step 6,Machine9,1856,1865
Job32,Step 7,Machine8,1865,1867
Job32,Step 8,Machine5,1868,1873
Job32,Step 9,Machine6,1875,1884
Job32,Step 10,Machine7,1884,1893
Job33,Step 1,Machine4,1893,1900
Job33,Step 2,Machine2,1901,1911
Job33,Step 3,Machine1,1912,1923
Job33,Step 4,Machine0,1923,1923
Job33,Step 5,Machine3,1924,1934
Job33,Step 6,Machine5,1934,1935
Job33,Step 7,Machine6,1935,1941
Job33,Step 8,Machine7,1941,1944
Job33,Step 9,Machine8,1945,1952
Job33,Step 10,Machine9,1953,1960
Job34,Step 1,Machine0,1960,1962
Job34,Step 2,Machine3,1963,1970
Job34,Step 3,Machine4,1970,1972
Job34,Step 4,Machine2,1972,1974
Job34,Step 5,Machine1,1975,1983
Job34,Step 6,Machine9,1984,1993
Job34,Step 7,Machine6,1993,1998
Job34,Step 8,Machine5,1998,2000
Job34,Step 9,Machine8,2001,2007
Job34,Step 10,Machine7,2008,2016
Job35,Step 1,Machine4,2016,2021
Job35,Step 2,Machine0,2022,2029
Job35,Step 3,Machine2,2030,2040
Job35,Step 4,Machine3,2040,2050
Job35,Step 5,Machine1,2050,2061
Job35,Step 6,Machine6,2061,2064
Job35,Step 7,Machine5,2065,2075
Job35,Step 8,Machine8,2075,2078
Job35,Step 9,Machine7,2079,2083
Job35,Step 10,Machine9,2083,2094
Job36,Step 1,Machine2,2094,2098
Job36,Step 2,Machine0,2098,2104
Job36,Step 3,Machine4,2105,2112
Job36,Step 4,Machine1,2113,2119
Job36,Step 5,Machine3,2120,2127
Job36,Step 6,Machine9,2128,2135
Job36,Step 7,Machine8,2136,2146
Job36,Step 8,Machine5,2148,2156
Job36,Step 9,Machine7,2156,2156
Job36,Step 10,Machine6,2157,2163
Job37,Step 1,Machine3,2163,2172
Job37,Step 2,Machine2,2172,2177
Job37,Step 3,Machine0,2177,2185
Job37,Step 4,Machine4,2186,2191
Job37,Step 5,Machine1,2192,2199
Job37,Step 6,Machine6,2200,2205
Job37,Step 7,Machine5,2205,2215
Job37,Step 8,Machine8,2215,2221
Job37,Step 9,Machine7,2222,2228
Job37,Step 10,Machine9,2228,2232
Job38,Step 1,Machine1,2232,2243
Job38,Step 2,Machine2,2243,2246
Job38,Step 3,Machine3,2248,2258
Job38,Step 4,Machine0,2259,2265
Job38,Step 5,Machine4,2265,2268
Job38,Step 6,Machine5,2269,2279
Job38,Step 7,Machine9,2279,2285
Job38,Step 8,Machine6,2285,2287
Job38,Step 9,Machine8,2287,2287
Job38,Step 10,Machine7,2287,2294
Job39,Step 1,Machine2,2294,2295
Job39,Step 2,Machine0,2295,2304
Job39,Step 3,Machine1,2306,2314
Job39,Step 4,Machine4,2315,2323
Job39,Step 5,Machine3,2323,2323
Job39,Step 6,Machine7,2323,2325
Job39,Step 7,Machine9,2325,2329
Job39,Step 8,Machine6,2329,2336
Job39,Step 9,Machine5,2336,2339
Job39,Step 10,Machine8,2340,2346
Job40,Step 1,Machine4,2346,2349
Job40,Step 2,Machine2,2350,2361
Job40,Step 3,Machine1,2362,2372
Job40,Step 4,Machine3,2372,2377
Job40,Step 5,Machine0,2378,2381
Job40,Step 6,Machine9,2382,2386
Job40,Step 7,Machine7,2386,2394
Job40,Step 8,Machine6,2395,2400
Job40,Step 9,Machine8,2400,2403
Job40,Step 10,Machine5,2404,2412
Job41,Step 1,Machine3,2412,2417
Job41,Step 2,Machine4,2418,2423
Job41,Step 3,Machine1,2424,2429
Job41,Step 4,Machine2,2429,2430
Job41,Step 5,Machine0,2431,2439
Job41,Step 6,Machine6,2440,2451
Job41,Step 7,Machine7,2451,2453
Job41,Step 8,Machine9,2453,2457
Job41,Step 9,Machine5,2458,2464
Job41,Step 10,Machine8,2465,2470
Job42,Step 1,Machine0,2470,2476
Job42,Step 2,Machine1,2477,2486
Job42,Step 3,Machine2,2486,2486
Job42,Step 4,Machine4,2486,2493
Job42,Step 5,Machine3,2494,2501
Job42,Step 6,Machine6,2501,2504
Job42,Step 7,Machine5,2505,2511
Job42,Step 8,Machine7,2512,2519
Job42,Step 9,Machine8,2519,2522
Job42,Step 10,Machine9,2523,2530
Job43,Step 1,Machine2,2530,2540
Job43,Step 2,Machine1,2541,2552
Job43,Step 3,Machine0,2552,2557
Job43,Step 4,Machine4,2558,2561
Job43,Step 5,Machine3,2561,2561
Job43,Step 6,Machine7,2562,2565
Job43,Step 7,Machine9,2566,2572
Job43,Step 8,Machine5,2572,2576
Job43,Step 9,Machine6,2576,2584
Job43,Step 10,Machine8,2584,2591
Job44,Step 1,Machine4,2591,2591
Job44,Step 2,Machine0,2592,2600
Job44,Step 3,Machine2,2600,2603
Job44,Step 4,Machine1,2603,2607
Job44,Step 5,Machine3,2609,2615
Job44,Step 6,Machine5,2617,2626
Job44,Step 7,Machine9,2626,2627
Job44,Step 8,Machine7,2627,2629
Job44,Step 9,Machine6,2629,2630
Job44,Step 10,Machine8,2631,2639
Job45,Step 1,Machine2,2639,2643
Job45,Step 2,Machine0,2643,2643
Job45,Step 3,Machine3,2644,2650
Job45,Step 4,Machine1,2651,2655
Job45,Step 5,Machine4,2655,2656
Job45,Step 6,Machine6,2656,2660
Job45,Step 7,Machine9,2661,2669
Job45,Step 8,Machine8,2670,2676
Job45,Step 9,Machine5,2676,2683
Job45,Step 10,Machine7,2683,2687
Job46,Step 1,Machine2,2687,2689
Job46,Step 2,Machine4,2689,2690
Job46,Step 3,Machine3,2690,2693
Job46,Step 4,Machine1,2693,2701
Job46,Step 5,Machine0,2702,2709
Job46,Step 6,Machine5,2710,2718
Job46,Step 7,Machine8,2718,2719
Job46,Step 8,Machine9,2719,2722
Job46,Step 9,Machine6,2724,2733
Job46,Step 10,Machine7,2735,2745
Job47,Step 1,Machine4,2745,2748
Job47,Step 2,Machine0,2748,2754
Job47,Step 3,Machine3,2755,2760
Job47,Step 4,Machine1,2761,2766
Job47,Step 5,Machine2,2766,2768
Job47,Step 6,Machine5,2769,2775
Job47,Step 7,Machine8,2775,2776
Job47,Step 8,Machine7,2776,2780
Job47,Step 9,Machine6,2781,2791
Job47,Step 10,Machine9,2792,2796
Job48,Step 1,Machine2,2796,2797
Job48,Step 2,Machine1,2797,2803
Job48,Step 3,Machine4,2803,2809
Job48,Step 4,Machine3,2810,2820
Job48,Step 5,Machine0,2820,2821
Job48,Step 6,Machine6,2821,2824
Job48,Step 7,Machine8,2824,2824
Job48,Step 8,Machine7,2826,2836
Job48,Step 9,Machine9,2836,2838
Job48,Step 10,Machine5,2839,2848
Job49,Step 1,Machine1,2848,2858
Job49,Step 2,Machine2,2859,2867
Job49,Step 3,Machine3,2867,2874
Job49,Step 4,Machine4,2874,2880
Job49,Step 5,Machine0,2880,2889
Job49,Step 6,Machine7,2889,2892
Job49,Step 7,Machine6,2892,2900
Job49,Step 8,Machine5,2900,2904
Job49,Step 9,Machine8,2904,2909
Job49,Step 10,Machine9,2909,2910
Job50,Step 1,Machine4,2910,2917
Job50,Step 2,Machine2,2917,2921
Job50,Step 3,Machine3,2921,2923
Job50,Step 4,Machine0,2923,2931
Job50,Step 5,Machine1,2932,2939
Job50,Step 6,Machine7,2940,2944
Job50,Step 7,Machine8,2945,2953
Job50,Step 8,Machine6,2954,2958
Job50,Step 9,Machine9,2958,2962
Job50,Step 10,Machine5,2963,2972
