job,step,machine,start,end
Job10,Step 9,Machine7,682,688
Job10,Step 10,Machine8,688,690
Job11,Step 1,Machine3,690,700
Job11,Step 2,Machine2,700,702
Job11,Step 3,Machine4,702,702
Job11,Step 4,Machine0,702,707
Job11,Step 5,Machine1,707,720
Job11,Step 6,Machine7,721,728
Job11,Step 7,Machine5,728,741
Job11,Step 8,Machine9,743,753
Job11,Step 9,Machine6,754,761
Job11,Step 10,Machine8,763,774
Job12,Step 1,Machine0,774,784
Job12,Step 2,Machine2,786,798
Job12,Step 3,Machine1,799,801
Job12,Step 4,Machine3,802,814
Job12,Step 5,Machine4,815,822
Job12,Step 6,Machine6,823,826
Job12,Step 7,Machine7,827,832
Job12,Step 8,Machine9,833,843
Job12,Step 9,Machine8,843,851
Job12,Step 10,Machine5,851,857
Job13,Step 1,Machine3,857,869
Job13,Step 2,Machine4,870,879
Job13,Step 3,Machine0,879,888
Job13,Step 4,Machine2,889,893
Job13,Step 5,Machine1,893,901
Job13,Step 6,Machine7,901,908
Job13,Step 7,Machine6,910,920
Job13,Step 8,Machine5,921,932
Job13,Step 9,Machine9,934,944
Job13,Step 10,Machine8,944,949
Job14,Step 1,Machine3,949,956
Job14,Step 2,Machine1,956,968
Job14,Step 3,Machine2,969,980
Job14,Step 4,Machine4,980,981
Job14,Step 5,Machine0,981,990
Job14,Step 6,Machine8,990,990
Job14,Step 7,Machine5,991,1001
Job14,Step 8,Machine6,1001,1006
Job14,Step 9,Machine7,1007,1011
Job14,Step 10,Machine9,1013,1026
Job15,Step 1,Machine1,1026,1028
Job15,Step 2,Machine3,1029,1035
Job15,Step 3,Machine4,1035,1040
Job15,Step 4,Machine2,1040,1043
Job15,Step 5,Machine0,1043,1054
Job15,Step 6,Machine7,1055,1064
Job15,Step 7,Machine8,1064,1066
Job15,Step 8,Machine9,1067,1074
Job15,Step 9,Machine5,1075,1080
Job15,Step 10,Machine6,1081,1094
Job16,Step 1,Machine4,1094,1097
Job16,Step 2,Machine1,1098,1108
Job16,Step 3,Machine2,1108,1121
Job16,Step 4,Machine0,1121,1127
Job16,Step 5,Machine3,1127,1133
Job16,Step 6,Machine5,1133,1144
Job16,Step 7,Machine7,1144,1157
Job16,Step 8,Machine8,1158,1170
Job16,Step 9,Machine9,1170,1180
Job16,Step 10,Machine6,1180,1181
Job17,Step 1,Machine1,1181,1188
Job17,Step 2,Machine2,1190,1196
Job17,Step 3,Machine0,1196,1197
Job17,Step 4,Machine4,1198,1209
Job17,Step 5,Machine3,1209,1213
Job17,Step 6,Machine5,1214,1222
Job17,Step 7,Machine7,1222,1224
Job17,Step 8,Machine8,1225,1236
Job17,Step 9,Machine6,1237,1246
Job17,Step 10,Machine9,1247,1251
Job18,Step 1,Machine2,1251,1262
Job18,Step 2,Machine3,1262,1262
Job18,Step 3,Machine4,1263,1265
Job18,Step 4,Machine0,1266,1273
Job18,Step 5,Machine1,1274,1284
Job18,Step 6,Machine8,1285,1290
Job18,Step 7,Machine5,1290,1295
Job18,Step 8,Machine9,1296,1306
Job18,Step 9,Machine7,1306,1308
Job18,Step 10,Machine6,1309,1311
Job19,Step 1,Machine0,1311,1311
Job19,Step 2,Machine3,1312,1319
Job19,Step 3,Machine1,1320,1324
Job19,Step 4,Machine2,1324,1328
Job19,Step 5,Machine4,1329,1342
Job19,Step 6,Machine5,1343,1356
Job19,Step 7,Machine6,1356,1362
Job19,Step 8,Machine8,1362,1376
Job19,Step 9,Machine7,1376,1385
Job19,Step 10,Machine9,1385,1390
Job20,Step 1,Machine4,1390,1400
Job20,Step 2,Machine3,1401,1409
Job20,Step 3,Machine0,1409,1417
Job20,Step 4,Machine1,1418,1419
Job20,Step 5,Machine2,1420,1424
Job20,Step 6,Machine5,1424,1425
Job20,Step 7,Machine8,1425,1437
Job20,Step 8,Machine9,1439,1451
Job20,Step 9,Machine7,1452,1456
Job20,Step 10,Machine6,1456,1464
