job,step,machine,start,end
Job13,Step 9,Machine6,953,961
Job13,Step 10,Machine9,961,961
Job14,Step 1,Machine4,961,971
Job14,Step 2,Machine0,972,977
Job14,Step 3,Machine1,977,977
Job14,Step 4,Machine3,977,982
Job14,Step 5,Machine2,983,985
Job14,Step 6,Machine7,987,996
Job14,Step 7,Machine6,997,1006
Job14,Step 8,Machine8,1007,1015
Job14,Step 9,Machine5,1015,1020
Job14,Step 10,Machine9,1020,1021
Job15,Step 1,Machine3,1021,1029
Job15,Step 2,Machine0,1029,1033
Job15,Step 3,Machine4,1035,1043
Job15,Step 4,Machine2,1043,1047
Job15,Step 5,Machine1,1047,1048
Job15,Step 6,Machine9,1048,1049
Job15,Step 7,Machine7,1049,1059
Job15,Step 8,Machine8,1059,1064
Job15,Step 9,Machine6,1064,1069
Job15,Step 10,Machine5,1069,1069
Job16,Step 1,Machine0,1069,1070
Job16,Step 2,Machine2,1071,1078
Job16,Step 3,Machine3,1079,1087
Job16,Step 4,Machine1,1089,1100
Job16,Step 5,Machine4,1100,1110
Job16,Step 6,Machine6,1110,1111
Job16,Step 7,Machine8,1111,1112
Job16,Step 8,Machine7,1112,1116
Job16,Step 9,Machine5,1118,1128
Job16,Step 10,Machine9,1128,1140
Job17,Step 1,Machine3,1140,1143
Job17,Step 2,Machine1,1144,1150
Job17,Step 3,Machine2,1151,1158
Job17,Step 4,Machine0,1158,1161
Job17,Step 5,Machine4,1162,1171
Job17,Step 6,Machine7,1171,1173
Job17,Step 7,Machine6,1173,1174
Job17,Step 8,Machine9,1175,1179
Job17,Step 9,Machine5,1181,1193
Job17,Step 10,Machine8,1195,1206
Job18,Step 1,Machine0,1206,1213
Job18,Step 2,Machine2,1213,1216
Job18,Step 3,Machine1,1216,1225
Job18,Step 4,Machine4,1226,1230
Job18,Step 5,Machine3,1231,1239
Job18,Step 6,Machine7,1239,1240
Job18,Step 7,Machine9,1240,1247
Job18,Step 8,Machine6,1248,1256
Job18,Step 9,Machine8,1257,1265
Job18,Step 10,Machine5,1265,1266
Job19,Step 1,Machine0,1266,1272
Job19,Step 2,Machine2,1272,1275
Job19,Step 3,Machine1,1276,1278
Job19,Step 4,Machine4,1279,1290
Job19,Step 5,Machine3,1291,1304
Job19,Step 6,Machine7,1305,1314
Job19,Step 7,Machine6,1314,1324
Job19,Step 8,Machine8,1325,1338
Job19,Step 9,Machine9,1340,1350
Job19,Step 10,Machine5,1351,1355
Job20,Step 1,Machine1,1355,1356
Job20,Step 2,Machine4,1356,1358
Job20,Step 3,Machine0,1360,1371
Job20,Step 4,Machine2,1372,1382
Job20,Step 5,Machine3,1382,1393
Job20,Step 6,Machine9,1393,1397
Job20,Step 7,Machine7,1397,1401
Job20,Step 8,Machine5,1402,1407
Job20,Step 9,Machine6,1408,1414
Job20,Step 10,Machine8,1415,1424
