job,step,machine,start,end
Job18,Step 13,Machine7,1567,1575
Job18,Step 14,Machine8,1576,1582
Job18,Step 15,Machine14,1582,1583
Job19,Step 1,Machine5,1583,1592
Job19,Step 2,Machine3,1593,1598
Job19,Step 3,Machine1,1598,1601
Job19,Step 4,Machine4,1602,1612
Job19,Step 5,Machine6,1612,1613
Job19,Step 6,Machine0,1614,1619
Job19,Step 7,Machine2,1619,1625
Job19,Step 8,Machine10,1625,1629
Job19,Step 9,Machine13,1630,1635
Job19,Step 10,Machine7,1635,1638
Job19,Step 11,Machine12,1638,1647
Job19,Step 12,Machine14,1648,1650
Job19,Step 13,Machine9,1650,1651
Job19,Step 14,Machine11,1651,1651
Job19,Step 15,Machine8,1651,1652
Job20,Step 1,Machine2,1652,1660
Job20,Step 2,Machine0,1662,1672
Job20,Step 3,Machine5,1672,1678
Job20,Step 4,Machine6,1678,1688
Job20,Step 5,Machine1,1688,1690
Job20,Step 6,Machine3,1690,1699
Job20,Step 7,Machine4,1699,1702
Job20,Step 8,Machine12,1702,1705
Job20,Step 9,Machine9,1705,1710
Job20,Step 10,Machine8,1710,1712
Job20,Step 11,Machine11,1713,1717
Job20,Step 12,Machine10,1718,1728
Job20,Step 13,Machine7,1728,1730
Job20,Step 14,Machine14,1732,1740
Job20,Step 15,Machine13,1740,1743
