job,step,machine,start,end
Job9,Step 16,Machine1,393,394
Job9,Step 17,Machine11,394,396
Job9,Step 18,Machine4,396,399
Job9,Step 19,Machine19,399,401
Job9,Step 20,Machine16,401,403
Job10,Step 1,Machine16,403,405
Job10,Step 2,Machine7,405,407
Job10,Step 3,Machine15,407,408
Job10,Step 4,Machine6,408,409
Job10,Step 5,Machine18,409,413
Job10,Step 6,Machine19,413,414
Job10,Step 7,Machine9,414,417
Job10,Step 8,Machine11,417,419
Job10,Step 9,Machine17,419,423
Job10,Step 10,Machine4,423,426
Job10,Step 11,Machine10,426,429
Job10,Step 12,Machine2,430,431
Job10,Step 13,Machine1,431,432
Job10,Step 14,Machine0,432,434
Job10,Step 15,Machine14,435,438
Job10,Step 16,Machine13,438,439
Job10,Step 17,Machine3,439,441
Job10,Step 18,Machine12,441,442
Job10,Step 19,Machine5,442,446
Job10,Step 20,Machine8,446,449
Job11,Step 1,Machine18,449,450
Job11,Step 2,Machine17,450,452
Job11,Step 3,Machine12,452,453
Job11,Step 4,Machine15,454,456
Job11,Step 5,Machine13,456,457
Job11,Step 6,Machine4,457,460
Job11,Step 7,Machine16,460,462
Job11,Step 8,Machine19,462,465
Job11,Step 9,Machine7,465,467
Job11,Step 10,Machine3,467,469
Job11,Step 11,Machine6,470,472
Job11,Step 12,Machine10,473,475
Job11,Step 13,Machine11,475,479
Job11,Step 14,Machine0,479,481
Job11,Step 15,Machine1,482,485
Job11,Step 16,Machine8,485,488
Job11,Step 17,Machine9,488,491
Job11,Step 18,Machine5,491,492
Job11,Step 19,Machine2,492,494
Job11,Step 20,Machine14,494,497
Job12,Step 1,Machine9,497,498
Job12,Step 2,Machine1,498,498
Job12,Step 3,Machine2,499,501
Job12,Step 4,Machine11,501,502
Job12,Step 5,Machine13,502,504
Job12,Step 6,Machine0,504,506
Job12,Step 7,Machine12,506,507
Job12,Step 8,Machine10,507,510
Job12,Step 9,Machine6,510,511
Job12,Step 10,Machine5,511,512
Job12,Step 11,Machine7,512,514
Job12,Step 12,Machine19,514,516
Job12,Step 13,Machine3,516,517
Job12,Step 14,Machine14,517,520
Job12,Step 15,Machine17,520,520
Job12,Step 16,Machine4,521,522
Job12,Step 17,Machine18,522,523
Job12,Step 18,Machine8,523,524
Job12,Step 19,Machine15,524,527
Job12,Step 20,Machine16,527,529
Job13,Step 1,Machine1,529,532
Job13,Step 2,Machine15,532,534
Job13,Step 3,Machine2,534,538
Job13,Step 4,Machine14,538,540
Job13,Step 5,Machine4,540,544
Job13,Step 6,Machine12,544,546
Job13,Step 7,Machine18,546,548
Job13,Step 8,Machine19,549,551
Job13,Step 9,Machine13,551,553
Job13,Step 10,Machine11,553,557
Job13,Step 11,Machine5,557,558
Job13,Step 12,Machine0,558,560
Job13,Step 13,Machine7,560,563
Job13,Step 14,Machine17,563,567
Job13,Step 15,Machine8,567,568
Job13,Step 16,Machine10,568,569
Job13,Step 17,Machine16,569,570
Job13,Step 18,Machine3,570,572
Job13,Step 19,Machine9,572,575
Job13,Step 20,Machine6,575,577
Job14,Step 1,Machine16,577,578
Job14,Step 2,Machine6,578,582
Job14,Step 3,Machine17,582,586
Job14,Step 4,Machine10,586,587
Job14,Step 5,Machine3,587,589
Job14,Step 6,Machine12,589,593
Job14,Step 7,Machine4,593,594
Job14,Step 8,Machine8,594,596
Job14,Step 9,Machine14,596,597
Job14,Step 10,Machine18,597,600
Job14,Step 11,Machine7,601,603
Job14,Step 12,Machine0,603,606
Job14,Step 13,Machine9,606,607
Job14,Step 14,Machine2,607,609
Job14,Step 15,Machine15,609,610
Job14,Step 16,Machine5,610,612
Job14,Step 17,Machine13,612,614
Job14,Step 18,Machine19,614,617
Job14,Step 19,Machine11,617,619
Job14,Step 20,Machine1,620,623
Job15,Step 1,Machine4,623,625
Job15,Step 2,Machine11,625,628
Job15,Step 3,Machine7,629,630
Job15,Step 4,Machine6,630,631
Job15,Step 5,Machine0,632,634
Job15,Step 6,Machine14,634,636
Job15,Step 7,Machine17,636,637
Job15,Step 8,Machine19,637,640
Job15,Step 9,Machine16,640,642
Job15,Step 10,Machine10,642,645
Job15,Step 11,Machine15,645,646
Job15,Step 12,Machine13,646,649
Job15,Step 13,Machine2,649,652
Job15,Step 14,Machine8,652,655
Job15,Step 15,Machine5,656,658
Job15,Step 16,Machine9,659,659
Job15,Step 17,Machine1,660,662
Job15,Step 18,Machine18,662,665
Job15,Step 19,Machine12,665,666
Job15,Step 20,Machine3,666,668
Job16,Step 1,Machine6,668,671
Job16,Step 2,Machine5,671,674
Job16,Step 3,Machine13,675,678
Job16,Step 4,Machine15,678,681
Job16,Step 5,Machine2,681,684
Job16,Step 6,Machine9,685,688
Job16,Step 7,Machine7,689,691
Job16,Step 8,Machine0,692,694
Job16,Step 9,Machine1,694,696
Job16,Step 10,Machine12,696,697
Job16,Step 11,Machine19,698,700
Job16,Step 12,Machine14,700,703
Job16,Step 13,Machine3,703,706
Job16,Step 14,Machine8,706,708
Job16,Step 15,Machine10,709,712
Job16,Step 16,Machine11,712,714
Job16,Step 17,Machine4,714,715
Job16,Step 18,Machine16,715,718
Job16,Step 19,Machine18,718,721
Job16,Step 20,Machine17,721,723
Job17,Step 1,Machine16,723,726
Job17,Step 2,Machine1,726,728
Job17,Step 3,Machine8,728,729
Job17,Step 4,Machine18,729,731
Job17,Step 5,Machine0,731,732
Job17,Step 6,Machine17,732,735
Job17,Step 7,Machine10,735,736
Job17,Step 8,Machine12,736,738
Job17,Step 9,Machine7,738,740
Job17,Step 10,Machine3,740,742
Job17,Step 11,Machine5,742,745
Job17,Step 12,Machine4,746,749
Job17,Step 13,Machine13,750,753
Job17,Step 14,Machine6,753,756
Job17,Step 15,Machine2,756,758
Job17,Step 16,Machine15,758,762
Job17,Step 17,Machine11,762,764
Job17,Step 18,Machine9,764,765
Job17,Step 19,Machine14,765,766
Job17,Step 20,Machine19,767,769
Job18,Step 1,Machine18,769,771
Job18,Step 2,Machine17,771,773
Job18,Step 3,Machine4,774,776
Job18,Step 4,Machine2,776,780
Job18,Step 5,Machine10,780,781
Job18,Step 6,Machine15,781,783
Job18,Step 7,Machine1,783,783
Job18,Step 8,Machine3,783,784
Job18,Step 9,Machine7,784,785
Job18,Step 10,Machine12,786,788
Job18,Step 11,Machine5,788,790
Job18,Step 12,Machine9,790,792
Job18,Step 13,Machine8,793,793
Job18,Step 14,Machine14,794,795
Job18,Step 15,Machine11,796,798
Job18,Step 16,Machine6,798,800
Job18,Step 17,Machine16,800,800
Job18,Step 18,Machine0,801,804
Job18,Step 19,Machine13,804,807
Job18,Step 20,Machine19,807,809
Job19,Step 1,Machine17,809,810
Job19,Step 2,Machine13,810,812
Job19,Step 3,Machine11,812,813
Job19,Step 4,Machine16,813,816
Job19,Step 5,Machine7,816,820
Job19,Step 6,Machine8,820,823
Job19,Step 7,Machine3,823,825
Job19,Step 8,Machine5,825,826
Job19,Step 9,Machine4,826,829
Job19,Step 10,Machine2,829,832
Job19,Step 11,Machine14,832,835
Job19,Step 12,Machine0,835,839
Job19,Step 13,Machine10,839,840
Job19,Step 14,Machine6,840,842
Job19,Step 15,Machine12,842,845
Job19,Step 16,Machine1,845,846
Job19,Step 17,Machine19,846,849
Job19,Step 18,Machine15,849,852
Job19,Step 19,Machine9,852,853
Job19,Step 20,Machine18,853,856
Job20,Step 1,Machine17,856,857
Job20,Step 2,Machine2,857,859
Job20,Step 3,Machine0,860,861
Job20,Step 4,Machine15,862,865
Job20,Step 5,Machine18,865,868
Job20,Step 6,Machine3,868,870
Job20,Step 7,Machine14,870,871
Job20,Step 8,Machine6,871,874
Job20,Step 9,Machine7,875,878
Job20,Step 10,Machine12,878,880
Job20,Step 11,Machine13,880,881
Job20,Step 12,Machine16,882,885
Job20,Step 13,Machine1,885,886
Job20,Step 14,Machine4,886,887
Job20,Step 15,Machine10,887,890
Job20,Step 16,Machine9,890,893
Job20,Step 17,Machine5,893,896
Job20,Step 18,Machine19,897,898
Job20,Step 19,Machine11,899,902
Job20,Step 20,Machine8,902,904
